text,category,label,IDClassifier,IfKnowDebtor,ConfirmLoan,WillingToPay,CutDebt,Installment
就是，你是哪个幺儿,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪里的？找我做什么,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个哟哈哈哈,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不认识填你名字电话,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我不认识你吧,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪里拿的电话,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是催债公司的吧，太多电话....！,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
知道呀，你是谁？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是谁，我不认识他。,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我是欠钱，但是只欠公司的钱，不欠一个随便打电话来的陌生人的钱,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在哪的欠款,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在哪里的欠款,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
