original_text,from,original_label,split_text
我身上只有现金，要怎么处理,还款方式,108,我 身上 只有 现金   要 怎么 处理
麻烦问哈我哪们还,还款方式,108,麻烦 问哈 我 哪们 还
咋个还哦，怎么个还法,还款方式,108,咋个 还 哦   怎么 个 还法
我不晓得哪们还,还款方式,108,我 不 晓得 哪们 还
安？咋整嘛？,还款方式,108,安 ？ 咋 整嘛 ？
App是哪个呢,还款方式,108,App 是 哪个 呢
在哪还啊,还款方式,108,在 哪 还 啊
我不晓得怎么还啊？,还款方式,108,我 不 晓得 怎么 还 啊 ？
支付宝可以么？,还款方式,108,支付宝 可以 么 ？
你们的还款渠道是怎样的？,还款方式,108,你们 的 还款 渠道 是 怎样 的 ？
app上不去,还款方式,108,app 上 不 去
就是不知道怎么还,还款方式,108,就是 不 知道 怎么 还
我没网络,还款方式,104,我 没 网络
需要给现金嘛,还款方式,108,需要 给 现金 嘛
我喜欢用现金的方式交易，你看我怎么打给你？,还款方式,108,我 喜欢 用 现金 的 方式 交易   你 看 我 怎么 打 给 你 ？
没有还款方式,还款方式,108,没有 还款 方式
你总得提供个入口给我，我才好还呀,还款方式,108,你 总得 提供 个 入口 给 我   我 才 好 还 呀
直接转账行不行,还款方式,108,直接 转账 行不行
安？纳闷弄？,还款方式,108,安 ？ 纳闷 弄 ？
可以汇款不,还款方式,108,可以 汇款 不
支付宝转账吗？,还款方式,108,支付宝 转账 吗 ？
你们喊我还，总要告诉我该怎么还啊？,还款方式,108,你们 喊 我 还   总 要 告诉 我该 怎么 还 啊 ？
没人给我还款账号啊,还款方式,108,没人 给 我 还款 账号 啊
能不能直接给你转过来,还款方式,108,能 不能 直接 给 你 转过 来
怎么支付,还款方式,108,怎么 支付
怎样付款给你们,还款方式,108,怎样 付款 给 你们
我可以支付宝嘛,还款方式,108,我 可以 支付宝 嘛
能刷信用卡嘛,还款方式,108,能刷 信用卡 嘛
可以去银行当面交易吗,还款方式,108,可以 去 银行 当面交易 吗
有没得啥子APP可以直接还,还款方式,108,有 没得 啥子 APP 可以 直接 还
提供个还款的方式嘛,还款方式,108,提供 个 还款 的 方式 嘛
可以直接转帐么,还款方式,108,可以 直接 转帐 么
浪个弄？,还款方式,108,浪个 弄 ？
能不能直接刷卡,还款方式,108,能 不能 直接 刷卡
微信转账吗？,还款方式,108,微信 转账 吗 ？
你们是现在给我账号吗？,还款方式,108,你们 是 现在 给 我 账号 吗 ？
微信转账可以么？,还款方式,108,微信 转账 可以 么 ？
APP上不去怎么还,还款方式,108,APP 上 不 去 怎么 还
还款方式是什么？,还款方式,108,还款 方式 是 什么 ？
不知道怎么支付,还款方式,108,不 知道 怎么 支付
可以支付宝吗,还款方式,108,可以 支付宝 吗
我可以微信不,还款方式,108,我 可以 微信 不
能用花呗嘛,还款方式,108,能用 花 呗 嘛
app崩溃了，我试了，还不起,还款方式,108,app 崩溃 了   我试 了   还 不起
请问哈哪们还喃,还款方式,108,请问 哈 哪们 还喃
我都不用智能手机，钱咋个个还法,还款方式,108,我 都 不用 智能手机   钱 咋 个个 还法
直接转账要不要得,还款方式,108,直接 转账 要 不要 得
咋个整嘛,还款方式,108,咋个 整嘛
支付宝给我一个撒,还款方式,108,支付宝 给 我 一个 撒
银行卡转账吗？,还款方式,108,银行卡 转账 吗 ？
你们给我减免了我该怎么还啊？,还款方式,108,你们 给 我 减免 了 我 该 怎么 还 啊 ？
你们有APP么？,还款方式,108,你们 有 APP 么 ？
你之前没有给我说过怎么还款,还款方式,108,你 之前 没有 给 我 说 过 怎么 还款
可以微信吗,还款方式,108,可以 微信 吗
可以刷其他的信用卡吗？,还款方式,108,可以 刷 其他 的 信用卡 吗 ？
能用京东白条嘛,还款方式,108,能 用 京东 白条 嘛
app老是断网,还款方式,108,app 老是 断网
可不可以直接用手机支付？,还款方式,108,可不可以 直接 用 手机 支付 ？
我哪们还哦,还款方式,108,我 哪们 还 哦
整不来关键是,还款方式,109,整不来 关键 是
微信扫一扫,还款方式,108,微信 扫 一扫
有没APP可以直接还款的,还款方式,108,有 没 APP 可以 直接 还款 的
哪里可以看到怎么还钱给你们呢？,还款方式,108,哪里 可以 看到 怎么 还 钱 给 你们 呢 ？
你们上门来收钱么？,还款方式,108,你们 上门来 收钱 么 ？
支付宝转账吗,还款方式,108,支付宝 转账 吗
怎么还款我给忘了,还款方式,108,怎么 还款 我 给 忘 了
你们没说怎么还款啊,还款方式,108,你们 没说 怎么 还款 啊
是直接转账吗,还款方式,108,是 直接 转账 吗
不知道怎么还,还款方式,108,不 知道 怎么 还
银行转账嘛,还款方式,108,银行 转账 嘛
管不到了,还款方式,109,管 不到 了
app崩溃了，怎么还,还款方式,108,app 崩溃 了   怎么 还
可不可以直接在 App 上还款？,还款方式,108,可不可以 直接 在 App 上 还款 ？
直接转账要得不嘛,还款方式,108,直接 转账 要 得 不 嘛
我是别个帮我办的,还款方式,109,我 是 别个 帮 我 办 的
APP闪退,还款方式,108,APP 闪退
APP上不去怎么办,还款方式,108,APP 上 不 去 怎么办
我没的你们的银行卡号啊，还不了啊,还款方式,108,我 没 的 你们 的 银行卡 号 啊   还 不了 啊
我把钱换了，借条怎么还给我？,还款方式,108,我 把 钱 换 了   借条 怎么 还给 我 ？
微信转账吗,还款方式,108,微信 转账 吗
你给我说一遍你们的还款方式,还款方式,108,你 给 我 说 一遍 你们 的 还款 方式
忘记怎么还款了,还款方式,108,忘记 怎么 还款 了
你没有说怎么还呢,还款方式,108,你 没有 说 怎么 还 呢
怎么还？,还款方式,108,怎么 还 ？
还是还之前的银行账户嘛,还款方式,108,还是 还 之前 的 银行 账户 嘛
在哪还,还款方式,108,在 哪 还
app登录不上啊,还款方式,108,app 登录 不上 啊
麻烦问哈有哪些方式还,还款方式,108,麻烦 问哈有 哪些 方式 还
可不可以还现金？,还款方式,108,可不可以 还 现金 ？
还不来啊,还款方式,108,还 不来 啊
支付宝转账到什么地方啊,还款方式,108,支付宝 转账 到 什么 地方 啊
不知道该怎么还哦,还款方式,108,不 知道 该 怎么 还 哦
你们有还钱流程么？,还款方式,108,你们 有 还 钱 流程 么 ？
给个账号,还款方式,108,给 个 账号
能不能微信转账,还款方式,108,能 不能 微信 转账
微信可以还款？,还款方式,108,微信 可以 还款 ？
可以翼支付吗,还款方式,108,可以 翼 支付 吗
还款路径？,还款方式,108,还款 路径 ？
app怎么用,还款方式,108,app 怎么 用
没办法,还款方式,110,没 办法
app有bug，用不起,还款方式,108,app 有 bug   用不起
在国外，不能银行汇款，你看怎么还？,还款方式,108,在 国外   不能 银行 汇款   你 看 怎么 还 ？
哪们还给你们也,还款方式,108,哪们 还给 你们 也
搞不懂,还款方式,108,搞不懂
app有减免的活动没有呢,还款方式,108,app 有 减免 的 活动 没有 呢
微信转账到什么地方啊,还款方式,108,微信 转账 到 什么 地方 啊
我在你们APP上面有个没找到哪里可以还款啊,还款方式,108,我 在 你们 APP 上面 有个 没 找到 哪里 可以 还款 啊
你们不是上门服务么？顺便把借款合同给我,还款方式,108,你们 不是 上门服务 么 ？ 顺便 把 借款 合同 给 我
怎么打给你们,还款方式,108,怎么 打 给 你们
能不能支付宝？,还款方式,108,能 不能 支付宝 ？
支付宝可以还款？,还款方式,108,支付宝 可以 还款 ？
有哪些还款方式呢,还款方式,108,有 哪些 还款 方式 呢
还款方式？,还款方式,108,还款 方式 ？
怎么个还款法，直接转账嘛,还款方式,108,怎么 个 还款法   直接 转账 嘛
我看上面没有还款方式，不知道怎么支付给你,还款方式,108,我 看 上面 没有 还款 方式   不 知道 怎么 支付 给 你
咋个还哦，你总得说个怎么个还法，用什么工具还？,还款方式,108,咋个 还 哦   你 总得 说个 怎么 个 还法   用 什么 工具 还 ？
微信转给你行不行,还款方式,108,微信 转给 你 行不行
搞求不来,还款方式,108,搞求 不来
我换张卡给你转,还款方式,108,我 换张 卡给 你 转
银行卡转账到什么地方啊,还款方式,108,银行卡 转账 到 什么 地方 啊
你给我说下该把钱打到哪里呢？,还款方式,108,你 给 我 说 下 该 把 钱 打 到 哪里 呢 ？
一直登陆不上APP注册不了,还款方式,108,一直 登陆 不上 APP 注册 不了
怎么转给你们,还款方式,108,怎么 转给 你们
必须要银行卡吗,还款方式,108,必须 要 银行卡 吗
可以银联卡转账？,还款方式,108,可以 银联卡 转账 ？
我到底要怎么还给你们,还款方式,108,我 到底 要 怎么 还给 你们
该还款了？,还款方式,108,该 还款 了 ？
用手机能操作嘛,还款方式,108,用 手机 能 操作 嘛
清不到了,还款方式,108,清 不到 了
你看我微信转账还是其他的方式,还款方式,108,你 看 我 微信 转账 还是 其他 的 方式
你好，你得提供个还款的方式给我啊,还款方式,108,你好   你 得 提供 个 还款 的 方式 给 我 啊
翼支付可以不,还款方式,108,翼 支付 可以 不
你教我一哈？,还款方式,108,你 教 我 一哈 ？
能再缓几天可以不,还款方式,108,能 再 缓 几天 可以 不
我是直接去你们公司还款吗,还款方式,108,我 是 直接 去 你们 公司 还款 吗
我把钱转到哪里去呢？,还款方式,108,我 把 钱 转到 哪里 去 呢 ？
你说的减免这些有书面的东西么？你们公司要盖章哦,还款方式,108,你 说 的 减免 这些 有 书面 的 东西 么 ？ 你们 公司 要 盖章 哦
如何还款？,还款方式,108,如何 还款 ？
直接转账是微信还是支付宝？,还款方式,108,直接 转账 是 微信 还是 支付宝 ？
是直接现金还款吗,还款方式,108,是 直接 现金 还款 吗
转账不？,还款方式,108,转账 不 ？
需要用电脑操作嘛,还款方式,108,需要 用 电脑操作 嘛
我看不清,还款方式,109,我 看不清
支付宝可以么,还款方式,108,支付宝 可以 么
我在国外，能不能直接使用手机支付？,还款方式,108,我 在 国外   能 不能 直接 使用 手机 支付 ？
哪个来帮哈我嘛,还款方式,109,哪个 来 帮哈 我 嘛
我的银行卡被冻结了,还款方式,108,我 的 银行卡 被 冻结 了
我可以去银行直接转账吗,还款方式,108,我 可以 去 银行 直接 转账 吗
你给我个账号吧，我转钱给你们,还款方式,108,你 给 我 个 账号 吧   我 转钱 给 你们
你说话算数不，我怎么还钱呢,还款方式,108,你 说话算数 不   我 怎么 还 钱 呢
我还到哪里,还款方式,108,我 还 到 哪里
红旗连锁能还吗？,还款方式,108,红旗 连锁 能 还 吗 ？
该怎么操作,还款方式,108,该 怎么 操作
我现在有钱，但是不知道如何还,还款方式,108,我 现在 有钱   但是 不 知道 如何 还
转账吧？,还款方式,108,转账 吧 ？
直接转给你，你帮我还行嘛,还款方式,108,直接 转给 你   你 帮 我 还行 嘛
除非你晚上来我家,还款方式,109,除非 你 晚上 来 我家
apple pay 可以么,还款方式,108,applepay 可以 么
我在国外，能不能直接使用手机还款？,还款方式,108,我 在 国外   能 不能 直接 使用 手机 还款 ？
我是别个帮我借的,还款方式,108,我 是 别个 帮 我 借 的
明天朋友就换我钱了,还款方式,110,  朋友 就 换 我 钱 了
不知道还款方式,还款方式,108,不 知道 还款 方式
是把钱直接打到你们公司账号吗？,还款方式,108,是 把 钱 直接 打 到 你们 公司 账号 吗 ？
你不得是骗子哇？我不晓得怎么还钱,还款方式,108,你 不得 是 骗子 哇 ？ 我 不 晓得 怎么 还 钱
支持支付宝转账吗,还款方式,108,支持 支付宝 转账 吗
能不能用信用卡还,还款方式,108,能 不能 用 信用卡 还
不知道怎么操作,还款方式,108,不 知道 怎么 操作
你们一直都没有说怎么还给你们啊,还款方式,108,你们 一直 都 没有 说 怎么 还给 你们 啊
怎么打钱啊？,还款方式,108,怎么 打钱 啊 ？
能用外币还嘛,还款方式,108,能 用 外币 还 嘛
除非你带你闺蜜来我家,还款方式,109,除非 你 带 你 闺蜜来 我家
可以信用卡还款么,还款方式,108,可以 信用卡 还款 么
我在外地，能不能用 APP 来还款？,还款方式,108,我 在 外地   能 不能 用 APP 来 还款 ？
支付宝可不可以还,还款方式,108,支付宝 可不可以 还
在哪里还啊？,还款方式,108,在 哪里 还 啊 ？
我用的存折，不会转账,还款方式,108,我用 的 存折   不会 转账
还是还到上次那个账号吗？,还款方式,108,还是 还 到 上次 那个 账号 吗 ？
我不得还给个人，给我个你们公司对公账号,还款方式,108,我 不得 还给 个人   给 我 个 你们 公司 对公 账号
支持微信转账吗,还款方式,108,支持 微信 转账 吗
能不能你们上门来收,还款方式,108,能 不能 你们 上门来 收
还款步骤是什么,还款方式,108,还款 步骤 是 什么
我客户端登陆不了,还款方式,108,我 客户端 登陆 不了
我不知道怎么转账？,还款方式,108,我 不 知道 怎么 转账 ？
app需要你教我怎么还，我没用过,还款方式,108,app 需要 你 教 我 怎么 还   我 没用过
出来你和你朋友来我这,还款方式,108,出来 你 和 你 朋友 来 我 这
我不知道怎么还给你,还款方式,108,我 不 知道 怎么 还给 你
钱怎么还？用什么东西还？银行转账还是？,还款方式,108,钱 怎么 还 ？ 用 什么 东西 还 ？ 银行 转账 还是 ？
支付宝可以不,还款方式,108,支付宝 可以 不
这个真的有点儿坑,还款方式,108,这个 真的 有点儿 坑
不清楚怎么还钱,还款方式,108,不 清楚 怎么 还 钱
嗯，先告诉我该怎么转钱给你们吧,还款方式,108,嗯   先 告诉 我该 怎么 转钱 给 你们 吧
你发个书面你们公司盖章的给我，我不晓得怎么还钱,还款方式,108,你 发个 书面 你们 公司 盖章 的 给 我   我 不 晓得 怎么 还 钱
我该怎么操作呢？,还款方式,108,我该 怎么 操作 呢 ？
支付宝？微信？银行卡？,还款方式,108,支付宝 ？ 微信 ？ 银行卡 ？
还款有哪些步骤,还款方式,108,还款 有 哪些 步骤
我网银密码忘了,还款方式,108,我 网银 密码 忘 了
我不会玩网络啊？,还款方式,108,我 不会 玩 网络 啊 ？
app让我先熟悉一下啊,还款方式,108,app 让 我 先 熟悉 一下 啊
可以给现金吗,还款方式,108,可以 给 现金 吗
app上面还还是哪里还,还款方式,108,app 上面 还 还是 哪里 还
钱怎么还？用什么东西还？可不可以支持手机支付？,还款方式,108,钱 怎么 还 ？ 用 什么 东西 还 ？ 可不可以 支持 手机 支付 ？
微信行不行,还款方式,108,微信 行不行
优惠力度那么小，算了,还款方式,110,优惠 力度 那么 小   算了
不知道还款流程,还款方式,108,不 知道 还款 流程
转账,还款方式,108,转账
转账,还款方式,108,转账
只能给你,还款方式,108,只能 给 你
你给证明给我,还款方式,108,你 给 证明 给 我
你给我一个对公账户,还款方式,108,你 给 我 一个 对公 账户
你把账号给我,还款方式,108,你 把 账号 给 我
没有还款方式,还款方式,108,没有 还款 方式
卡里有钱但是你们没扣我也没有办法还,还款方式,108,卡里 有钱 但是 你们 没扣 我 也 没有 办法 还
APP上不去怎么还,还款方式,108,APP 上 不 去 怎么 还
APP登录不上,还款方式,108,APP 登录 不上
俺怎么还,还款方式,108,俺 怎么 还
手机快没电了，你什么意思快说,说出目的,101,手机 快 没电 了   你 什么 意思 快 说
说,说出目的,101,说
我等到花儿都谢了，才等到你们的电话啊,说出目的,101,我 等到 花儿 都 谢 了   才 等到 你们 的 电话 啊
有啥子事,说出目的,101,有 啥子 事
有什么事吗，说,说出目的,101,有 什么 事 吗   说
在开会，什么事,说出目的,101,在 开会   什么 事
你要干嘛,说出目的,101,你 要 干嘛
你找他什么事,说出目的,101,你 找 他 什么 事
什么事？,说出目的,101,什么 事 ？
你想爪子,说出目的,101,你 想 爪子
有什么事,说出目的,101,有 什么 事
你要做爪子,说出目的,101,你 要 做 爪子
是的，有事吗,说出目的,101,是 的   有事吗
你要咋子,说出目的,101,你 要 咋子
你究竟有什么目的,说出目的,101,你 究竟 有 什么 目的
你搞啥子的,说出目的,101,你 搞 啥子 的
找他爪子事情？,说出目的,101,找 他 爪子 事情 ？
啥意思？,说出目的,101,啥意思 ？
你要咋子嘛,说出目的,101,你 要 咋子 嘛
你搞哪样的,说出目的,101,你 搞 哪样 的
你都不知道我是谁还打电话给我？你到底要做什么？,说出目的,101,你 都 不 知道 我 是 谁 还 打电话 给 我 ？ 你 到底 要 做 什么 ？
有事吗？,说出目的,101,有事吗 ？
怎么了？,说出目的,101,怎么 了 ？
他在办事，我可以转告,说出目的,101,他 在 办事   我 可以 转告
有事请讲,说出目的,101,有事 请 讲
说，啥子事,说出目的,101,说   啥子 事
对，干嘛,说出目的,101,对   干嘛
你到底要咋子,说出目的,101,你 到底 要 咋子
你打电话干啥,说出目的,101,你 打电话 干 啥
咋子,说出目的,101,咋子
你找他有什么事情？,说出目的,101,你 找 他 有 什么 事情 ？
搞么子,说出目的,101,搞么子
要抓批？,说出目的,101,要 抓批 ？
你和他是啥子关系,说出目的,101,你 和 他 是 啥子 关系
干啥子,说出目的,101,干 啥子
搞屁哦,说出目的,101,搞 屁 哦
你是哪位？打电话有啥子？,说出目的,101,你 是 哪位 ？ 打电话 有 啥子 ？
有什么事情,说出目的,101,有 什么 事情
说事,说出目的,101,说事
你找他干什么,说出目的,101,你 找 他 干什么
打电话干什么,说出目的,101,打电话 干什么
有什么事说,说出目的,101,有 什么 事说
干啥,说出目的,101,干 啥
啥子事,说出目的,101,啥子 事
你找他有什么事情哇？,说出目的,101,你 找 他 有 什么 事情 哇 ？
你打电话到底有什么事,说出目的,101,你 打电话 到底 有 什么 事
干什么？,说出目的,101,干什么 ？
有啥子事嘛,说出目的,101,有 啥子 事嘛
你想干啥子哦？,说出目的,101,你 想 干 啥子 哦 ？
我听不懂你在说啥子,说出目的,101,我 听不懂 你 在 说 啥子
有话快说,说出目的,101,有话 快 说
你找他事催款吗？,说出目的,101,你 找 他 事 催款 吗 ？
干嘛,说出目的,101,干嘛
找我有什么事情吗,说出目的,101,找 我 有 什么 事情 吗
你瓜娃子所,说出目的,109,你 瓜 娃子 所
怎么了,说出目的,101,怎么 了
么子事,说出目的,101,么 子事
咦，咋个还有人找他也？你找他咋个事情？,说出目的,101,咦   咋个 还有 人 找 他 也 ？ 你 找 他 咋个 事情 ？
你做啥的,说出目的,101,你 做 啥 的
啥情况，老弟,说出目的,101,啥 情况   老弟
他欠了你们好多钱嘛,说出目的,101,他 欠 了 你们 好多钱 嘛
说嘛,说出目的,101,说 嘛
我认不认识他管你什么事情？,说出目的,101,我认 不 认识 他管 你 什么 事情 ？
有事说事,说出目的,101,有事 说事
你要干什么,说出目的,101,你 要 干什么
快说,说出目的,101,快 说
啥子事情？,说出目的,101,啥子 事情 ？
干煞,说出目的,101,干煞
神马，有事吗,说出目的,101,神马   有事吗
你说吧，什么事,说出目的,101,你 说 吧   什么 事
做哪样,说出目的,101,做 哪样
你是哪个？你找他干嘛？,说出目的,101,你 是 哪个 ？ 你 找 他 干嘛 ？
打电话咋子,说出目的,101,打电话 咋子
啥情况，哥们,说出目的,101,啥 情况   哥们
啊，然后喃,说出目的,101,啊   然后 喃
你找这个人做什么？,说出目的,101,你 找 这个 人 做 什么 ？
是找他做什么？,说出目的,101,是 找 他 做 什么 ？
干嘛，你想干啥？,说出目的,101,干嘛   你 想 干 啥 ？
你打电话有什么事,说出目的,101,你 打电话 有 什么 事
快说事，我没时间,说出目的,101,快 说 事   我 没 时间
有什么事？,说出目的,101,有 什么 事 ？
赶啥类,说出目的,101,赶 啥 类
啊？,说出目的,101,啊 ？
怎么，有事快说，我在开车,说出目的,101,怎么   有事 快 说   我 在 开车
什么情况,说出目的,101,什么 情况
他不在，你找他什么事情？,说出目的,101,他 不 在   你 找 他 什么 事情 ？
啥情况，兄弟,说出目的,101,啥 情况   兄弟
想咋子,说出目的,101,想 咋子
你先给我说你有什么事？,说出目的,101,你 先 给 我 说 你 有 什么 事 ？
我不是，你有啥事情？我帮你找他,说出目的,101,我 不是   你 有 啥 事情 ？ 我 帮 你 找 他
你谁啊，你管我，到底想干嘛,说出目的,101,你 谁 啊   你 管 我   到底 想 干嘛
你想干什么,说出目的,101,你 想干什么
有话直说,说出目的,101,有话直说
作甚个呀,说出目的,101,作 甚个 呀
有事吗,说出目的,101,有事吗
你说是就是，有什么事快说,说出目的,101,你 说 是 就是   有 什么 事快 说
你到底想啷个,说出目的,101,你 到底 想 啷 个
他去外地了，找他什么事情？,说出目的,101,他 去 外地 了   找 他 什么 事情 ？
啥情况，朋友,说出目的,101,啥 情况   朋友
为啥子打这个电话呢,说出目的,101,为 啥子 打 这个 电话 呢
我就是，你要咋子嘛,说出目的,101,我 就是   你 要 咋子 嘛
你先给我说你有啥子事？,说出目的,101,你 先 给 我 说 你 有 啥子 事 ？
我认识他你找他又什么事情？,说出目的,101,我 认识 他 你 找 他 又 什么 事情 ？
我干嘛要告诉你，你要是骗子呢？,说出目的,101,我 干嘛 要 告诉 你   你 要是 骗子 呢 ？
干嘛？,说出目的,101,干嘛 ？
想套路我？,说出目的,101,想 套路 我 ？
有屁快放,说出目的,101,有 屁快 放
噶哈玩意,说出目的,101,噶哈 玩意
请讲,说出目的,101,请 讲
有什么事快说，手机快没电了,说出目的,101,有 什么 事快 说   手机 快 没电 了
你是不是吃错药了,说出目的,101,你 是不是 吃错药 了
你要干嘛嘛,说出目的,101,你 要 干嘛 嘛
他正好不在，找他么子个事情？,说出目的,101,他 正好 不 在   找 他 么 子个 事情 ？
啥情况，美女,说出目的,101,啥 情况   美女
快说嘛，我在开车,说出目的,101,快 说 嘛   我 在 开车
我不是本人，你是哪位？有啥事情我帮你传话,说出目的,101,我 不是 本人   你 是 哪位 ？ 有 啥 事情 我 帮 你 传话
你警察啊，调查户口的嗖，你哪颗葱，干嘛？,说出目的,101,你 警察 啊   调查 户口 的 嗖   你 哪颗 葱   干嘛 ？
啥事？,说出目的,101,啥事 ？
欠你钱了？,说出目的,101,欠 你 钱 了 ？
别墨迹，快说,说出目的,101,别 墨迹   快 说
干么斯,说出目的,101,干么斯
怎么了，有屁快放,说出目的,101,怎么 了   有 屁快 放
嘛呢，干嘛呢,说出目的,101,嘛 呢   干嘛 呢
什么事情？他现在不在，要不要我转告他？,说出目的,101,什么 事情 ？ 他 现在 不 在   要 不要 我 转告 他 ？
啥情况，帅哥,说出目的,101,啥 情况   帅哥
我认识，你找他咋子,说出目的,101,我 认识   你 找 他 咋子
直说你要干嘛。,说出目的,101,直说 你 要 干嘛 。
我是他哥，有什么事情告诉我？,说出目的,101,我 是 他 哥   有 什么 事情 告诉 我 ？
你老几啊，你管我是谁，你想干嘛？,说出目的,101,你 老几 啊   你 管 我 是 谁   你 想 干嘛 ？
有啥子事情？,说出目的,101,有 啥子 事情 ？
咋了？,说出目的,101,咋 了 ？
你有5分钟时间说明来意,说出目的,101,你 有 5 分钟 时间 说明 来意
搞么之咧,说出目的,101,搞 么 之 咧
嘛事啊,说出目的,101,嘛 事 啊
你的目的是什么,说出目的,101,你 的 目的 是 什么
先说事,说出目的,101,先说 事
啥情况，妹儿,说出目的,101,啥 情况   妹儿
说,说出目的,101,说
会不会说话呢，有啥子事？,说出目的,101,会 不会 说话 呢   有 啥子 事 ？
你们是不是打错电话了,说出目的,101,你们 是不是 打 错 电话 了
有事情就说,说出目的,101,有 事情 就 说
你哪来的我电话，你想干啥？,说出目的,101,你 哪来 的 我 电话   你 想 干 啥 ？
请问找他干嘛,说出目的,101,请问 找 他 干嘛
找我有什么事情,说出目的,101,找 我 有 什么 事情
搞莫家伙哦,说出目的,101,搞 莫 家伙 哦
啥子怪？,说出目的,101,啥子 怪 ？
长话短说，我要赶飞机了,说出目的,101,长话短说   我要 赶 飞机 了
嗯哼，啥事,说出目的,101,嗯 哼   啥事
我是他朋友，你找他又什么事,说出目的,101,我 是 他 朋友   你 找 他 又 什么 事
咋子？张哥,说出目的,101,咋子 ？ 张哥
就是我，找我啥子事,说出目的,101,就是 我   找 我 啥子 事
弄啥子？,说出目的,101,弄 啥子 ？
就什么事情,说出目的,101,就 什么 事情
你是不是神经病啊？你要干嘛,说出目的,101,你 是不是 神经病 啊 ？ 你 要 干嘛
请问有什么事？,说出目的,101,请问 有 什么 事 ？
啊，怎么了？有事吗？,说出目的,101,啊   怎么 了 ？ 有事吗 ？
认识，你找他什么事,说出目的,101,认识   你 找 他 什么 事
搞啥子,说出目的,101,搞 啥子
嗯？,说出目的,101,嗯 ？
不想听你说什么废话，快说,说出目的,101,不想 听 你 说 什么 废话   快 说
what are you 弄啥呢,说出目的,101,whatareyou 弄 啥 呢
我是他老公，你找她什么事,说出目的,101,我 是 他 老公   你 找 她 什么 事
弄啥？,说出目的,101,弄 啥 ？
嗯，咋了,说出目的,101,嗯   咋 了
你到底要干啥子哦？,说出目的,101,你 到底 要 干 啥子 哦 ？
不要这么无聊好不好,说出目的,101,不要 这么 无聊 好不好
额？,说出目的,101,额 ？
杂子了,说出目的,101,杂子 了
你在说啥子哦,说出目的,101,你 在 说 啥子 哦
啥子事,说出目的,101,啥子 事
啥子事，烦の很,说出目的,101,啥子 事   烦 の 很
直接说事,说出目的,101,直接 说事
找我有什么事,说出目的,101,找 我 有 什么 事
找我干嘛,说出目的,101,找 我 干嘛
怎么了？,说出目的,101,怎么 了 ？
怎么了,说出目的,101,怎么 了
怎么啦,说出目的,101,怎么 啦
咋了？,说出目的,101,咋 了 ？
咋啦,说出目的,101,咋啦
咋地了？,说出目的,101,咋 地 了 ？
咋的了,说出目的,101,咋 的 了
有事吗,说出目的,101,有事吗
有事,说出目的,101,有事
有时快说我有事,说出目的,101,有时 快 说 我 有事
有什么事直说,说出目的,101,有 什么 事 直说
有什么事情吗？,说出目的,101,有 什么 事情 吗 ？
有什么事情,说出目的,101,有 什么 事情
有什么事,说出目的,101,有 什么 事
有啥子事,说出目的,101,有 啥子 事
有屁快放！,说出目的,101,有 屁快 放 ！
有话快说,说出目的,101,有话 快 说
是，怎么了,说出目的,101,是   怎么 了
什么是，跟我说,说出目的,101,什么 是   跟 我 说
什么事说,说出目的,101,什么 事说
什么事情啊,说出目的,101,什么 事情 啊
什么事情,说出目的,101,什么 事情
什么事情,说出目的,101,什么 事情
什么事啊,说出目的,101,什么 事 啊
什么事？,说出目的,101,什么 事 ？
什么事，你打错了,说出目的,101,什么 事   你 打错 了
什么事,说出目的,101,什么 事
什么情况,说出目的,101,什么 情况
什么鬼？,说出目的,101,什么 鬼 ？
什么鬼,说出目的,101,什么 鬼
你有什么事情,说出目的,101,你 有 什么 事情
你有什么事,说出目的,101,你 有 什么 事
你要做什么,说出目的,101,你 要 做 什么
你要爪子？,说出目的,101,你 要 爪子 ？
你要干啥,说出目的,101,你 要 干 啥
你要干嘛？,说出目的,101,你 要 干嘛 ？
你要干嘛,说出目的,101,你 要 干嘛
你想找谁,说出目的,101,你 想 找 谁
你想干什么,说出目的,101,你 想干什么
你想干啥,说出目的,101,你 想 干 啥
你想干嘛,说出目的,101,你 想 干嘛
你想表达什么？,说出目的,101,你 想 表达 什么 ？
你先说你有什么事，我在告诉你。,说出目的,101,你 先 说 你 有 什么 事   我 在 告诉 你 。
你先说你谁啊,说出目的,101,你 先 说 你 谁 啊
你先说你是干嘛的,说出目的,101,你 先 说 你 是 干嘛 的
你问我干嘛,说出目的,101,你 问 我 干嘛
你说，什么事,说出目的,101,你 说   什么 事
讲啥子喃？,说出目的,101,讲 啥子 喃 ？
干嘛有什么事说,说出目的,101,干嘛 有 什么 事说
干嘛什么事快说,说出目的,101,干嘛 什么 事快 说
干嘛？,说出目的,101,干嘛 ？
咋了,说出目的,101,咋 了
咋回事？,说出目的,101,咋 回事 ？
有事？,说出目的,101,有事 ？
我什么事情,说出目的,101,我 什么 事情
谁让你打的,说出目的,101,谁 让 你 打 的
是又爪子嘛,说出目的,101,是 又 爪子 嘛
什么事,说出目的,101,什么 事
弄啥勒,说出目的,101,弄 啥 勒
你找他干什么？,说出目的,101,你 找 他 干什么 ？
你在干嘛,说出目的,101,你 在 干嘛
你要爪子嘛,说出目的,101,你 要 爪子 嘛
你要干什么,说出目的,101,你 要 干什么
你说嘛,说出目的,101,你 说 嘛
你难道只问这个？,说出目的,101,你 难道 只 问 这个 ？
