text,category,label,CutDebt,IDClassifier,IfKnowDebtor,Installment,ConfirmLoan,WillingToPay
怎么会有那么多钱，我已经分期还了一部分了,确认数额,102,0,1.0,1.0,0,1,0
怎么会这么多？,确认数额,102,0,1.0,1.0,0,1,0
怎么可能,确认数额,102,0,1.0,1.0,0,1,0
怎么算？,确认数额,102,0,1.0,1.0,0,1,0
怎么算出来的哦,确认数额,102,0,1.0,1.0,0,1,0
怎么算的？,确认数额,102,0,1.0,1.0,0,1,0
怎么这么多,确认数额,102,0,1.0,1.0,0,1,0
怎么这么多？滞纳金怎么算？,确认数额,102,1,1.0,1.0,1,1,0
怎么这么多啊,确认数额,102,0,1.0,1.0,0,1,0
这部分可以，延期到好久阿,确认数额,102,1,1.0,1.0,0,1,1
这部分可以，延期到好久阿,确认数额,102,1,1.0,1.0,0,1,1
这部分可以，延期到好久哈,确认数额,102,1,1.0,1.0,0,1,1
这部分可以，延期到好久哈,确认数额,102,1,1.0,1.0,0,1,1
这部分可以，延期到好久了,确认数额,102,1,1.0,1.0,0,1,1
这部分可以，延期到好久没意思,确认数额,102,1,1.0,1.0,0,1,1
这部分可以，延期到好久呀,确认数额,102,1,1.0,1.0,0,1,1
这个利息、滞纳金是怎么算出来的也？,确认数额,102,1,1.0,1.0,1,1,0
这个利息是怎么算的呢,确认数额,102,1,1.0,1.0,1,1,0
这个利息是怎么算的呢？,确认数额,102,1,1.0,1.0,1,1,0
这个利息是怎么算的哦？,确认数额,102,1,1.0,1.0,1,1,0
这个欠款是咋个算出来的哦？,确认数额,102,0,1.0,1.0,0,1,0
这个是固定利息么,确认数额,102,1,1.0,1.0,1,1,0
这个滞纳金是怎么算的哦？,确认数额,102,0,1.0,1.0,0,1,0
这可以，延期好久,确认数额,102,1,1.0,1.0,0,1,1
这可以，延期好久阿,确认数额,102,1,1.0,1.0,0,1,1
这可以，延期好久吧,确认数额,102,1,1.0,1.0,0,1,1
这可以，延期好久嗯?,确认数额,102,1,1.0,1.0,0,1,1
这可以，延期好久嗯?,确认数额,102,1,1.0,1.0,0,1,1
这可以，延期好久哈哈哈,确认数额,102,1,1.0,1.0,0,1,1
这可以，延期好久乎,确认数额,102,1,1.0,1.0,0,1,1
这可以，延期好久乎,确认数额,102,1,1.0,1.0,0,1,1
这么多利息，算错了吧？,确认数额,102,1,1.0,1.0,1,1,0
这么多利息啊,确认数额,102,0,1.0,1.0,0,1,0
这钱怎么不对啊,确认数额,102,0,1.0,1.0,0,1,0
真假的,确认数额,102,0,1.0,1.0,0,0,0
只借了你们2万吗？你搞对没有哦,确认数额,102,1,1.0,1.0,1,0,1
直接说金额,确认数额,102,0,1.0,1.0,0,1,0
滞纳金哪里要得到这么高哦？你们滞纳金是怎么算的？,确认数额,102,1,1.0,1.0,1,1,0
滞纳金是什么？,确认数额,102,1,1.0,1.0,1,1,0
滞纳金是什么意思,确认数额,102,1,1.0,1.0,1,1,0
滞纳金是怎么计算的？,确认数额,102,1,1.0,1.0,1,1,0
滞纳金是怎么算出来的,确认数额,102,1,1.0,1.0,1,1,0
滞纳金是怎么算的哦？,确认数额,102,1,1.0,1.0,1,1,0
滞纳金咋个会这么高法子哦？滞纳金是咋个子计算的也？,确认数额,102,1,1.0,1.0,1,1,0
滞纳金咋个这么高？你们滞纳金是怎么算的？,确认数额,102,1,1.0,1.0,1,1,0
滞纳金这么多，你们一定弄错了,确认数额,102,1,1.0,1.0,1,1,0
滞纳金这么高啊,确认数额,102,1,1.0,1.0,1,1,0
总共多少钱,确认数额,102,0,1.0,1.0,0,0,0
总共好多喃,确认数额,102,0,1.0,1.0,0,0,0
总共就这么多吗，还有没有其他的金额项,确认数额,102,0,1.0,1.0,0,1,0
最多可以延期多长时间,确认数额,102,1,1.0,1.0,0,1,1
最少还多少,确认数额,102,0,1.0,1.0,0,1,0
最少还多少,确认数额,102,0,1.0,1.0,0,1,0
你这能减免，我就还,请求更新金额,110,0,1.0,1.0,0,1,1
你申请下,请求更新金额,110,0,1.0,1.0,0,1,1
你减免了我看看,请求更新金额,110,0,1.0,1.0,0,1,1
减了以后还吧,请求更新金额,110,0,1.0,1.0,0,1,1
你先申请着,请求更新金额,110,0,1.0,1.0,0,1,1
把APP金额减了我等下自己还,请求更新金额,110,0,1.0,1.0,0,1,1
能不能把APP上金额调整到还款金额！,请求更新金额,110,0,1.0,1.0,0,1,1
你把app减免金额删掉我就还,请求更新金额,110,0,1.0,1.0,0,1,1
你先申请,请求更新金额,110,0,1.0,1.0,0,1,1
你申请吧,请求更新金额,110,0,1.0,1.0,0,1,1
减免以后会处理,请求更新金额,110,0,1.0,1.0,0,1,1
你可以把减免证明发给我吗？,请求更新金额,110,0,1.0,1.0,0,1,1
那你现在就把他处理掉，两个小时之内。,请求更新金额,110,0,1.0,1.0,0,1,1
减了就处理,请求更新金额,110,0,1.0,1.0,0,1,1
你好了就联系我,请求更新金额,110,0,1.0,1.0,0,1,1
只要减免下来我肯定处理,请求更新金额,110,0,1.0,1.0,0,1,1
你先申请下来再说,请求更新金额,110,0,1.0,1.0,0,1,1
申请一下,请求更新金额,110,0,1.0,1.0,0,1,1
你帮我处理,请求更新金额,110,0,1.0,1.0,0,1,1
那你申请吧,请求更新金额,110,0,1.0,1.0,0,1,1
现在等减免下来,请求更新金额,110,0,1.0,1.0,0,1,1
看看能减免多少吧,请求更新金额,110,0,1.0,1.0,0,1,1
减免到多少,请求更新金额,110,0,1.0,1.0,0,1,1
减免了我就去还款,请求更新金额,110,0,1.0,1.0,0,1,1
那你减免了我就处理,请求更新金额,110,0,1.0,1.0,0,1,1
可以减了我就处理,请求更新金额,110,0,1.0,1.0,0,1,1
好的你申请吧,请求更新金额,110,0,1.0,1.0,0,1,1
减免下来处理,请求更新金额,110,0,1.0,1.0,0,1,1
你帮申请，申请下来立马还,请求更新金额,110,0,1.0,1.0,0,1,1
先分期,请求更新金额,110,0,1.0,1.0,0,1,1
那我等你消息,请求更新金额,110,0,1.0,1.0,0,1,1
我等会看有多少,请求更新金额,110,0,1.0,1.0,0,1,1
你给我申请吧，我尽量吧,请求更新金额,110,0,1.0,1.0,0,1,1
10分钟打过来,请求等下打来,104,0,0.0,0.0,0,0,0
2小时之后你联系我,请求等下打来,104,0,0.0,0.0,0,0,0
俺不空,请求等下打来,104,0,0.0,0.0,0,0,0
俺很忙,请求等下打来,104,0,0.0,0.0,0,0,0
俺忙着呢,请求等下打来,104,0,0.0,0.0,0,0,0
俺在开会,请求等下打来,104,0,0.0,0.0,0,0,0
不方便,请求等下打来,104,0,0.0,0.0,0,0,0
不方便，不能接电,请求等下打来,104,0,0.0,0.0,0,0,0
不方便接电话,请求等下打来,104,0,0.0,0.0,0,0,0
不方便接听,请求等下打来,104,0,0.0,0.0,0,0,0
不方便说话,请求等下打来,104,0,0.0,0.0,0,0,0
不方便一会打给你,请求等下打来,104,0,0.0,0.0,0,0,0
不好意思，我不方便。,请求等下打来,104,0,0.0,0.0,0,0,0
不好意思，我很忙,请求等下打来,104,0,0.0,0.0,0,0,0
不好意思，我要挂断了，没时间,请求等下打来,104,0,0.0,0.0,0,0,0
不好意思，我在上班，,请求等下打来,104,0,0.0,0.0,0,0,0
不好意思，我正在开会,请求等下打来,104,0,0.0,0.0,0,0,0
不好意思。现在没空,请求等下打来,104,0,0.0,0.0,0,0,0
不好意思我还有事,请求等下打来,104,0,0.0,0.0,0,0,0
不是，他有事，忙完再说,请求等下打来,104,1,0.0,0.0,1,1,1
不是，他在开车,请求等下打来,104,1,0.0,0.0,1,1,1
不是的，他在忙什么事,请求等下打来,104,1,0.0,0.0,1,1,1
不太方便,请求等下打来,104,0,0.0,0.0,0,0,0
不要烦我，我在忙,请求等下打来,104,0,0.0,0.0,0,0,0
不在，他再开车,请求等下打来,104,1,0.0,0.0,1,1,1
吃过饭再说,请求等下打来,104,0,0.0,0.0,0,0,0
待还再打,请求等下打来,104,0,0.0,0.0,0,0,0
待会打给我,请求等下打来,104,0,0.0,0.0,0,0,0
待会给你打去,请求等下打来,104,0,0.0,0.0,0,0,0
待会回复你,请求等下打来,104,0,0.0,0.0,0,0,0
待会回你电话,请求等下打来,104,0,0.0,0.0,0,0,0
待会联系,请求等下打来,104,0,0.0,0.0,0,0,0
待会联系，忙,请求等下打来,104,0,0.0,0.0,0,0,0
待会联系你,请求等下打来,104,0,0.0,0.0,0,0,0
待会联系你,请求等下打来,104,0,0.0,0.0,0,0,0
待会再说,请求等下打来,104,0,0.0,0.0,0,0,0
待会再说在开车,请求等下打来,104,0,0.0,0.0,0,0,0
到点了，再说。,请求等下打来,104,0,0.0,0.0,0,0,0
到时候联系你,请求等下打来,104,0,0.0,0.0,0,0,0
到时候你联系我,请求等下打来,104,0,0.0,0.0,0,0,0
到时候你提前给我打电话说一声,请求等下打来,104,0,0.0,0.0,0,0,0
到时间你联系我,请求等下打来,104,0,0.0,0.0,0,0,0
到时联系你,请求等下打来,104,0,0.0,0.0,0,0,0
等12分钟,请求等下打来,104,0,0.0,0.0,0,0,0
等等,请求等下打来,104,0,0.0,0.0,0,0,0
等等打我电话,请求等下打来,104,0,0.0,0.0,0,0,0
等等回电话给你,请求等下打来,104,0,0.0,0.0,0,0,0
等等联系,请求等下打来,104,0,0.0,0.0,0,0,0
等等联系你,请求等下打来,104,0,0.0,0.0,0,0,0
等等联系我哦,请求等下打来,104,0,0.0,0.0,0,0,0
等等你在打来,请求等下打来,104,0,0.0,0.0,0,0,0
等等说,请求等下打来,104,0,0.0,0.0,0,0,0
等等我再回复你,请求等下打来,104,0,0.0,0.0,0,0,0
等等我自己查看看,请求等下打来,104,0,0.0,0.0,0,0,0
等等再说,请求等下打来,104,0,0.0,0.0,0,0,0
等等在打,请求等下打来,104,0,0.0,0.0,0,0,0
等等在说,请求等下打来,104,0,0.0,0.0,0,0,0
等哈会儿，我再打。,请求等下打来,104,0,0.0,0.0,0,0,0
等回去,请求等下打来,104,0,1.0,1.0,0,0,0
等会,请求等下打来,104,0,0.0,0.0,0,0,0
等会打,请求等下打来,104,0,0.0,0.0,0,0,0
等会打给你,请求等下打来,104,0,0.0,0.0,0,0,0
等会打给你，,请求等下打来,104,0,0.0,0.0,0,0,0
等会打给我,请求等下打来,104,0,0.0,0.0,0,0,0
等会打过来,请求等下打来,104,0,0.0,0.0,0,0,0
等会打来,请求等下打来,104,0,0.0,0.0,0,0,0
等会给你打过去,请求等下打来,104,0,0.0,0.0,0,0,0
等会回电话,请求等下打来,104,0,0.0,0.0,0,0,0
等会回电话给你,请求等下打来,104,0,0.0,0.0,0,0,0
等会回复,请求等下打来,104,0,0.0,0.0,0,0,0
等会回复你,请求等下打来,104,0,0.0,0.0,0,0,0
等会回你,请求等下打来,104,0,0.0,0.0,0,0,0
等会回你电话,请求等下打来,104,0,0.0,0.0,0,0,0
等会来电,请求等下打来,104,0,0.0,0.0,0,0,0
等会联系,请求等下打来,104,0,0.0,0.0,0,0,0
等会联系,请求等下打来,104,0,0.0,0.0,0,0,0
等会联系你,请求等下打来,104,0,0.0,0.0,0,0,0
等会联系你,请求等下打来,104,0,0.0,0.0,0,0,0
等会说,请求等下打来,104,0,0.0,0.0,0,0,0
等会我打给你,请求等下打来,104,0,0.0,0.0,0,0,0
等会我联系你,请求等下打来,104,0,0.0,0.0,0,0,0
等会我朋友给我钱再说,请求等下打来,104,0,1.0,1.0,0,0,0
等会我再开会,请求等下打来,104,0,0.0,0.0,0,0,0
等会我再联系你吧,请求等下打来,104,0,0.0,0.0,0,0,0
等会再打,请求等下打来,104,0,0.0,0.0,0,0,0
等会再打，我现在在忙,请求等下打来,104,0,0.0,0.0,0,0,0
等会再打过来,请求等下打来,104,0,0.0,0.0,0,0,0
等会再给我打电话,请求等下打来,104,0,0.0,0.0,0,0,0
等会再回你电话，,请求等下打来,104,0,0.0,0.0,0,0,0
等会再联系吧,请求等下打来,104,0,0.0,0.0,0,0,0
等会再说,请求等下打来,104,0,0.0,0.0,0,0,0
等会在打,请求等下打来,104,0,0.0,0.0,0,0,0
等会在说,请求等下打来,104,0,0.0,0.0,0,0,0
等几天联系吧,请求等下打来,104,0,0.0,0.0,0,0,0
等晚上回家再说,请求等下打来,104,0,0.0,0.0,0,0,0
等我18分钟,请求等下打来,104,0,0.0,0.0,0,0,0
等我30分钟,请求等下打来,104,0,0.0,0.0,0,0,0
等我5分钟,请求等下打来,104,0,0.0,0.0,0,0,0
等我半小时,请求等下打来,104,0,0.0,0.0,0,0,0
等我和家里联系一下再说,请求等下打来,104,0,1.0,1.0,0,1,0
等我回家的,请求等下打来,104,0,0.0,0.0,0,0,0
等我回去,请求等下打来,104,0,0.0,0.0,0,0,0
等我开会结束联系你,请求等下打来,104,0,0.0,0.0,0,0,0
等我忙完,请求等下打来,104,0,0.0,0.0,0,0,0
等我忙完,请求等下打来,104,0,0.0,0.0,0,0,0
等我忙完的,请求等下打来,104,0,0.0,0.0,0,0,0
等我忙完联系你,请求等下打来,104,0,0.0,0.0,0,0,0
等我五分钟,请求等下打来,104,0,0.0,0.0,0,0,0
等我下班,请求等下打来,104,0,0.0,0.0,0,0,0
等我下班的,请求等下打来,104,0,0.0,0.0,0,0,0
等我下班联系你,请求等下打来,104,0,0.0,0.0,0,0,0
等我下班再说,请求等下打来,104,0,0.0,0.0,0,0,0
等我下高速的,请求等下打来,104,0,0.0,0.0,0,0,0
等我下高速再说,请求等下打来,104,0,0.0,0.0,0,0,0
等我想想，之后给你回复,请求等下打来,104,0,0.0,0.0,0,0,0
等我消息吧,请求等下打来,104,0,1.0,1.0,0,1,0
等我一下,请求等下打来,104,0,0.0,0.0,0,0,0
等我有空的,请求等下打来,104,0,0.0,0.0,0,0,0
等我有空就给你回电话,请求等下打来,104,0,0.0,0.0,0,0,0
等下班再说,请求等下打来,104,0,0.0,0.0,0,0,0
等下打,请求等下打来,104,0,0.0,0.0,0,0,0
等下打过来，在忙,请求等下打来,104,0,0.0,0.0,0,0,0
等下打过来。,请求等下打来,104,0,0.0,0.0,0,0,0
等下打来,请求等下打来,104,0,0.0,0.0,0,0,0
等下个再联系我,请求等下打来,104,0,0.0,0.0,0,0,0
等下给你回电,请求等下打来,104,0,0.0,0.0,0,0,0
等下好吧,请求等下打来,104,0,0.0,0.0,0,0,0
等下让他联系你,请求等下打来,104,1,0.0,0.0,1,1,1
等下说,请求等下打来,104,0,0.0,0.0,0,0,0
等下我发信息回复你,请求等下打来,104,0,0.0,0.0,0,0,0
等下午我联系你,请求等下打来,104,0,0.0,0.0,0,0,0
等下再聊,请求等下打来,104,0,0.0,0.0,0,0,0
等下再说,请求等下打来,104,0,0.0,0.0,0,0,0
等下再说，我现在忙,请求等下打来,104,0,0.0,0.0,0,0,0
等下再说，现在忙,请求等下打来,104,0,0.0,0.0,0,0,0
等下在说,请求等下打来,104,0,0.0,0.0,0,0,0
等一会,请求等下打来,104,0,0.0,0.0,0,0,0
等一会儿打过来,请求等下打来,104,0,0.0,0.0,0,0,0
等一会联系你的,请求等下打来,104,0,0.0,0.0,0,0,0
等一会嘛,请求等下打来,104,0,0.0,0.0,0,0,0
等一下,请求等下打来,104,0,0.0,0.0,0,0,0
等一下哈,请求等下打来,104,0,0.0,0.0,0,0,0
等一下联系,请求等下打来,104,0,0.0,0.0,0,0,0
等一下再说,请求等下打来,104,0,0.0,0.0,0,0,0
等一下在打,请求等下打来,104,0,0.0,0.0,0,0,0
等一下在联系,请求等下打来,104,0,0.0,0.0,0,0,0
等有空联系你,请求等下打来,104,0,0.0,0.0,0,0,0
对，是我，我现在有事，待会给你打过来,请求等下打来,104,1,0.0,0.0,1,1,1
对不起家里有客人来了，一会儿再聊,请求等下打来,104,0,0.0,0.0,0,0,0
恩晚点联系,请求等下打来,104,0,0.0,0.0,0,0,0
嗯，不过我再上班,请求等下打来,104,0,0.0,0.0,0,0,0
嗯，我在忙，等会回给你,请求等下打来,104,0,0.0,0.0,0,0,0
嗯，现在忙，等会回电给你,请求等下打来,104,0,0.0,0.0,0,0,0
嗯嗯还在路上回家再联系你,请求等下打来,104,0,0.0,0.0,0,0,0
嗯嗯还在上班晚点联系你,请求等下打来,104,0,0.0,0.0,0,0,0
嗯嗯我比较忙待会联系,请求等下打来,104,0,0.0,0.0,0,0,0
嗯嗯我现在不方便待会打给你,请求等下打来,104,0,0.0,0.0,0,0,0
嗯嗯在和客户谈工作有时间在打给你,请求等下打来,104,0,0.0,0.0,0,0,0
嗯嗯之后再联系你现在有事,请求等下打来,104,0,0.0,0.0,0,0,0
嗯我还有事待会回你,请求等下打来,104,0,0.0,0.0,0,0,0
嗯我是，我在上班，下班了再说。,请求等下打来,104,0,0.0,0.0,0,0,0
嗯我现在比较忙,请求等下打来,104,0,0.0,0.0,0,0,0
嗯我在吃饭待会打给你,请求等下打来,104,0,0.0,0.0,0,0,0
嗯我在开车待会再说,请求等下打来,104,0,0.0,0.0,0,0,0
嗯现在接电话不方便之后回你,请求等下打来,104,0,0.0,0.0,0,0,0
方便我联系你,请求等下打来,104,0,0.0,0.0,0,0,0
工作不能用手机,请求等下打来,104,0,0.0,0.0,0,0,0
工作不能用手机，稍后联系,请求等下打来,104,0,0.0,0.0,0,0,0
过半小时打来,请求等下打来,104,0,0.0,0.0,0,0,0
过会儿再打嘛,请求等下打来,104,0,0.0,0.0,0,0,0
过会联系你,请求等下打来,104,0,0.0,0.0,0,0,0
过几天联系,请求等下打来,104,0,0.0,0.0,0,0,0
过几天再联系吧,请求等下打来,104,0,0.0,0.0,0,0,0
过两分钟打来,请求等下打来,104,0,0.0,0.0,0,0,0
过两天,请求等下打来,104,0,1.0,1.0,0,0,0
过两天现在有事,请求等下打来,104,0,0.0,0.0,0,0,0
过三分钟打来,请求等下打来,104,0,0.0,0.0,0,0,0
过十分钟打来,请求等下打来,104,0,0.0,0.0,0,0,0
过四分钟打来,请求等下打来,104,0,0.0,0.0,0,0,0
过四十分钟打来,请求等下打来,104,0,0.0,0.0,0,0,0
过一会你在打过来,请求等下打来,104,0,0.0,0.0,0,0,0
行，我知道了，你等我联系你,请求等下打来,104,0,0.0,0.0,0,0,0
行了，在忙，等下,请求等下打来,104,0,0.0,0.0,0,0,0
好的，你到晚上78点联系我,请求等下打来,104,0,1.0,1.0,0,1,0
好的，我知道了，我现在有事，等下打给你,请求等下打来,104,0,0.0,0.0,0,0,0
好了，等会儿再说，我要出去趟,请求等下打来,104,0,0.0,0.0,0,0,0
好了，先聊到这，我这边有其他事情，晚点再说,请求等下打来,104,0,0.0,0.0,0,0,0
和朋友在一起，不方便,请求等下打来,104,0,0.0,0.0,0,0,0
后天打给我,请求等下打来,104,0,0.0,0.0,0,0,0
后天打我电话,请求等下打来,104,0,0.0,0.0,0,0,0
后天联系我,请求等下打来,104,0,0.0,0.0,0,0,0
后天说,请求等下打来,104,0,0.0,0.0,0,0,0
后天再说,请求等下打来,104,0,0.0,0.0,0,0,0
换个地方说。,请求等下打来,104,0,0.0,0.0,0,0,0
回家联系你,请求等下打来,104,0,0.0,0.0,0,0,0
回来再说,请求等下打来,104,0,0.0,0.0,0,0,0
回头我联系你,请求等下打来,104,0,0.0,0.0,0,0,0
今天不方便,请求等下打来,104,0,1.0,1.0,0,1,1
今天临时有事改天吧,请求等下打来,104,0,1.0,1.0,0,1,1
进地铁了，晚点再说。,请求等下打来,104,0,0.0,0.0,0,0,0
开车,请求等下打来,104,0,0.0,0.0,0,0,0
开车,请求等下打来,104,0,0.0,0.0,0,0,0
开车不方便,请求等下打来,104,0,0.0,0.0,0,0,0
开车了,请求等下打来,104,0,0.0,0.0,0,0,0
开车呢,请求等下打来,104,0,0.0,0.0,0,0,0
开车呢，待会再打,请求等下打来,104,0,0.0,0.0,0,0,0
开车在路上不方便,请求等下打来,104,0,0.0,0.0,0,0,0
开会,请求等下打来,104,0,0.0,0.0,0,0,0
开会，忙,请求等下打来,104,0,0.0,0.0,0,0,0
开会，一会再说,请求等下打来,104,0,0.0,0.0,0,0,0
开会了,请求等下打来,104,0,0.0,0.0,0,0,0
开会呢,请求等下打来,104,0,0.0,0.0,0,0,0
开完会再说,请求等下打来,104,0,0.0,0.0,0,0,0
可以，到时候你联系我,请求等下打来,104,0,1.0,1.0,0,0,0
空了说,请求等下打来,104,0,0.0,0.0,0,0,0
老板来了，我等下打回来。,请求等下打来,104,0,0.0,0.0,0,0,0
马上回来,请求等下打来,104,0,0.0,0.0,0,0,0
马上进地下室,请求等下打来,104,0,0.0,0.0,0,0,0
马上进电梯了,请求等下打来,104,0,0.0,0.0,0,0,0
马上进电梯了，没信号,请求等下打来,104,0,0.0,0.0,0,0,0
马上就要起飞了，你过两小时打过来吧,请求等下打来,104,0,0.0,0.0,0,0,0
慢会儿空了再说。,请求等下打来,104,0,0.0,0.0,0,0,0
忙,请求等下打来,104,0,0.0,0.0,0,0,0
忙，等等,请求等下打来,104,0,0.0,0.0,0,0,0
忙得很，不空,请求等下打来,104,0,0.0,0.0,0,0,0
忙哈～,请求等下打来,104,0,0.0,0.0,0,0,0
忙好了回复你,请求等下打来,104,0,0.0,0.0,0,0,0
忙了,请求等下打来,104,0,0.0,0.0,0,0,0
忙了，挂断,请求等下打来,104,0,0.0,0.0,0,0,0
忙了先挂了,请求等下打来,104,0,0.0,0.0,0,0,0
忙完了我找你,请求等下打来,104,0,0.0,0.0,0,0,0
没空,请求等下打来,104,0,0.0,0.0,0,0,0
没空，等下回电,请求等下打来,104,0,0.0,0.0,0,0,0
没时间听你说,请求等下打来,104,0,0.0,0.0,0,0,0
明天,请求等下打来,104,0,0.0,0.0,0,0,0
明天打给我,请求等下打来,104,0,0.0,0.0,0,0,0
明天打来,请求等下打来,104,0,0.0,0.0,0,0,0
明天打我电话,请求等下打来,104,0,0.0,0.0,0,0,0
明天给我来电话,请求等下打来,104,0,0.0,0.0,0,0,0
明天联系你,请求等下打来,104,0,0.0,0.0,0,0,0
明天联系我,请求等下打来,104,0,0.0,0.0,0,0,0
明天联系我吧,请求等下打来,104,0,0.0,0.0,0,0,0
明天联系我吧,请求等下打来,104,0,0.0,0.0,0,0,0
明天说,请求等下打来,104,0,0.0,0.0,0,0,0
明天我打你电话,请求等下打来,104,0,0.0,0.0,0,0,0
明天我联系你,请求等下打来,104,0,0.0,0.0,0,0,0
明天再说,请求等下打来,104,0,0.0,0.0,0,0,0
明天再说吧，今天没时间了,请求等下打来,104,0,1.0,1.0,0,0,0
明天再谈,请求等下打来,104,0,0.0,0.0,0,0,0
你待会打过来吧啊,请求等下打来,104,0,0.0,0.0,0,0,0
你待会再打,请求等下打来,104,0,0.0,0.0,0,0,0
你等等,请求等下打来,104,0,0.0,0.0,0,0,0
你等等。,请求等下打来,104,0,0.0,0.0,0,0,0
你等会,请求等下打来,104,0,0.0,0.0,0,0,0
你等会打过来,请求等下打来,104,0,0.0,0.0,0,0,0
你等会打过来，我先确认下。,请求等下打来,104,0,0.0,0.0,0,0,0
你等会打来,请求等下打来,104,0,0.0,0.0,0,0,0
你等会打来在开车,请求等下打来,104,0,0.0,0.0,0,0,0
你等会再打,请求等下打来,104,0,0.0,0.0,0,0,0
你等会再打吧,请求等下打来,104,0,0.0,0.0,0,0,0
你等会再打给我,请求等下打来,104,0,0.0,0.0,0,0,0
你等会再打来,请求等下打来,104,0,0.0,0.0,0,0,0
你等我打客服问问再说,请求等下打来,104,0,1.0,1.0,0,0,0
你等我打客服问下再说,请求等下打来,104,0,1.0,1.0,0,0,0
你等我待会联系你,请求等下打来,104,0,0.0,0.0,0,0,0
你等我跟家里商量一下吧,请求等下打来,104,0,1.0,1.0,0,0,0
你等我了解下我再跟你联系,请求等下打来,104,0,1.0,1.0,0,0,0
你等我忙完的,请求等下打来,104,0,0.0,0.0,0,0,0
你等我下班再说吧,请求等下打来,104,0,0.0,0.0,0,0,0
你等下,请求等下打来,104,0,0.0,0.0,0,0,0
你等下打过来,请求等下打来,104,0,0.0,0.0,0,0,0
你等下发个信息给我,请求等下打来,104,0,1.0,1.0,0,0,0
你等下再打我这边在忙。,请求等下打来,104,0,0.0,0.0,0,0,0
你等下在打过来，我现在有点忙。,请求等下打来,104,0,0.0,0.0,0,0,0
你等一下打过来,请求等下打来,104,0,0.0,0.0,0,0,0
你给我你的私人电话吧，我待会打给你聊,请求等下打来,104,0,1.0,1.0,0,0,0
你过会打过来,请求等下打来,104,0,0.0,0.0,0,0,0
你过一会打过来,请求等下打来,104,0,0.0,0.0,0,0,0
你好，今天我没得空,请求等下打来,104,0,0.0,0.0,0,0,0
你好，我在忙,请求等下打来,104,0,0.0,0.0,0,0,0
你明天联系我,请求等下打来,104,0,0.0,0.0,0,0,0
你说拨打的用户，无法接听你的电话,请求等下打来,104,0,0.0,0.0,0,0,0
你说啥？我信号不好，等会儿给你回过去,请求等下打来,104,0,0.0,0.0,0,0,0
你听到了吗？我正在看演唱会,请求等下打来,104,0,0.0,0.0,0,0,0
你有时间关没？这个点了～,请求等下打来,104,0,0.0,0.0,0,0,0
请等一下,请求等下打来,104,0,0.0,0.0,0,0,0
去厕所,请求等下打来,104,0,1.0,1.0,0,0,0
认识啊，你找他什么事情？他这会在忙,请求等下打来,104,1,0.0,0.0,1,1,1
认识我是他哥等会让他回电话给你,请求等下打来,104,1,0.0,0.0,1,1,1
闪电了，太危险了。挂了。,请求等下打来,104,0,0.0,0.0,0,0,0
上班,请求等下打来,104,0,0.0,0.0,0,0,0
上班不方便接电话,请求等下打来,104,0,0.0,0.0,0,0,0
上班不能玩手机,请求等下打来,104,0,0.0,0.0,0,0,0
上班呢,请求等下打来,104,0,0.0,0.0,0,0,0
上班呢，挂,请求等下打来,104,0,0.0,0.0,0,0,0
上厕所呢，等下说,请求等下打来,104,0,0.0,0.0,0,0,0
上厕所去了,请求等下打来,104,1,0.0,0.0,1,1,1
上夜班，在睡觉。等有空联系,请求等下打来,104,0,0.0,0.0,0,0,0
稍等,请求等下打来,104,0,0.0,0.0,0,0,0
稍等我一会，刚好有个电话进来,请求等下打来,104,0,0.0,0.0,0,0,0
稍等一下,请求等下打来,104,0,0.0,0.0,0,0,0
稍后给你回复,请求等下打来,104,0,0.0,0.0,0,0,0
稍后联系,请求等下打来,104,0,0.0,0.0,0,0,0
什么事情，没空,请求等下打来,104,0,0.0,0.0,0,0,0
十五号联系我,请求等下打来,104,0,0.0,0.0,0,0,0
是，我在高速上，现在不能接电话,请求等下打来,104,0,0.0,0.0,0,0,0
是，我在忙，等会联系,请求等下打来,104,0,0.0,0.0,0,0,0
是啊，我这会有点忙，晚上6点以后再联系，可以吧？,请求等下打来,104,0,0.0,0.0,0,0,0
是的，不方便，下班联系我,请求等下打来,104,0,0.0,0.0,0,0,0
是的，你有什么事情等中午再说,请求等下打来,104,0,0.0,0.0,0,0,0
是的，我现在有事等会再说,请求等下打来,104,0,0.0,0.0,0,0,0
是的，我在吃饭，等会再说,请求等下打来,104,0,0.0,0.0,0,0,0
是的，我这边在上班忙挂,请求等下打来,104,0,0.0,0.0,0,0,0
是的，现在信号不好，等好了再找我,请求等下打来,104,0,0.0,0.0,0,0,0
是的，有什么事情等会说,请求等下打来,104,0,0.0,0.0,0,0,0
是我，等下班的,请求等下打来,104,1,0.0,0.0,1,1,1
是我，我在忙，现在不方便,请求等下打来,104,1,0.0,0.0,1,1,1
是我，在开会，等会说,请求等下打来,104,1,0.0,0.0,1,1,1
是我这边在忙你等一下,请求等下打来,104,0,0.0,0.0,0,0,0
手机没电了,请求等下打来,104,0,0.0,0.0,0,0,0
手机没电了，,请求等下打来,104,0,0.0,0.0,0,0,0
手机要没电了，你一会儿再打过来吧,请求等下打来,104,0,0.0,0.0,0,0,0
睡觉,请求等下打来,104,0,0.0,0.0,0,0,0
说什么，晚点说,请求等下打来,104,0,0.0,0.0,0,0,0
