original_text,from,original_label,split_text
你猜我是不是呀了,不愿配合,110,你 猜 我 是不是 呀 了
你猜我是不是呀啦,不愿配合,110,你 猜 我 是不是 呀 啦
你猜我是不是呀哈,不愿配合,110,你 猜 我 是不是 呀 哈
你猜我是不是呀嗯,不愿配合,110,你 猜 我 是不是 呀 嗯
你猜我是不是呀啊,不愿配合,110,你 猜 我 是不是 呀 啊
你猜我是不是呀阿,不愿配合,110,你 猜 我 是不是 呀 阿
你猜我是不是呀，没意思,不愿配合,110,你 猜 我 是不是 呀   没意思
你猜我是不是呀,不愿配合,110,你 猜 我 是不是 呀
你猜呢,不愿配合,110,你 猜 呢
你猜嘛,不愿配合,110,你 猜 嘛
你猜猜看,不愿配合,110,你 猜猜看
你猜吧,不愿配合,110,你 猜 吧
你猜,不愿配合,110,你 猜
嫩瞎扯淡,不愿配合,110,嫩 瞎 扯淡
脑子有病吧哇,不愿配合,110,脑子 有病 吧 哇
脑子有病吧没意思,不愿配合,110,脑子 有病 吧 没意思
脑子有病吧哈,不愿配合,110,脑子 有病 吧 哈
脑子有病吧吧,不愿配合,110,脑子 有病 吧 吧
脑子有病吧，没意思,不愿配合,110,脑子 有病 吧   没意思
脑子有病吧,不愿配合,110,脑子 有病 吧
脑壳有病,不愿配合,110,脑壳 有病
美女，帮帮忙楼,不愿配合,109,美女   帮帮忙 楼
没求得钱啥，你是不是傻哇,不愿配合,110,没 求得 钱 啥   你 是不是 傻哇
没求得钱啥，你是不是傻哈哈哈,不愿配合,110,没 求得 钱 啥   你 是不是 傻 哈哈哈
没求得钱啥，你是不是傻哈,不愿配合,110,没 求得 钱 啥   你 是不是 傻哈
没求得钱啥，你是不是傻阿,不愿配合,110,没 求得 钱 啥   你 是不是 傻 阿
没求得钱啥，你是不是傻，没意思,不愿配合,110,没 求得 钱 啥   你 是不是 傻   没意思
没求得钱啥，你是不是傻,不愿配合,110,没 求得 钱 啥   你 是不是 傻
没空,不愿配合,110,没空
没得什么好说的,不愿配合,110,没 得 什么 好 说 的
就是死,不愿配合,110,就是 死
就不告诉你，就不告诉你~,不愿配合,110,就 不 告诉 你   就 不 告诉 你  
讲真的,不愿配合,110,讲 真的
简直不知道你在说什么,不愿配合,110,简直 不 知道 你 在 说 什么
继续猜,不愿配合,110,继续 猜
哼哼呢,不愿配合,110,哼哼 呢
哼哼了,不愿配合,110,哼哼 了
哼哼啦,不愿配合,110,哼哼 啦
哼哼哈哈哈,不愿配合,110,哼哼 哈哈哈
哼哼嗯,不愿配合,110,哼哼 嗯
哼哼唉,不愿配合,110,哼哼 唉
哼哼阿,不愿配合,110,哼哼 阿
哼哼，没意思,不愿配合,110,哼哼   没意思
哼哼,不愿配合,110,哼哼
哼,不愿配合,110,哼
和你有些不搭,不愿配合,110,和 你 有些 不 搭
好恶心，想吐呢,不愿配合,110,好 恶心   想 吐 呢
好恶心，想吐没意思,不愿配合,110,好 恶心   想 吐 没意思
好恶心，想吐啦,不愿配合,110,好 恶心   想 吐 啦
好恶心，想吐嗯,不愿配合,110,好 恶心   想 吐 嗯
好恶心，想吐，没意思,不愿配合,110,好 恶心   想 吐   没意思
真的想吐了,不愿配合,110,真的 想 吐 了
这样有意义吗,不愿配合,110,这样 有 意义 吗
这样有意思吗,不愿配合,110,这样 有意思 吗
这样是没有意义的没意思,不愿配合,110,这样 是 没有 意义 的 没意思
这样是没有意义的了,不愿配合,110,这样 是 没有 意义 的 了
这样是没有意义的嗯,不愿配合,110,这样 是 没有 意义 的 嗯
这样是没有意义的阿,不愿配合,110,这样 是 没有 意义 的 阿
这样是没有意义的，没意思,不愿配合,110,这样 是 没有 意义 的   没意思
这么求多问题焉,不愿配合,110,这么 求多 问题 焉
这么求多问题没意思,不愿配合,110,这么 求多 问题 没意思
这么求多问题嗯,不愿配合,110,这么 求多 问题 嗯
这么求多问题吧,不愿配合,110,这么 求多 问题 吧
这么求多问题，没意思,不愿配合,110,这么 求多 问题   没意思
这么求多问题,不愿配合,110,这么 求多 问题
我没心情,不愿配合,110,我 没 心情
可不可以请我吃饭,不愿配合,109,可不可以 请 我 吃饭
哈哈哇,不愿配合,110,哈哈 哇
哈哈呢,不愿配合,110,哈哈 呢
哈哈了,不愿配合,110,哈哈 了
哈哈哈哈哈,不愿配合,110,哈哈哈 哈哈
哈哈哈,不愿配合,110,哈哈哈
哈哈嗯,不愿配合,110,哈哈 嗯
哈哈阿,不愿配合,110,哈哈 阿
哈哈？,不愿配合,110,哈哈 ？
哈哈，你好搞笑,不愿配合,109,哈哈   你好 搞笑
哈哈，你菜,不愿配合,109,哈哈   你 菜
哈哈,不愿配合,110,哈哈
滚远点,不愿配合,110,滚远点
滚犊子,不愿配合,110,滚 犊子
滚,不愿配合,110,滚
鬼扯哟,不愿配合,110,鬼扯 哟
关我屁事,不愿配合,110,关 我 屁事
关你什么事,不愿配合,110,关 你 什么 事
关你屁事,不愿配合,110,关 你 屁事
瓜戳戳的,不愿配合,110,瓜 戳戳 的
搞什么搞,不愿配合,110,搞 什么 搞
烦死了,不愿配合,110,烦死 了
烦不烦,不愿配合,110,烦不烦
烦,不愿配合,110,烦
对不起，我不方便这么做呀,不愿配合,110,对不起   我 不 方便 这么 做 呀
对不起，我不方便这么做呗,不愿配合,110,对不起   我 不 方便 这么 做 呗
对不起，我不方便这么做按,不愿配合,110,对不起   我 不 方便 这么 做 按
对不起，我不方便这么做啊,不愿配合,110,对不起   我 不 方便 这么 做 啊
对不起，我不方便这么做,不愿配合,110,对不起   我 不 方便 这么 做
对不起，你拨打的号码已关机,不愿配合,110,对不起   你 拨打 的 号码 已 关机
对不起，你拨打的号码不在服务区,不愿配合,110,对不起   你 拨打 的 号码 不 在 服务区
对不起，你拨打的号码把你拉入了黑名单,不愿配合,110,对不起   你 拨打 的 号码 把 你 拉入 了 黑名单
点都不乖,不愿配合,109,点 都 不乖
到点了，再说。,不愿配合,104,到 点 了   再说 。
大家都是靠运气吃饭，你们就去找下一个倒霉鬼吧,不愿配合,110,大家 都 是 靠 运气 吃饭   你们 就 去 找 下 一个 倒霉鬼 吧
打我电话爪子,不愿配合,101,打 我 电话 爪子
打我电话干什么,不愿配合,101,打 我 电话 干什么
出问题经过大脑哈哈哈,不愿配合,110,出 问题 经过 大脑 哈哈哈
出问题经过大脑嗯,不愿配合,110,出 问题 经过 大脑 嗯
出问题经过大脑吧,不愿配合,110,出 问题 经过 大脑 吧
出问题经过大脑，没意思,不愿配合,110,出 问题 经过 大脑   没意思
出问题经过大脑,不愿配合,110,出 问题 经过 大脑
吃错药了吧,不愿配合,110,吃错药 了 吧
操呀,不愿配合,110,操 呀
操没意思,不愿配合,110,操 没意思
操嗯,不愿配合,110,操 嗯
操阿,不愿配合,110,操 阿
猜猜看,不愿配合,110,猜猜看
擦,不愿配合,110,擦
不知道我是谁，给我打什么电话？,不愿配合,110,不 知道 我 是 谁   给 我 打 什么 电话 ？
不知道该干嘛,不愿配合,110,不 知道 该 干嘛
不知道啊,不愿配合,110,不 知道 啊
不知道,不愿配合,110,不 知道
不知,不愿配合,110,不知
不要再打过来了,不愿配合,110,不要 再 打 过来 了
不要给家打电话,不愿配合,110,不要 给家 打电话
不要的,不愿配合,110,不要 的
不要打了,不愿配合,110,不要 打 了
不晓得,不愿配合,110,不 晓得
不想说话,不愿配合,110,不想 说话
不说了哦,不愿配合,110,不 说 了 哦
不说话,不愿配合,110,不 说话
不说,不愿配合,110,不说
不会是你搞错了哇,不愿配合,110,不会 是 你 搞错 了 哇
不好意思，你打错电话了,不愿配合,110,不好意思   你 打错 电话 了
别打过来了,不愿配合,110,别 打 过来 了
报警了,不愿配合,110,报警 了
拜拜,不愿配合,110,拜拜
操你大爷,不愿配合,110,操 你 大爷
日你大爷,不愿配合,110,日 你 大爷
干你娘,不愿配合,110,干 你 娘
日你妈,不愿配合,110,日 你 妈
你生的儿子没屁眼儿,不愿配合,110,你生 的 儿子 没 屁眼儿
日你祖宗,不愿配合,110,日 你 祖宗
卧槽,不愿配合,110,卧槽
滚你妈的,不愿配合,110,滚 你 妈 的
我草,不愿配合,110,我草
我艹你妈,不愿配合,110,我 艹 你 妈
缓缓行不行,讨价还价,100,缓缓 行不行
能不能分期还？,讨价还价,100,能 不能 分期 还 ？
我可以再分期还不？,讨价还价,100,我 可以 再 分期 还 不 ？
我应该还没有逾期两个月哦,讨价还价,100,我 应该 还 没有 逾期   哦
滞纳金能不能省掉,讨价还价,100,滞纳金 能 不能 省掉
能不能先还一半，后面的分期,讨价还价,100,能 不能 先 还 一半   后面 的 分期
能不能再优惠点儿,讨价还价,100,能 不能 再 优惠 点儿
能不能把利息减免再无息分期？,讨价还价,100,能 不能 把 利息 减免 再 无息 分期 ？
优惠力度大不大,讨价还价,100,优惠 力度 大不大
明显还可以再优惠点儿,讨价还价,100,明显 还 可以 再 优惠 点儿
能不能换个长点儿的还款周期呢,讨价还价,100,能 不能 换个 长 点儿 的 还款 周期 呢
万一我还了，你们又说还是利息和滞纳金呢,讨价还价,100,万一 我 还 了   你们 又 说 还是 利息 和 滞纳金 呢
你怎么证明给我减免啊？,讨价还价,100,你 怎么 证明 给 我 减免 啊 ？
还有没有更低的方案,讨价还价,100,还有 没有 更 低 的 方案
只愿还本金,讨价还价,100,只愿 还 本金
只还本金,讨价还价,100,只 还 本金
这个时间紧啊,讨价还价,100,这个 时间 紧 啊
这个金额可不可以再少点,讨价还价,100,这个 金额 可不可以 再少点
这个减免。我也法处理，,讨价还价,100,这个 减免 。 我 也 法 处理  
占时没钱，不知道能不能借到,讨价还价,100,占时 没钱   不 知道 能 不能 借 到
之前没钱,讨价还价,100,之前 没 钱
正在想办法,讨价还价,100,正在 想 办法
正在凑钱,讨价还价,100,正在 凑钱
这个，我一定尽量,讨价还价,100,这个   我 一定 尽量
在想想办法吧,讨价还价,100,在 想想 办法 吧
再想想,讨价还价,100,再 想想
再说说，免啥子？,讨价还价,100,再说 说   免 啥子 ？
再看看,讨价还价,100,再 看看
再等等等吧,讨价还价,100,再 等等 等 吧
预支工资,讨价还价,100,预支 工资
又不是不还,讨价还价,100,又 不是 不 还
有一个工程款要结有钱了立马还,讨价还价,100,有 一个 工程款 要结 有钱 了 立马 还
有点困难,讨价还价,100,有点 困难
银行已经关门，我过段时间在处理，,讨价还价,100,银行 已经 关门   我 过段时间 在 处理  
银行卡被冻结了过几天解封就还,讨价还价,100,银行卡 被 冻结 了 过 几天 解封 就 还
银行抵押贷款没有下来,讨价还价,100,银行 抵押 贷款 没有 下来
也许可以,讨价还价,100,也许 可以
也许吧,讨价还价,100,也许 吧
也许,讨价还价,100,也许
也不差这几天,讨价还价,100,也 不差 这 几天
要去借钱,讨价还价,100,要 去 借钱
要减免下,讨价还价,100,要 减免 下
需要时间,讨价还价,100,需要 时间
小孩这两天开学学费,讨价还价,100,小孩 这 两天 开学 学费
想办法借钱,讨价还价,100,想 办法 借钱
想办法还,讨价还价,100,想 办法 还
现在在开车明天我会还一部分的,讨价还价,100,现在 在 开车   我会 还 一部分 的
现在在高速，过两天处理,讨价还价,100,现在 在 高速     处理
现在钱还没到,讨价还价,100,现在 钱 还 没到
现在没这多钱，后天吧,讨价还价,100,现在 没 这 多 钱     吧
现在没钱先处理部分,讨价还价,100,现在 没钱 先 处理 部分
先换一部分,讨价还价,100,先换 一部分
先还二百,讨价还价,100,先 还 二百
下星期一协商,其他通讯方式,104,下 星期一 协商
下星期一打我电话,讨价还价,104,下 星期一 打 我 电话
我做生意失败了，现在在找工作！,讨价还价,100,我 做生意 失败 了   现在 在 找 工作 ！
我周转一下回复你,讨价还价,100,我 周转 一下 回复 你
我周转一下！,讨价还价,100,我 周转 一下 ！
我周转看看,讨价还价,100,我 周转 看看
我知道我去想办法,讨价还价,100,我 知道 我 去 想 办法
我只能是尽量,讨价还价,100,我 只能 是 尽量
我只还本金,讨价还价,100,我 只 还 本金
我这边再看看,讨价还价,100,我 这边 再 看看
我找我朋友问问,讨价还价,100,我 找 我 朋友 问问
我找我朋友借点看看,讨价还价,100,我 找 我 朋友 借点 看看
我在咨询一下,讨价还价,100,我 在 咨询 一下
我在想想办法,讨价还价,100,我 在 想想 办法
我在想想吧,讨价还价,100,我 在 想想 吧
我在考虑考虑一下,讨价还价,100,我 在 考虑 考虑一下
我在考虑考虑,讨价还价,100,我 在 考虑 考虑
我在等发工资,讨价还价,100,我 在 等 发工资
我在打官司，工程款拿来就还,讨价还价,100,我 在 打官司   工程款 拿来 就 还
我在凑钱,讨价还价,100,我 在 凑钱
我再想想办法吧,讨价还价,100,我 再 想想 办法 吧
我再想想,讨价还价,100,我 再 想想
我再去凑凑,讨价还价,100,我 再 去 凑凑
我再考虑下吧,讨价还价,100,我 再 考虑 下 吧
我有钱自然会还,讨价还价,100,我 有钱 自然 会 还
我有钱了肯定会处理,讨价还价,100,我 有钱 了 肯定 会 处理
我有钱就去还,讨价还价,100,我 有钱 就 去 还
我有钱就还.,讨价还价,100,我 有钱 就 还  
我一定想办法,讨价还价,100,我 一定 想 办法
我一定给你办好,讨价还价,100,我 一定 给 你 办好
我也想还，但我现在真的很困难,讨价还价,100,我 也 想 还   但 我 现在 真的 很 困难
我也很想还,讨价还价,100,我 也 很 想 还
我也不知道朋友钱今天能不能到,讨价还价,100,我 也 不 知道 朋友 钱   能 不能 到
我也不知道，钱还没到账,讨价还价,100,我 也 不 知道   钱 还 没到 账
我要和家人商量一下！,讨价还价,100,我要 和 家人 商量一下 ！
我想想办法,讨价还价,100,我 想想 办法
我想想吧,讨价还价,100,我 想想 吧
我想想,讨价还价,100,我 想想
我想还只是现在没钱,讨价还价,100,我 想 还 只是 现在 没 钱
我想还没有钱,讨价还价,100,我 想 还 没有 钱
我想法子,讨价还价,100,我 想法子
我想办法看看,讨价还价,100,我 想 办法 看看
我想办法发筹钱,讨价还价,100,我 想 办法 发筹 钱
我想办法,讨价还价,100,我 想 办法
我现在资金有点周转不开啊,讨价还价,100,我 现在 资金 有点 周转 不开 啊
我现在没能力,讨价还价,100,我 现在 没 能力
我现在没那么多钱。,讨价还价,100,我 现在 没 那么 多钱 。
我现在没那么多钱,讨价还价,100,我 现在 没 那么 多钱
我现在没那么多,讨价还价,100,我 现在 没 那么 多
我现在没工作,讨价还价,100,我 现在 没 工作
我现在借钱,讨价还价,100,我 现在 借钱
我先去想办法,讨价还价,100,我 先 去 想 办法
我先去借钱看看,讨价还价,100,我 先 去 借钱 看看
我问一下我朋友,讨价还价,100,我 问 一下 我 朋友
我问一下,讨价还价,100,我 问 一下
我问问看,讨价还价,100,我 问问看
我问问家里,讨价还价,100,我 问问 家里
我商量一下,讨价还价,100,我 商量一下
我去周转一下,讨价还价,100,我 去 周转 一下
我去找朋友借钱处理,讨价还价,100,我 去 找 朋友 借钱 处理
我去找朋友借看看,讨价还价,100,我 去 找 朋友 借 看看
我去想想办法,讨价还价,100,我 去 想想 办法
我去想办法,讨价还价,100,我 去 想 办法
我去问一下有没有人愿意借给我！,讨价还价,100,我 去 问 一下 有没有 人 愿意 借给 我 ！
我去问问他,讨价还价,100,我 去 问问 他
我去问问朋友,讨价还价,100,我 去 问问 朋友
我去问问,讨价还价,100,我 去 问问
我去看看我能不能借到再说吧,讨价还价,100,我 去 看看 我能 不能 借 到 再说 吧
我去看看能不能借到,讨价还价,100,我 去 看看 能 不能 借 到
我去借一下,讨价还价,100,我 去 借 一下
我去借钱看看，借到就处理,讨价还价,100,我 去 借钱 看看   借到 就 处理
我去借钱,讨价还价,100,我 去 借钱
我去借看看,讨价还价,100,我 去 借 看看
我去跟父母要一点,讨价还价,100,我 去 跟 父母 要 一点
我去凑,讨价还价,100,我 去 凑
我去筹备一下,讨价还价,100,我 去 筹备 一下
我去财务支,讨价还价,100,我 去 财务 支
我欠钱太多了,讨价还价,100,我 欠钱 太多 了
我欠的太多了,讨价还价,100,我 欠 的 太 多 了
我朋友说今天钱还我,讨价还价,100,我 朋友 说   钱 还 我
我朋友钱没还给我,讨价还价,100,我 朋友 钱 没 还给 我
我没有工作,讨价还价,100,我 没有 工作
我没那么多钱,讨价还价,100,我 没 那么 多钱
我联系我朋友看看,讨价还价,100,我 联系 我 朋友 看看
我老考虑下,讨价还价,100,我 老 考虑 下
我可以延期吗,讨价还价,100,我 可以 延期 吗
我考虑一下再给你答复！,讨价还价,100,我 考虑一下 再 给 你 答复 ！
我看能不能借到钱,讨价还价,100,我 看 能 不能 借到 钱
我看能不能凑到在回复你,讨价还价,100,我 看 能 不能 凑到 在 回复 你
我看能不能凑到再回你,讨价还价,100,我 看 能 不能 凑到 再 回 你
我看老板能不能支点出来,讨价还价,100,我 看 老板 能 不能 支点 出来
我看看能不能借到,讨价还价,100,我 看看 能 不能 借 到
我看看家里有多少,讨价还价,100,我 看看 家里 有 多少
我看看吧不能保证,讨价还价,100,我 看看 吧 不能 保证
我尽最大努力,讨价还价,100,我 尽 最大 努力
我尽量在这之前还上,讨价还价,100,我 尽量 在 这 之前 还 上
我尽量在..时间处理部分！,讨价还价,100,我 尽量 在    时间 处理 部分 ！
我尽力去凑吧。,讨价还价,100,我 尽力 去 凑 吧 。
我尽快处理,讨价还价,100,我 尽快 处理
我尽快,讨价还价,100,我 尽快
我今天没时间啊,讨价还价,100,我   没 时间 啊
我今天没借到钱,讨价还价,100,我   没借 到 钱
我借一下看看！,讨价还价,100,我 借 一下 看看 ！
我觉得太高了,讨价还价,100,我 觉得 太高 了
我觉得今天不一定有钱啊,讨价还价,100,我 觉得   不 一定 有钱 啊
我会还的，等我有钱了,讨价还价,100,我会 还 的   等 我 有钱 了
我会筹到钱联系你,讨价还价,100,我会 筹到 钱 联系 你
我回头问问我朋友,讨价还价,100,我 回头 问问 我 朋友
我回家就处理,讨价还价,100,我 回家 就 处理
我回家湊,讨价还价,100,我 回家 湊
我和朋友借一下,讨价还价,100,我 和 朋友 借 一下
我还在找,讨价还价,100,我 还 在 找
我还在借,讨价还价,100,我 还 在 借
我还差点，,讨价还价,100,我 还 差点  
我工资要等一段时间，等发工资再说,讨价还价,100,我 工资 要 等 一段时间   等 发工资 再说
我工资发了就处理！,讨价还价,100,我 工资 发了 就 处理 ！
我工程款下来处理,讨价还价,100,我 工程款 下来 处理
我跟老板预支看看,讨价还价,100,我 跟 老板 预支 看看
我跟借一下,讨价还价,100,我 跟 借 一下
我得问问朋友有没有,讨价还价,100,我 得 问问 朋友 有没有
我得回家商量一下,讨价还价,100,我 得 回家 商量一下
我打电话借一下！,讨价还价,100,我 打电话 借 一下 ！
我凑看看,讨价还价,100,我 凑 看看
我不知道朋友钱给不给我,讨价还价,100,我 不 知道 朋友 钱 给 不 给 我
我不知道明天工资能不能发,讨价还价,100,我 不 知道   工资 能 不能 发
我不是不想还，只是需要点时间,讨价还价,100,我 不是 不想 还   只是 需要 点 时间
违约金太多了,讨价还价,100,违约金 太多 了
听说本金也可以减免啊,讨价还价,100,听说 本金 也 可以 减免 啊
天气不好，没法去银行,讨价还价,109,天气 不好   没法 去 银行
身上没这么钱,讨价还价,100,身上 没 这么 钱
身份证挂失还没拿来,讨价还价,100,身份证 挂失 还 没 拿来
如果老板不拖欠马上还,讨价还价,100,如果 老板 不 拖欠 马上 还
人家不一定借给我,讨价还价,100,人家 不 一定 借给 我
让客服联系我,讨价还价,105,让 客服 联系 我
全都免了？,讨价还价,109,全都 免 了 ？
去借钱,讨价还价,100,去 借钱
去贷点款处理,讨价还价,100,去 贷点款 处理
钱太多了,讨价还价,100,钱太多 了
钱太多,讨价还价,100,钱太多
钱是借给别人用的，等他钱还我了再还。,讨价还价,100,钱 是 借给 别人 用 的   等 他 钱 还 我 了 再 还 。
钱没有到账,讨价还价,100,钱 没有 到 账
钱没有到位,讨价还价,100,钱 没有 到位
钱没到账,讨价还价,100,钱 没到 账
钱没到位,讨价还价,100,钱 没 到位
钱借钱,讨价还价,100,钱 借钱
钱还没借到，我在找别人借！,讨价还价,100,钱 还 没 借到   我 在 找 别人 借 ！
钱还没到账,讨价还价,100,钱 还 没到 账
钱还没到位,讨价还价,100,钱 还 没 到位
钱还没到,讨价还价,100,钱 还 没到
钱到账还,讨价还价,100,钱 到 账 还
钱到位了我就还了,讨价还价,100,钱 到位 了 我 就 还 了
钱到位了联系你,讨价还价,100,钱 到位 了 联系 你
钱到了立马给你打电话,讨价还价,100,钱 到 了 立马 给 你 打电话
钱到就还,讨价还价,100,钱 到 就 还
钱凑好了联系你,讨价还价,100,钱 凑 好 了 联系 你
钱不一定能凑齐,讨价还价,100,钱 不 一定 能 凑齐
钱不确定什么时候到,讨价还价,100,钱 不 确定 什么 时候 到
钱不够,讨价还价,100,钱 不够
朋友转过来就还上,讨价还价,100,朋友 转过 来 就 还 上
朋友也没给答复,讨价还价,100,朋友 也 没 给 答复
朋友说借我,讨价还价,100,朋友 说 借 我
朋友钱还没转过来。,讨价还价,100,朋友 钱 还 没 转过 来 。
朋友钱还没给我,讨价还价,100,朋友 钱 还 没 给 我
朋友钱到了就还,讨价还价,100,朋友 钱 到 了 就 还
朋友没给我,讨价还价,100,朋友 没 给 我
朋友还没有答复,讨价还价,100,朋友 还 没有 答复
朋友还没回复我，现在不知道！,讨价还价,100,朋友 还 没 回复 我   现在 不 知道 ！
朋友的朋友,讨价还价,109,朋友 的 朋友
你这能减免，我就还,讨价还价,100,你 这能 减免   我 就 还
你先等等我回家商量下,讨价还价,100,你 先 等等 我 回家 商量 下
你申请下,讨价还价,100,你 申请 下
你让我考虑,讨价还价,100,你 让 我 考虑
你们利息也太高了,讨价还价,100,你们 利息 也 太 高 了
你们几点下班最迟能帮我再拖多少天,讨价还价,100,你们 几点 下班 最迟 能 帮 我 再 拖 多少 天
你减免了我看看,讨价还价,100,你 减免 了 我 看看
你等我想想,讨价还价,100,你 等 我 想想
你帮我想办法,讨价还价,100,你 帮 我 想 办法
能减免多少在看看,讨价还价,100,能 减免 多少 在 看看
能减本金就好了,讨价还价,100,能减 本金 就 好 了
能不能在少点,讨价还价,100,能 不能 在 少点
能不能在给点时间,讨价还价,100,能 不能 在 给 点 时间
能不能再减掉点啊,讨价还价,100,能 不能 再 减掉 点 啊
能不能少点啊,讨价还价,100,能 不能 少点 啊
能不能少点,讨价还价,100,能 不能 少 点
能不能借到,讨价还价,100,能 不能 借 到
能不能减免点,讨价还价,100,能 不能 减免 点
能不能减免,讨价还价,100,能 不能 减免
能不能分期还,讨价还价,100,能 不能 分期 还
能不能多给点时间,讨价还价,100,能 不能 多 给 点 时间
那我先凑,讨价还价,100,那 我 先 凑
那我看看,讨价还价,100,那 我 看看
母亲住院没钱,讨价还价,100,母亲 住院 没 钱
明天再说,讨价还价,104,  再说
明天我联系你,讨价还价,104,  我 联系 你
明天我看看,讨价还价,100,  我 看看
明天说,讨价还价,104,  说
明年说,讨价还价,104,明年 说
没有那么多,讨价还价,100,没有 那么 多
没那么多钱,讨价还价,100,没 那么 多钱
利息太高了，能不能只还本金,讨价还价,100,利息 太高 了   能 不能 只 还 本金
利息太高了,讨价还价,100,利息 太高 了
利息太高,讨价还价,100,利息 太高
利息太多,讨价还价,100,利息 太 多
老板钱没拿到，不确定什么发工资,讨价还价,100,老板 钱 没拿到   不 确定 什么 发工资
老板还没有发,讨价还价,100,老板 还 没有 发
可以少还一点,讨价还价,100,可以 少 还 一点
可以吗,讨价还价,100,可以 吗
可以分期不,讨价还价,100,可以 分期 不
可以，但是要等到下个月,讨价还价,100,可以   但是 要 等到  
可能还不上,讨价还价,100,可能 还 不 上
可能不行,讨价还价,100,可能 不行
看我能否接受,讨价还价,100,看 我 能否 接受
看我借到再说,讨价还价,100,看 我 借到 再说
看朋友钱给不给,讨价还价,100,看 朋友 钱 给 不 给
看老板拖不拖工资,讨价还价,100,看 老板 拖 不 拖 工资
看看再说,讨价还价,100,看看 再说
看看情况的,讨价还价,100,看看 情况 的
看看吧,讨价还价,100,看看 吧
看今天朋友钱能不能拿到,讨价还价,100,看   朋友 钱能 不能 拿到
看今天能不能发工资,讨价还价,100,看   能 不能 发工资
看工资发多少,讨价还价,100,看 工资 发 多少
看房子到时候能不能卖出去,讨价还价,100,看 房子 到时候 能 不能 卖出去
金额太高，我想想办法,讨价还价,100,金额 太高   我 想想 办法
金额太高，我想想办,讨价还价,100,金额 太高   我 想想 办
金额高了,讨价还价,100,金额 高 了
今天一概能处理部分吧,讨价还价,100,  一概 能 处理 部分 吧
今天我不一定能还啊,讨价还价,100,  我 不 一定 能 还 啊
今天可能还不上,讨价还价,100,  可能 还 不 上
今天看看,讨价还价,100,  看看
今天工程款可能下来,讨价还价,100,  工程款 可能 下来
今天不一定发工资,讨价还价,100,  不 一定 发工资
借钱再去还,讨价还价,100,借钱 再 去 还
借借看吧+,讨价还价,100,借借看 吧  
减了以后还吧,讨价还价,100,减了 以后 还 吧
家人正在帮忙筹钱,讨价还价,100,家人 正在 帮忙 筹钱
家人生病了,讨价还价,100,家人 生病 了
家人不知道帮不帮我,讨价还价,100,家人 不 知道 帮不帮 我
家里有事，暂时没钱。,讨价还价,100,家里 有事   暂时 没 钱 。
家里有事,讨价还价,100,家里 有事
家里人都联系不到,讨价还价,100,家里人 都 联系 不到
家里穷,讨价还价,100,家里 穷
家里还是困难,讨价还价,100,家里 还是 困难
家里出事没钱,讨价还价,100,家里 出事 没 钱
家里车房子正在拍卖,讨价还价,100,家里 车 房子 正在 拍卖
货还没卖出去,讨价还价,100,货 还 没 卖出去
会处理，但现在没钱,讨价还价,100,会 处理   但 现在 没 钱
会处理,讨价还价,100,会 处理
回头再说,讨价还价,104,回头 再说
回头打电话再说,讨价还价,104,回头 打电话 再说
回去商量,讨价还价,100,回去 商量
回来再说,讨价还价,104,回来 再说
回家商量一下,讨价还价,100,回家 商量一下
回家跟爱人商量一下,讨价还价,100,回家 跟 爱人 商量一下
后天再说,讨价还价,104,  再说
后天再还xxx款,讨价还价,100,  再 还 xxx 款
好几个月没发工资没钱,讨价还价,100,好几个 月 没 发工资 没 钱
好的你申请吧,讨价还价,100,好 的 你 申请 吧
孩子上学没钱,讨价还价,100,孩子 上学 没 钱
还有其他债务,讨价还价,100,还有 其他 债务
还要再等等,讨价还价,100,还要 再 等等
还是太多,讨价还价,100,还是 太 多
还是多,讨价还价,100,还是 多
还欠我钱,讨价还价,100,还 欠 我 钱
还能不能再少一点了,讨价还价,100,还 能 不能 再少 一点 了
还没借到钱。,讨价还价,100,还 没 借到 钱 。
还没到账,讨价还价,100,还 没到 账
过一段时间会处理的,讨价还价,100,过 一段时间 会 处理 的
过一段时间,讨价还价,100,过 一段时间
过两天再说,讨价还价,104,  再说
过两天现在有事,讨价还价,100,  现在 有事
过两天,讨价还价,104, 
过几天联系,讨价还价,104,过 几天 联系
过几天看看,讨价还价,100,过 几天 看看
过几天就还了,讨价还价,100,过 几天 就 还 了
过几天就处理.,讨价还价,100,过 几天 就 处理  
过几天的,讨价还价,100,过 几天 的
过几天,讨价还价,100, 几天
过段时间再说,讨价还价,100,过段时间 再说
过段时间处理,讨价还价,100,过段时间 处理
过段时间吧。钱没到。,讨价还价,100,过段时间 吧 。 钱 没到 。
过段时间吧,讨价还价,100,过段时间 吧
过段时间,讨价还价,100,过段时间
工作不稳定,讨价还价,100,工作 不 稳定
工资延迟发了。,讨价还价,100,工资 延迟 发了 。
工资拖欠没发，发了我立马处理！,讨价还价,100,工资 拖欠 没发   发了 我 立马 处理 ！
工资没发,讨价还价,100,工资 没发
工资还没有发,讨价还价,100,工资 还 没有 发
工资还没发了,讨价还价,100,工资 还 没发 了
工资还没发！,讨价还价,100,工资 还 没发 ！
工资还没发,讨价还价,100,工资 还 没发
工资发了就还,讨价还价,100,工资 发了 就 还
工资发了就处理,讨价还价,100,工资 发了 就 处理
