text,category,label,IDClassifier,IfKnowDebtor,ConfirmLoan,WillingToPay,CutDebt,Installment
我再想想办法吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我想办法处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我找老板预支工资还给你们,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我先确认一下我卡上钱够不够,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不会不还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽量吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ojbk,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这样啊,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
看情况吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
到时候你联系我,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
欠钱怎么可能不还？,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你等我想想再回复你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你等我考虑一下吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
尽快,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你怎么才打电话，一直联系不上你们,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
看看吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
忙完处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
想看看自己还款明细,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
来来来,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
钱到位了联系你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我有钱哈,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
然后那,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
会还的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等下我找我朋友帮我存下钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
过几天就处理.,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
钱打到卡，我联系你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在问朋友借一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽量吧，行不行,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我联系我朋友看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
看看到时候能有多少钱我先还上,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
来撒,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
isee,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在路上,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去借钱看看，借到就处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我回家跟父母拿,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在路上了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我借钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不错,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
看看再说,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边要申请下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我知道,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
非常感谢你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
随时随地,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我爸妈过几天就回来了给钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我发工资的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
问问老婆同不同意,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这样我跟家里商量下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
钱到账,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我周转一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我有钱就第一时间给你打过来,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
谢谢您,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我回去商量一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你等我跟家里商量一下吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不要打电话了，会还的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽量哈,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
太棒了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
amazing,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
到时候通知你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
麻烦你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
发誓，如果处理不了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我知道了，回家商量一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
阿拉小得了，听到了吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不能保证，得看工程款到不到,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
再提现,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不错哟,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我会还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这下不担心了，不拍还不起了。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
钱到账我联系你处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去想想,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
父母正在周转。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我找朋友借看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
恩恩,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
那我先凑,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你怎么不早说？,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说了算,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
朋友说帮我凑点的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在考虑考虑一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不差这点钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我凑钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽力去凑吧。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
考虑吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
想办法还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我看看吧不能保证,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再考虑下吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
没减好多，我再看看嘛,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我明白,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去借钱还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我一定想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
过两天自己处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
想想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽量去凑,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我想办法哈,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等几天吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我凑看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我争取还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你真是一个好人,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
太好了，这下好多了。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
车子卖了还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我先还一半，过几天还完,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去财务支,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去借一下看看！,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
和家人商量一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
可以是可以，但我需要时间,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我周转一下！,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽量试试吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我跟借一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
可以相信,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我找人借借,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯，我再想想,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
晚上找朋友借钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我看能不能借到钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去借钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
能筹到钱吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我凑凑,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我发工资先还点,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
考虑考虑吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在领工资,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
那再好不过了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
好样的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
延期了我就有可能还的清了，实在是太好了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我想办法看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我会还的，你放心,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边周转一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
处理好了联系你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去借一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
借借看吧+,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去想办法先处理一点,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我会还的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我慢慢想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
正在想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽量想法哈,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
先去凑凑,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
数额太大，考虑考虑,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽量在..时间处理部分！,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
提前联系我,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再去凑凑,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我要周转看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
钱到了立马还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
正在筹钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你把信息发我手机上,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等，我在和朋友要钱！,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
明天找朋友借下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我会还的，现在不行,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
明天看看有没有钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我有钱了我自己去还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去找朋友借看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
到时候我自己还进去,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去借借看能不能借到,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
晚上回家找父母要钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等发工资的我自己处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等下个处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
老板拖欠工资，说下个月一起发,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我有钱就还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去跟父母要一点,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10打工资,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我问问家里,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行我想办法借钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
今天一概能处理部分吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
工程款下来就处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
去贷点款处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等回去,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
那就好,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在凑钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
去借钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我可以还本金，其他的想都不要想,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
借钱再去还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
还上打你电话,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
先还一点,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
钱到了你们扣,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
回家凑点给你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
考虑,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我不是不想还，只是需要点时间,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
先还一点吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
发工资再说吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我找老板预支工资还上,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
跟家人商量一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我回家商量,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
晚上找老板要钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等父母给钱的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在和会计要钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我问下老公,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
家人正在帮忙筹钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
剩下我筹到就联系你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我外面钱要来就还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我回家商量一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
预支工资,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在想想吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我要先去找朋友借点,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
给我考虑下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
会处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
答应你的我一定会做到,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我周转看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我跟我家人沟通一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我发工资的吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
发工资就还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
凑齐一起还吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我正在筹钱，马上就还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
财务说三天后发工资还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
钱到账就还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在要钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在遇到困难，我马上想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有钱的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这个，我一定尽量,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
应该可以,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这样啊，我想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
待会就说,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我回家商量商量,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我回家商量下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我下载APP看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我找人帮帮忙,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你等会我看一下啊！,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去核实,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这样啊我想想,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我打电话借一下！,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我回去商量下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5号可能发工资,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不确定,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在筹款,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
钱到账立马还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我看哪天有空就处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
和家里商量一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我看情况,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
月底想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽量在这之前还上,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
慢慢还可以吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有钱我会处理的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我最近会还上的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我叫他们转给你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
催啥子哦，我又没说我不换,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
正在借钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不知道工资够不够到时候再说,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
滚开我会还的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在问问家里帮我凑钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我只能是尽量,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不用，你在**天和我联系就可以了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
催命哦，知道了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
家里回来就还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
看情况,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我正在向老板预支工资,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
工资发了处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
朋友转账给我,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
会还，又跑不了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有钱还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
发工资的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等哈会儿再做。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
已经在筹钱了。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
要一次性全部还清,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等发工资,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽最大努力,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
工资马上到账,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
卡号先发给你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
老公回来说他还的，我问问,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有时间还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
要还的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
发工资还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
月底发工资,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我有空就处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
差不多,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我先去借钱看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你不逾期哪里会这么高,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我到时候联系你把,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
回来就还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我这批货卖出去的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等老婆拨款,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
想办法尽量吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
看朋友钱给不给,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
工程款下来还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我抽时间过来，,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在也不确定,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
提前一天联系我，我做准备,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
到时候跟我打个电话,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我要去外地，不确定,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
钱刚提现需要时间,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
家里困难肯定会还的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
