text,category,label,CutDebt,IDClassifier,IfKnowDebtor,Installment,ConfirmLoan,WillingToPay
爽,模糊确认,106,0,1,1,0,1,1
随时都可以,模糊确认,106,0,1,1,0,0,0
随时随地,模糊确认,106,0,1,1,0,0,0
他说发工资的,模糊确认,106,0,1,1,0,0,0
他说去银行了,模糊确认,106,0,1,1,0,0,0
太棒了,模糊确认,106,0,1,1,0,1,0
太感谢了,模糊确认,106,0,1,1,0,1,0
太好了,模糊确认,106,0,1,1,0,1,0
太好了，这下好多了。,模糊确认,106,0,1,1,0,1,0
同事处理,模糊确认,106,0,1,1,0,0,0
晚点处理,模糊确认,106,0,1,1,0,0,0
晚上回家找父母要钱,模糊确认,106,0,1,1,0,0,0
晚上下班之前,模糊确认,106,0,1,1,0,0,0
晚上找老板要钱,模糊确认,106,0,1,1,0,0,0
晚上找朋友借钱,模糊确认,106,0,1,1,0,0,0
晚上找朋友再去凑点,模糊确认,106,0,1,1,0,0,0
忘记了我去看看,模糊确认,106,0,1,1,0,0,0
问家里人要把钱还上,模糊确认,106,0,1,1,0,0,0
问朋友借把钱还了,模糊确认,106,0,1,1,0,0,0
喔,模糊确认,106,0,1,1,0,1,0
我APP上查一下就处理,模糊确认,106,0,1,1,0,0,0
我XX才发工资啊,模糊确认,106,0,1,1,0,0,0
我把现有的先还了,模糊确认,106,0,1,1,0,0,0
我爸妈过几天就回来了给钱,模糊确认,106,0,1,1,0,0,0
我不差钱,模糊确认,106,0,1,1,0,0,0
我不确定,模糊确认,106,0,1,1,0,1,0
我不是不想还，只是需要点时间,模糊确认,106,0,1,1,0,0,0
我不一定能凑到钱,模糊确认,106,0,1,1,0,1,0
我不知道明天工资能不能发,模糊确认,106,0,1,1,0,0,0
我凑凑,模糊确认,106,0,1,1,0,0,0
我凑看看,模糊确认,106,0,1,1,0,0,0
我凑钱,模糊确认,106,0,1,1,0,0,0
我凑试试,模糊确认,106,0,1,1,0,0,0
我打电话借一下！,模糊确认,106,0,1,1,0,0,0
我待会看看吧,模糊确认,106,0,1,1,0,0,0
我得去凑钱,模糊确认,106,0,1,1,0,0,0
我等等处理,模糊确认,106,0,1,1,0,0,0
我等会处理,模糊确认,106,0,1,1,0,0,0
我等会儿处理,模糊确认,106,0,1,1,0,0,0
我等会就处理阿,模糊确认,106,0,1,1,0,0,0
我等会就处理哈,模糊确认,106,0,1,1,0,0,0
我等会就去,模糊确认,106,0,1,1,0,0,0
我等会就去银行存,模糊确认,106,0,1,1,0,0,0
我等会联系你,模糊确认,106,0,0,0,0,0,0
我等会去银行存钱,模糊确认,106,0,1,1,0,0,0
我等朋友打钱,模糊确认,106,0,1,1,0,0,0
我放假就处理,模糊确认,106,0,1,1,0,0,0
我给老板打个电话,模糊确认,106,0,1,1,0,0,0
我跟家里沟通，给我两天时间,模糊确认,106,0,1,1,0,0,0
我跟家人商量,模糊确认,106,0,1,1,0,0,0
我跟借一下,模糊确认,106,0,1,1,0,0,0
我跟老板预支看看,模糊确认,106,0,1,1,0,0,0
我跟朋友借,模糊确认,106,0,1,1,0,0,0
我跟朋友周转看看,模糊确认,106,0,1,1,0,0,0
我跟我家人沟通一下,模糊确认,106,0,1,1,0,0,0
我关注到的,模糊确认,106,0,1,1,0,0,0
我过段时间处理,模糊确认,106,0,1,1,0,0,0
我过几个星期搞定,模糊确认,106,0,1,1,0,0,0
我还得起,模糊确认,106,0,1,1,0,0,0
我还得再想想哦。,模糊确认,106,0,1,1,0,0,0
我还的起,模糊确认,106,0,1,1,0,0,0
我还在借,模糊确认,106,0,1,1,0,0,0
我和朋友借一下,模糊确认,106,0,1,1,0,0,0
我后面找时间看看，你别打了,模糊确认,106,0,1,1,0,0,0
我回家跟父母拿,模糊确认,106,0,1,1,0,0,0
我回家和父母商量,模糊确认,106,0,1,1,0,0,0
我回家商量,模糊确认,106,0,1,1,0,0,0
我回家商量商量,模糊确认,106,0,1,1,0,0,0
我回家商量下,模糊确认,106,0,1,1,0,0,0
我回家商量一下,模糊确认,106,0,1,1,0,0,0
我回款就先还你嘛,模糊确认,106,0,1,1,0,0,0
我回去商量下,模糊确认,106,0,1,1,0,0,0
我回去商量一下,模糊确认,106,0,1,1,0,0,0
我会筹到钱联系你,模糊确认,106,0,1,1,0,0,0
我会处理,模糊确认,106,0,1,1,0,0,0
我会处理的,模糊确认,106,0,1,1,0,0,0
我会还,模糊确认,106,0,1,1,0,0,0
我会还的,模糊确认,106,0,1,1,0,0,0
我会还的，你放心,模糊确认,106,0,1,1,0,0,0
我会还的，现在不行,模糊确认,106,0,1,1,0,0,0
我会积极处理的,模糊确认,106,0,1,1,0,0,0
我会尽快处理,模糊确认,106,0,1,1,0,0,0
我会想办法的,模糊确认,106,0,1,1,0,0,0
我货款到账马上就还了,模糊确认,106,0,1,1,0,0,0
我家里只凑了这点钱，处理不了只能随你们了！,模糊确认,106,0,1,1,0,0,0
我叫他们转给你,模糊确认,106,0,1,1,0,0,0
我借点先还点,模糊确认,106,0,1,1,0,0,0
我借借看,模糊确认,106,0,1,1,0,0,0
我借钱,模糊确认,106,0,1,1,0,0,0
我借钱还你哈,模糊确认,106,0,1,1,0,0,0
我尽快,模糊确认,106,0,1,1,0,0,0
我尽快筹钱,模糊确认,106,0,1,1,0,0,0
我尽快处理,模糊确认,106,0,1,1,0,0,0
我尽快想办法处理,模糊确认,106,0,1,1,0,0,0
我尽快在这时间内处理,模糊确认,106,0,1,1,0,0,0
我尽力吧,模糊确认,106,0,1,1,0,0,0
我尽力去凑吧。,模糊确认,106,0,1,1,0,0,0
我尽量,模糊确认,106,0,1,1,0,0,0
我尽量吧,模糊确认,106,0,1,1,0,0,0
我尽量吧，行不行,模糊确认,106,0,1,1,0,0,0
我尽量吧，钱不够我也没办法,模糊确认,106,0,1,1,0,0,0
我尽量凑钱,模糊确认,106,0,1,1,0,0,0
我尽量催一下某某朋友！,模糊确认,106,0,1,1,0,0,0
我尽量哈,模糊确认,106,0,1,1,0,0,0
我尽量去,模糊确认,106,0,1,1,0,0,0
我尽量去凑,模糊确认,106,0,1,1,0,0,0
我尽量试试吧,模糊确认,106,0,1,1,0,0,0
我尽量想办法吧,模糊确认,106,0,1,1,0,0,0
我尽量想法哈,模糊确认,106,0,1,1,0,0,0
我尽量一星期处理,模糊确认,106,0,1,1,0,0,0
我尽量在..时间处理部分！,模糊确认,106,0,1,1,0,0,0
我尽量在这之前还上,模糊确认,106,0,1,1,0,0,0
我尽量找亲戚借吧,模糊确认,106,0,1,1,0,0,0
我尽我最大努力吧,模糊确认,106,0,1,1,0,0,0
我尽最大努力,模糊确认,106,0,1,1,0,0,0
我劲量吧,模糊确认,106,0,1,1,0,0,0
我看看,模糊确认,106,0,1,1,0,0,0
我看看吧,模糊确认,106,0,1,1,0,0,0
我看看吧不能保证,模糊确认,106,0,1,1,0,0,0
我看看有没有其他办法,模糊确认,106,0,1,1,0,0,0
我看哪天有空就处理,模糊确认,106,0,1,1,0,0,0
我看能不能借到钱,模糊确认,106,0,1,1,0,0,0
我看能不能预支工资,模糊确认,106,0,1,1,0,0,0
我看情况,模糊确认,106,0,1,1,0,0,0
我看下,模糊确认,106,0,1,1,0,0,0
我看一下,模糊确认,106,0,1,1,0,0,0
我看一下！,模糊确认,106,0,1,1,0,0,0
我看一下啊！,模糊确认,106,0,1,1,0,0,0
我看一下金额，够的话马上处理,模糊确认,106,0,1,1,0,0,0
我考虑考虑,模糊确认,106,0,1,1,0,1,0
我考虑下,模糊确认,106,0,1,1,0,1,0
我考虑一下,模糊确认,106,0,1,1,0,1,0
我可以先还点,模糊确认,106,0,1,1,0,0,0
我可以先还一部分,模糊确认,106,0,1,1,0,0,0
我可以先还一部分，但是后期，我的欠款会不会变多,模糊确认,106,0,1,1,0,0,0
我可以先还一点,模糊确认,106,0,1,1,0,0,0
我了解了,模糊确认,106,0,1,1,0,1,0
我联系我朋友,模糊确认,106,0,1,1,0,0,0
我联系我朋友看看,模糊确认,106,0,1,1,0,0,0
我马上筹钱哈,模糊确认,106,0,1,1,0,0,0
我马上发工资,模糊确认,106,0,1,1,0,0,0
我马上就去借钱，借到立马还,模糊确认,106,0,1,1,0,0,0
我马上去借,模糊确认,106,0,1,1,0,0,0
我马上去借钱还进去,模糊确认,106,0,1,1,0,0,0
我马上让别人转钱给我,模糊确认,106,0,1,1,0,0,0
我马上下载看看,模糊确认,106,0,1,1,0,0,0
我明白,模糊确认,106,0,1,1,0,1,0
我明天先还点,模糊确认,106,0,1,1,0,0,0
我母亲今天钱给我,模糊确认,106,0,1,1,0,0,0
我能不能，今天先处理一部分明天在处理点,模糊确认,106,0,1,1,0,0,0
我能先还一部分,模糊确认,106,0,1,1,0,0,0
我能有什么意见,模糊确认,106,0,1,1,0,1,1
我朋友明天钱给我,模糊确认,106,0,1,1,0,0,0
我朋友已经答应借给我了，给我点时间,模糊确认,106,0,1,1,0,0,0
我朋友有钱，放心,模糊确认,106,0,1,1,0,0,0
我朋友正在存钱,模糊确认,106,0,1,1,0,0,0
我其实一直是想还的,模糊确认,106,0,1,1,0,0,0
我钱够,模糊确认,106,0,1,1,0,0,0
我去财务支,模糊确认,106,0,1,1,0,0,0
我去筹钱,模糊确认,106,0,1,1,0,0,0
我去凑,模糊确认,106,0,1,1,0,0,0
我去凑钱,模糊确认,106,0,1,1,0,0,0
我去跟父母要一点,模糊确认,106,0,1,1,0,0,0
我去核实,模糊确认,106,0,1,1,0,0,0
我去家里想办法先处理一点,模糊确认,106,0,1,1,0,0,0
我去借,模糊确认,106,0,1,1,0,0,0
我去借点钱,模糊确认,106,0,1,1,0,0,0
我去借点钱先处理一点,模糊确认,106,0,1,1,0,0,0
我去借借看,模糊确认,106,0,1,1,0,0,0
我去借借看能不能借到,模糊确认,106,0,1,1,0,0,0
我去借看看,模糊确认,106,0,1,1,0,0,0
我去借钱,模糊确认,106,0,1,1,0,0,0
我去借钱处理,模糊确认,106,0,1,1,0,0,0
我去借钱还,模糊确认,106,0,1,1,0,0,0
我去借钱看看，借到就处理,模糊确认,106,0,1,1,0,0,0
我去借一下,模糊确认,106,0,1,1,0,0,0
我去借一下看看！,模糊确认,106,0,1,1,0,0,0
我去朋友那借,模糊确认,106,0,1,1,0,0,0
我去问朋友借点,模糊确认,106,0,1,1,0,0,0
我去想办法先处理一点,模糊确认,106,0,1,1,0,0,0
我去银行存钱,模糊确认,106,0,1,1,0,0,0
我去银行存钱！,模糊确认,106,0,1,1,0,0,0
我去银行存钱了，还有十分钟！,模糊确认,106,0,1,1,0,0,0
我去银行路上,模糊确认,106,0,1,1,0,0,0
我去银路上,模糊确认,106,0,1,1,0,0,0
我去预支工资处理一点,模糊确认,106,0,1,1,0,0,0
我去找朋友借看看,模糊确认,106,0,1,1,0,0,0
我确认一下，再还,模糊确认,106,0,1,1,0,0,0
我让别人给你打过去,模糊确认,106,0,1,1,0,0,0
我让财务给你打过去,模糊确认,106,0,1,1,0,0,0
我让朋友处理,模糊确认,106,0,1,1,0,0,0
我十五号之前处理点,模糊确认,106,0,1,1,0,0,0
我实在是借不到了，等我发工资好吗,模糊确认,106,0,1,1,0,0,0
我试试,模糊确认,106,0,1,1,0,1,0
我试试吧,模糊确认,106,0,1,1,0,1,0
我随时注意到的,模糊确认,106,1,1,1,1,1,1
我晚点处理了联系你,模糊确认,106,0,1,1,0,0,0
我忘记了，等会处理,模糊确认,106,0,1,1,0,0,0
我问朋友借,模糊确认,106,0,1,1,0,0,0
我问朋友借一遍,模糊确认,106,0,1,1,0,1,0
我问问家里,模糊确认,106,0,0,0,0,0,0
我问下老公,模糊确认,106,0,0,0,0,0,0
我问一下家里能不能凑到,模糊确认,106,0,1,1,0,0,0
我下载APP看看,模糊确认,106,0,1,1,0,0,0
我先还一点进去,模糊确认,106,0,1,1,0,0,0
我先去借钱看看,模糊确认,106,0,1,1,0,0,0
我先确认一下我卡上钱够不够,模糊确认,106,0,1,1,0,0,0
我现在存钱,模糊确认,106,0,1,1,0,0,0
我现在等工资,模糊确认,106,0,1,1,0,0,0
我现在回家拿钱,模糊确认,106,0,1,1,0,0,0
我现在借钱,模糊确认,106,0,1,1,0,0,0
我现在就去借款,模糊确认,106,0,1,1,0,0,0
我现在没这么多钱，需要等两天,模糊确认,106,0,1,1,0,0,0
我现在问问家里帮我凑钱,模糊确认,106,0,1,1,0,0,0
我现在要凑钱,模糊确认,106,0,1,1,0,0,0
我现在也不确定,模糊确认,106,0,1,1,0,0,0
我要去外地，不确定,模糊确认,106,0,1,1,0,0,0
我要先去找朋友借点,模糊确认,106,0,1,1,0,0,0
我要周转看看,模糊确认,106,0,1,1,0,0,0
我也不知道，钱还没到账,模糊确认,106,0,1,1,0,0,0
我也不知道朋友钱今天能不能到,模糊确认,106,0,1,1,0,0,0
我已经让财务打给我了，还没到呢,模糊确认,106,0,1,1,0,0,0
我有的是钱,模糊确认,106,0,1,1,0,0,0
我有的是钱阿,模糊确认,106,0,1,1,0,0,0
我有的是钱哈,模糊确认,106,0,1,1,0,0,0
我有的是钱哈哈哈,模糊确认,106,0,1,1,0,0,0
我有的是钱啦,模糊确认,106,0,1,1,0,0,0
我有的是钱焉,模糊确认,106,0,1,1,0,0,0
我有钱,模糊确认,106,0,1,1,0,0,0
我有钱哈,模糊确认,106,0,1,1,0,0,0
我有钱就第一时间给你打过来,模糊确认,106,0,1,1,0,0,0
我有钱就还,模糊确认,106,0,1,1,0,0,0
我有钱了,模糊确认,106,0,1,1,0,0,0
我有钱了我自己去还,模糊确认,106,0,1,1,0,0,0
我有时间就处理,模糊确认,106,0,1,1,0,0,0
我月底,模糊确认,106,0,1,1,0,0,0
我月底发工资,模糊确认,106,0,1,1,0,0,0
我月底先还点,模糊确认,106,0,1,1,0,0,0
我再凑凑,模糊确认,106,0,1,1,0,0,0
我再看吧 尽量处理,模糊确认,106,0,1,1,0,0,0
我再去凑凑,模糊确认,106,0,1,1,0,0,0
我再算算,模糊确认,106,0,1,1,0,0,0
我再想办法筹点,模糊确认,106,0,1,1,0,0,0
我在筹款,模糊确认,106,0,1,1,0,0,0
我在筹钱,模糊确认,106,0,1,1,0,0,0
我在凑,模糊确认,106,0,1,1,0,0,0
我在凑钱,模糊确认,106,0,1,1,0,0,0
我在跟朋友借,模糊确认,106,0,1,1,0,0,0
我在卖房子，等我房子卖了的,模糊确认,106,0,1,1,0,0,0
我在排队,模糊确认,106,0,1,1,0,0,0
我在去银行的路上,模糊确认,106,0,1,1,0,0,0
我在日本，这两天回去就还,模糊确认,106,0,1,1,0,0,0
我在山上，下山了就还,模糊确认,106,0,1,1,0,0,0
我在问朋友借一下,模糊确认,106,0,1,1,0,0,0
我在要钱,模糊确认,106,0,1,1,0,0,0
我在银行,模糊确认,106,0,1,1,0,0,0
我在银行了,模糊确认,106,0,1,1,0,0,0
我在银行排队,模糊确认,106,0,1,1,0,0,0
我贼开心,模糊确认,106,0,1,1,0,0,0
我找哥哥借钱还上,模糊确认,106,0,1,1,0,0,0
我找家人拿点,模糊确认,106,0,1,1,0,0,0
我找姐姐借钱还上,模糊确认,106,0,1,1,0,0,0
我找老板预支工资还给你们,模糊确认,106,0,1,1,0,0,0
我找老板预支工资还上,模糊确认,106,0,1,1,0,0,0
我找朋友借，先还,模糊确认,106,0,1,1,0,0,0
我找朋友借看看,模糊确认,106,0,1,1,0,0,0
我找朋友借钱,模糊确认,106,0,1,1,0,0,0
我找朋友借一下不一定够,模糊确认,106,0,1,1,0,0,0
我找人帮帮忙,模糊确认,106,0,1,1,0,0,0
我找人借借,模糊确认,106,0,1,1,0,0,0
我这边要申请下,模糊确认,106,0,1,1,0,0,0
我这边周转一下,模糊确认,106,0,1,1,0,0,0
我这就借钱处理,模糊确认,106,0,1,1,0,0,0
我这就让我朋友转账,模糊确认,106,0,1,1,0,0,0
我这两天处理点,模糊确认,106,0,1,1,0,0,0
我这两天还,模糊确认,106,0,1,1,0,0,0
我真的不能确定什么时候能还，只能说在半个月以内！,模糊确认,106,0,1,1,0,0,0
我争取还,模糊确认,106,0,1,1,0,0,0
我争取还吧,模糊确认,106,0,1,1,0,0,0
我正在筹钱，给几天时间,模糊确认,106,0,1,1,0,0,0
我正在筹钱，马上就还,模糊确认,106,0,1,1,0,0,0
我正在筹钱，你催个毛线啊,模糊确认,106,0,1,1,0,0,0
我正在去银行的路上,模糊确认,106,0,1,1,0,0,0
我正在想办法,模糊确认,106,0,1,1,0,0,0
我正在向老板预支工资,模糊确认,106,0,1,1,0,0,0
我之前忘记了，我最近就还上,模糊确认,106,0,1,1,0,0,0
我只能是尽量,模糊确认,106,0,1,1,0,0,0
我知道,模糊确认,106,0,0,0,0,0,0
我知道该怎么办了,模糊确认,106,0,1,1,0,0,0
我知道了,模糊确认,106,0,0,0,0,0,0
我知道了，,模糊确认,106,0,0,0,0,0,0
我知道了，回家商量一下,模糊确认,106,0,1,1,0,0,0
我知道了，我会还的,模糊确认,106,0,1,1,0,0,0
我知道了，我会想办法,模糊确认,106,0,1,1,0,0,0
我知道了，我想办法,模糊确认,106,0,1,1,0,0,0
我知道了我会处理的。,模糊确认,106,0,1,1,0,0,0
我周末先还点,模糊确认,106,0,1,1,0,0,0
我周转看看,模糊确认,106,0,1,1,0,0,0
我周转一下,模糊确认,106,0,1,1,0,0,0
我周转一下！,模糊确认,106,0,1,1,0,0,0
我最近会还上的,模糊确认,106,0,1,1,0,0,0
我最近两天想办法,模糊确认,106,0,1,1,0,0,0
五分钟,模糊确认,106,0,1,1,0,0,0
五天内还,模糊确认,106,0,1,1,0,0,0
嘻嘻,模糊确认,106,0,0,0,0,0,0
下高速去存,模糊确认,106,0,1,1,0,0,0
下个星期,模糊确认,106,0,1,1,0,0,0
下个月,模糊确认,106,0,1,1,0,0,0
下午,模糊确认,106,0,1,1,0,0,0
下午三点,模糊确认,106,0,1,1,0,0,0
下星期5,模糊确认,106,0,1,1,0,0,0
下星期二,模糊确认,106,0,1,1,0,0,0
下星期三,模糊确认,106,0,1,1,0,0,0
下星期四,模糊确认,106,0,1,1,0,0,0
下星期一,模糊确认,106,0,1,1,0,0,0
下月,模糊确认,106,0,1,1,0,0,0
先去凑凑,模糊确认,106,0,1,1,0,0,0
先去借看看,模糊确认,106,0,1,1,0,0,0
现在,模糊确认,106,0,1,1,0,0,0
现在存钱,模糊确认,106,0,1,1,0,0,0
现在就存款,模糊确认,106,0,1,1,0,0,0
现在就打电话，,模糊确认,106,0,1,1,0,0,0
现在就去跟家里说,模糊确认,106,0,1,1,0,0,0
现在就去银行,模糊确认,106,0,1,1,0,0,0
现在忙，等下我自己还,模糊确认,106,0,1,1,0,0,0
现在没钱，但是会还的,模糊确认,106,0,1,1,0,0,0
现在没钱我去去借,模糊确认,106,0,1,1,0,0,0
现在去存钱,模糊确认,106,0,1,1,0,0,0
现在去借钱处理,模糊确认,106,0,1,1,0,0,0
现在去银行,模糊确认,106,0,1,1,0,0,0
现在我就去银行,模糊确认,106,0,1,1,0,0,0
现在找朋友借,模糊确认,106,0,1,1,0,0,0
相信你,模糊确认,106,0,1,1,0,0,0
相信你们说话算话数撒,模糊确认,106,0,1,1,0,0,0
相信我,模糊确认,106,0,1,1,0,0,0
相信我好了,模糊确认,106,0,1,1,0,0,0
小事,模糊确认,106,0,1,1,0,0,0
小事情,模糊确认,106,0,1,1,0,0,0
晓得，晓得。,模糊确认,106,0,0,0,0,0,0
晓得了,模糊确认,106,0,0,0,0,0,0
谢谢,模糊确认,106,0,1,1,0,1,0
谢谢啊,模糊确认,106,0,1,1,0,1,0
谢谢啦,模糊确认,106,0,1,1,0,1,0
谢谢了,模糊确认,106,0,1,1,0,1,0
谢谢你,模糊确认,106,0,1,1,0,1,0
谢谢你！,模糊确认,106,0,1,1,0,1,0
谢谢你，,模糊确认,106,0,1,1,0,1,0
谢谢你啊,模糊确认,106,0,1,1,0,1,0
谢谢你帮我,模糊确认,106,0,1,1,0,1,0
谢谢你的帮忙,模糊确认,106,0,1,1,0,1,0
谢谢你的帮助,模糊确认,106,0,1,1,0,1,0
谢谢您,模糊确认,106,0,1,1,0,1,0
星期四,模糊确认,106,0,1,1,0,1,0
星期一,模糊确认,106,0,1,1,0,1,0
呀，嫩是好人呢,模糊确认,106,0,1,1,0,1,0
呀，嫩真好呀,模糊确认,106,0,1,1,0,1,0
呀，谢谢嫩,模糊确认,106,0,1,1,0,1,0
延期了我就有可能还的清了，实在是太好了,模糊确认,106,0,1,1,0,1,0
要20天,模糊确认,106,0,1,1,0,1,0
要2天,模糊确认,106,0,1,1,0,1,0
要得，我知道,模糊确认,106,0,1,1,0,1,0
要得，晓得了,模糊确认,106,0,1,1,0,1,0
要得嘛，先还,模糊确认,106,0,1,1,0,1,0
要的，我下来了解下,模糊确认,106,0,1,1,0,1,0
要的，我晓得老，我尽快,模糊确认,106,0,1,1,0,1,0
要等一段时间,模糊确认,106,0,1,1,0,0,0
要还的,模糊确认,106,0,1,1,0,0,0
要去借钱,模糊确认,106,0,1,1,0,0,0
要是不确定能不能还上，回头再联系,模糊确认,106,0,1,1,0,0,0
也许吧,模糊确认,106,0,0,0,0,0,0
一会,模糊确认,106,0,1,1,0,0,0
一会的,模糊确认,106,0,1,1,0,0,0
一会就好了,模糊确认,106,0,1,1,0,0,0
一周,模糊确认,106,0,1,1,0,0,0
咦，嫩真好,模糊确认,106,0,1,1,0,0,0
已经在筹钱了。,模糊确认,106,0,1,1,0,0,0
银行卡被冻结了过几天解封就还,模糊确认,106,0,1,1,0,0,0
银行已经关门，我过段时间在处理，,模糊确认,106,0,1,1,0,0,0
应该可以,模糊确认,106,0,1,1,0,0,0
应该可以，我争取还,模糊确认,106,0,1,1,0,0,0
应该可以吧,模糊确认,106,0,1,1,0,0,0
应该可以的,模糊确认,106,0,1,1,0,0,0
应该没问题,模糊确认,106,0,1,1,0,0,0
应该能,模糊确认,106,0,1,1,0,0,0
应该能还,模糊确认,106,0,1,1,0,0,0
哟，嫩真好,模糊确认,106,0,1,1,0,1,0
哟，谢谢嫩,模糊确认,106,0,1,1,0,1,0
唷，谢谢嫩,模糊确认,106,0,1,1,0,1,0
有,模糊确认,106,0,1,1,0,1,0
有时间,模糊确认,106,0,1,1,0,0,0
有时间还,模糊确认,106,0,1,1,0,0,0
有时间去处理,模糊确认,106,0,1,1,0,0,0
有时间在处理，现在在忙,模糊确认,106,0,1,1,0,0,0
又不是不还,模糊确认,106,0,1,1,0,0,0
预支工资,模糊确认,106,0,1,1,0,0,0
允许,模糊确认,106,0,1,1,0,1,0
咋不早说嘛，就点渣渣钱，分分钟就搞定了。,模糊确认,106,0,1,1,0,0,0
再筹钱了,模糊确认,106,0,1,1,0,0,0
再筹钱了，大概三两天,模糊确认,106,0,1,1,0,0,0
再等等,模糊确认,106,0,1,1,0,0,0
再等等等吧,模糊确认,106,0,1,1,0,0,0
再等父母打钱,模糊确认,106,0,1,1,0,0,0
再等几天我就去还，可以吧,模糊确认,106,0,1,1,0,0,0
再等一分钟,模糊确认,106,0,1,1,0,0,0
再给几天吧,模糊确认,106,0,1,1,0,0,0
再过几个月,模糊确认,106,0,1,1,0,0,0
在存钱,模糊确认,106,0,1,1,0,0,0
在等几天,模糊确认,106,0,1,1,0,0,0
在等几天可以吗。我在想办法。,模糊确认,106,0,1,1,0,0,0
在和会计要钱,模糊确认,106,0,1,1,0,0,0
在借钱,模糊确认,106,0,1,1,0,0,0
在领工资,模糊确认,106,0,1,1,0,0,0
在路上,模糊确认,106,0,1,1,0,0,0
在路上了,模糊确认,106,0,1,1,0,0,0
在明天12点之前处理一半,模糊确认,106,0,1,1,0,0,0
在拍队,模糊确认,106,0,1,1,0,0,0
在排队,模糊确认,106,0,1,1,0,0,0
在排队了,模糊确认,106,0,1,1,0,0,0
在去银行,模糊确认,106,0,1,1,0,0,0
在去银行的路上,模糊确认,106,0,1,1,0,0,0
在山上，现在没有信号，等下山就处理,模糊确认,106,0,1,1,0,0,0
在说把,模糊确认,106,0,0,0,0,0,0
在提现,模糊确认,106,0,1,1,0,0,0
在要钱,模糊确认,106,0,1,1,0,0,0
在要钱的路上,模糊确认,106,0,1,1,0,0,0
在银行,模糊确认,106,0,1,1,0,0,0
在银行路上,模糊确认,106,0,1,1,0,0,0
在银行排队,模糊确认,106,0,1,1,0,0,0
在银行排队，到我这下班了,模糊确认,106,0,1,1,0,0,0
在银行排队存钱呢,模糊确认,106,0,1,1,0,0,0
在找父母要,模糊确认,106,0,1,1,0,0,0
在找朋友周转,模糊确认,106,0,1,1,0,0,0
暂时没钱要等发工资,模糊确认,106,0,1,1,0,0,0
早点减免就好了,模糊确认,106,0,1,1,0,1,0
早该,模糊确认,106,0,1,1,0,0,0
早干嘛去了,模糊确认,106,0,1,1,0,1,0
早这样不就早还了吗！,模糊确认,106,0,1,1,0,1,0
找父母借钱,模糊确认,106,0,1,1,0,0,0
找家里人借一下,模糊确认,106,0,1,1,0,0,0
找老板先支一点还,模糊确认,106,0,1,1,0,0,0
找朋友借不确定什么时候到,模糊确认,106,0,1,1,0,0,0
这部分，没有问题,模糊确认,106,0,1,1,0,0,0
这部分可以，延期到好久,模糊确认,106,0,1,1,0,0,0
这部分我还的起哈,模糊确认,106,0,1,1,0,0,0
这次一定记得了。,模糊确认,106,0,1,1,0,0,0
这点钱我还的起,模糊确认,106,0,1,1,0,0,0
这点钱我可以还,模糊确认,106,0,1,1,0,0,0
这点钱我能还,模糊确认,106,0,1,1,0,0,0
这点我还是还得起,模糊确认,106,0,1,1,0,0,0
这点小钱我还是可以还的,模糊确认,106,0,1,1,0,0,0
这个，我一定尽量,模糊确认,106,0,1,1,0,0,0
这个啊，争取今天之内吧,模糊确认,106,0,1,1,0,0,0
这个巴适。,模糊确认,106,0,1,1,0,1,0
这个考虑下,模糊确认,106,0,1,1,0,1,0
这个可以,模糊确认,106,0,1,1,0,0,0
这个可以的,模糊确认,106,0,1,1,0,0,0
这个可以有。,模糊确认,106,0,1,1,0,0,0
这个钱是有的,模糊确认,106,0,1,1,0,0,0
这个时间很合适,模糊确认,106,0,1,1,0,1,0
这个时间内我得看看行不行,模糊确认,106,0,1,1,0,0,0
这个时间正好我有一笔钱要到账，到了就还你们,模糊确认,106,0,1,1,0,0,0
这还是可以的,模糊确认,106,0,1,1,0,1,0
这几天就行,模糊确认,106,0,1,1,0,0,0
这几天可能还不了,模糊确认,106,0,1,1,0,0,0
这就对了,模糊确认,106,0,1,1,0,1,0
这两天吧,模糊确认,106,0,1,1,0,0,0
这两天看吧,模糊确认,106,0,1,1,0,0,0
这两天我就还上。,模糊确认,106,0,1,1,0,0,0
这下不担心了，不拍还不起了。,模糊确认,106,0,1,1,0,0,0
这下就好多了啥。,模糊确认,106,0,1,1,0,1,0
这些我还内个还得起,模糊确认,106,0,1,1,0,1,0
这样啊,模糊确认,106,0,0,0,0,0,0
这样就好办了晒,模糊确认,106,0,1,1,0,1,0
这样勉强接受,模糊确认,106,0,1,1,0,1,0
这样我跟家里商量下,模糊确认,106,0,1,1,0,1,0
这样子我就还的起了,模糊确认,106,0,1,1,0,1,0
这一点我还是有的,模糊确认,106,0,1,1,0,0,0
着什么急，一会去,模糊确认,106,0,1,1,0,0,0
真的可以先还,模糊确认,106,0,1,1,0,1,0
真的吗,模糊确认,106,0,1,1,0,1,0
真的是万分感谢,模糊确认,106,0,1,1,0,1,0
真好,模糊确认,106,0,1,1,0,1,0
正好我股票涨了，你这电话打的真是时候,模糊确认,106,0,1,1,0,0,0
正向朋友借钱,模糊确认,106,0,1,1,0,0,0
正在筹钱,模糊确认,106,0,1,1,0,0,0
正在借钱,模糊确认,106,0,1,1,0,0,0
正在银行,模糊确认,106,0,1,1,0,0,0
之前没钱,模糊确认,106,0,1,1,0,0,0
