label,old_label,classifier,split_text
1,1,IDClassifier,我 不是 的 哈   没意思
1,1,IDClassifier,不是   你 错 了  
0,0,IDClassifier,嗯   是 的
1,1,IDClassifier,我 吗 ？ 不是 吧
1,1,IDClassifier,不是 得   找 他 有 爪子 事   我 不是 得 这个 人
0,0,IDClassifier,是 我   找 我 爪子 个 事情 嘛
0,0,IDClassifier,恩 怎么 了
1,1,IDClassifier,你妹 啊   搞错 了 哇
1,1,IDClassifier,你 爸 才 是
1,1,IDClassifier,看清楚 再 打 嘛 阿
0,0,IDClassifier,就是 就是
0,0,IDClassifier,是 的
1,1,IDClassifier,你 是 谁 啊 ？ 我 不 认识 他 啊   你 打错 了 吧   我 挂 电话 了
0,0,IDClassifier,是 的   我 现在 有事 。 等 忙 完 再说
1,1,IDClassifier,这 不是 他 的 电话
1,1,IDClassifier,我 不是 哈   你 打错 了 哈哈哈
1,1,IDClassifier,我 不是   别打我 电话
0,0,IDClassifier,我 是   你 是 哪位  
0,0,IDClassifier,恩 哪
0,0,IDClassifier,是 你 哪位
1,1,IDClassifier,你 哪个 ？ 不要 乱打
1,1,IDClassifier,上次 不是 跟 你 说 过 了   怎么 又 给 我 打电话
1,1,IDClassifier,打错 了 哈哈哈
0,0,IDClassifier,嗯 是 的
1,1,IDClassifier,这儿 没 这个 人 。
0,0,IDClassifier,恩恩   找 我 有 什么 事情 么 没意思
1,1,IDClassifier,是 你 爸
1,1,IDClassifier,我 不是 本人 哦
1,1,IDClassifier,我 是 他 同事   他 没带 手机 。
0,0,IDClassifier,是 我   有 什么 事
0,0,IDClassifier,是 是 是
0,0,IDClassifier,嗯   对 的
1,1,IDClassifier,没 听 过
0,0,IDClassifier,啊 是 的 是 的
1,1,IDClassifier,我 是 他 朋友 什么 事情 你 说
0,0,IDClassifier,嗯   是 的  
1,1,IDClassifier,你 谁 啊   打错 了
1,1,IDClassifier,手机 是 我 捡 到 的
0,0,IDClassifier,已经 有人 联系 过 我 了
1,1,IDClassifier,手机卡 是 刚 办理 的
1,1,IDClassifier,是 你 妈
0,0,IDClassifier,是 啊
1,1,IDClassifier,打错 了 吧   挂机
1,1,IDClassifier,他 是 我 爹
1,1,IDClassifier,不是   我 是 他 同事
0,0,IDClassifier,对 的 找 我 有事 么
0,0,IDClassifier,没有 意外 的 情况 下 应该 我 是 的
1,1,IDClassifier,这 是 我 捡 到 的 手机
1,1,IDClassifier,我认 不到 你 说 的 那个 人
1,1,IDClassifier,他 刚 离开
0,0,IDClassifier,是 啊   有 什么 事 吗
0,0,IDClassifier,是 我 哈哈哈
0,0,IDClassifier,你 找 我 有 什么 事情
1,1,IDClassifier,都 说 了 多少 次 了   不 认识
0,0,IDClassifier,对 我们 不 认识 吧 找 我 什么 事
0,0,IDClassifier,嗯   是 的   就是 我
1,1,IDClassifier,他 在 开 赛车
1,1,IDClassifier,号码 刚刚 用
1,1,IDClassifier,他 上 厕所 去 了
1,1,IDClassifier,打错 了   挂
1,1,IDClassifier,打错 了 嗯
1,1,IDClassifier,我 不是 的 哈 阿
0,0,IDClassifier,对   我 是 。 请问 你 是 ？
0,0,IDClassifier,对 啊   是 我   找 我 有 什么 事 吗
0,0,IDClassifier,我 是 的 你们 是 催收 公司 的 么
1,1,IDClassifier,搞错 了   挂机
1,1,IDClassifier,我 是 他 的 朋友
0,0,IDClassifier,嗯 嗯 找 我 有 什么 事
0,0,IDClassifier,就是 帅哥 我
0,0,IDClassifier,是 的   我 在 开车
1,1,IDClassifier,我 不是 他 啊
0,0,IDClassifier,就是 我   有 什么 事 么 ？
1,1,IDClassifier,言 不是 本人
0,0,IDClassifier,对 呀   你 是 ？
1,1,IDClassifier,我 不是 了
1,1,IDClassifier,你 才 是 女士
0,0,IDClassifier,嗯 是
0,0,IDClassifier,你 找 我 撒
0,0,IDClassifier,是 的   怎么 老打 我 电话
0,0,IDClassifier,是 的   我 不是 还 了 吗
0,0,IDClassifier,我 是 本人
0,0,IDClassifier,恩 我 是
0,0,IDClassifier,是 我   有 什么 事嘛
1,1,IDClassifier,我 不是 说 过 我 不 叫 张 三
1,1,IDClassifier,他 有事
0,0,IDClassifier,嗯   咋 了
0,0,IDClassifier,我 在 睡觉 有事 快 说
0,0,IDClassifier,恩恩   找 我 有 什么 事情 么 阿
1,1,IDClassifier,抱歉 你 打错 了 拜拜
0,0,IDClassifier,是   是 我 本人 。
0,0,IDClassifier,对 啊
1,1,IDClassifier,不是 本人   我 叫 某某  
1,1,IDClassifier,别人 的 手机
1,1,IDClassifier,不是 本人   这是 朋友 给 的 号码
0,0,IDClassifier,对 的   是 我
1,1,IDClassifier,不 打错 电话 了 哇
0,0,IDClassifier,是 我   没意思
0,0,IDClassifier,啊   对 ！ 你 是 哪位 ？
1,1,IDClassifier,你 是不是 找错 人 了
0,0,IDClassifier,啊 是 的 你好
0,0,IDClassifier,嗯 哎
0,0,IDClassifier,嗯   是 我
1,1,IDClassifier,联系 不到
0,0,IDClassifier,谁 啊   我 是 啊 干嘛
1,1,IDClassifier,张三 ？
0,0,IDClassifier,  天气 真 好找 我 有 什么 事 么
0,0,IDClassifier,对 的 你 是
1,1,IDClassifier,我 不是 本人 你 打错 了
1,1,IDClassifier,他 不 在   晓得 他 最近 在 干 啥子 哦   几天 都 没 看到 人 了
1,1,IDClassifier,他 不 在 。
0,0,IDClassifier,是   哪位 什么 事
1,1,IDClassifier,我 不是 没意思
1,1,IDClassifier,本人 出去 了
1,1,IDClassifier,我 不是 嗯
0,0,IDClassifier,好 的   是 我   你 有 什么 事
1,1,IDClassifier,不是 本人   挂
1,1,IDClassifier,他 在 上班
0,0,IDClassifier,恩   我 是
1,1,IDClassifier,不是 你 打错 了
1,1,IDClassifier,你 打错 了 ！
0,0,IDClassifier,嗯 。
0,0,IDClassifier,嗯   我 是 嗯
1,1,IDClassifier,我 不是 她 啊
1,1,IDClassifier,他 被 抓 起来 了
1,1,IDClassifier,你 怎么 这么 固执 我 不是
1,1,IDClassifier,对不起 你 打错 电话 了
0,0,IDClassifier,嗯 嗯 找 我 做 什么
1,1,IDClassifier,号码 才 买 的
1,1,IDClassifier,找 他 啥事
1,1,IDClassifier,他 出国 了
1,1,IDClassifier,这 是 我 号码   看清楚 在 打
0,0,IDClassifier,是 的   我 是
1,1,IDClassifier,他 上 厕所
1,1,IDClassifier,这 不是 他 的 手机
0,0,IDClassifier,啊
1,1,IDClassifier,我 是 他 爱人
1,1,IDClassifier,他 是 我 的 邻居
0,0,IDClassifier,是 的   有事 请 说
0,0,IDClassifier,是   你 哪里 ？
0,0,IDClassifier,是 我 哈
1,1,IDClassifier,这 是 张 三 号码   现在 给 我 用 了
1,1,IDClassifier,他 好像 出事 老   这 两天 都 没 看到 人 也   我 是 他 的 朋友
0,0,IDClassifier,嗯 我 是 你 是
0,0,IDClassifier,噢 对
1,1,IDClassifier,我 不是 哈   你 打错 了 哈
1,1,IDClassifier,号码 刚办 的
1,1,IDClassifier,我 不是 的 哈 嗯
0,0,IDClassifier,恩恩   找 我 什么 事情 么
1,1,IDClassifier,我 是 他 妈妈
1,1,IDClassifier,不是 你 打错 了 吧
0,0,IDClassifier,是 我 哇
1,1,IDClassifier,她 是 我 老婆
1,1,IDClassifier,我 不是   没意思
1,1,IDClassifier,找错 了
1,1,IDClassifier,俺 不是
1,1,IDClassifier,我 是 她 老婆
1,1,IDClassifier,奥   我 不是
0,0,IDClassifier,没错
1,1,IDClassifier,噢 我 不是 我 说 了 你 这个 大哥 打错 了
0,0,IDClassifier,对   我 没 钱
0,0,IDClassifier,恩   找 我 什么 事情
1,1,IDClassifier,最近 他 有没有 和 你 联系 啊
1,1,IDClassifier,不 对 啊
0,0,IDClassifier,找 我 啥事 ？
1,1,IDClassifier,他 啊   我 不 知道
0,0,IDClassifier,恩
1,1,IDClassifier,他换 电话 了
1,1,IDClassifier,号码 是 刚办 的
0,0,IDClassifier,啊 我 是   你 找 我 有 什么 事 吗 ？ 请 快点 说   我 这回 有点 忙
1,1,IDClassifier,都 说 不是 了
1,1,IDClassifier,错 了
1,1,IDClassifier,我 不是   你 找 他 什么 事
1,1,IDClassifier,你 去 问 他
1,1,IDClassifier,不好意思   我 在 开车   你 打错 了  
0,0,IDClassifier,嗯 你 说
1,1,IDClassifier,我 根本 不 认识
0,0,IDClassifier,对头   是 我
1,1,IDClassifier,你 找 错 人 了 吧
0,0,IDClassifier,嗯   请问 有 什么 事 吗 ？
1,1,IDClassifier,你 是不是 脑子 有 问题 都 说 了 那么 多遍 了 我 不是
1,1,IDClassifier,他 是 我 爸
1,1,IDClassifier,是 他 同事
0,0,IDClassifier,对   我 是
1,1,IDClassifier,我 说 你 这人 怎么 这样 呀 我 不是
1,1,IDClassifier,他 死 了 我 是 他 亲属 在 用
0,0,IDClassifier,是   你 是 谁 ？
0,0,IDClassifier,是 我 。
0,0,IDClassifier,似的 似的
1,1,IDClassifier,我姓 XX
1,1,IDClassifier,不是 本人
0,0,IDClassifier,我 是   你 是 谁 ？
1,1,IDClassifier,错 了 吧
0,0,IDClassifier,对 啊 找 我 什么 事
0,0,IDClassifier,对 对
1,1,IDClassifier,啊 不是
1,1,IDClassifier,我 不 认识 这个 人
0,0,IDClassifier,找 我 啥 事儿 ？
1,1,IDClassifier,你 找 谁 我 不 认识 。
1,1,IDClassifier,号码 刚换
1,1,IDClassifier,我 是 他 朋友
1,1,IDClassifier,你 找 错 了
1,1,IDClassifier,找错 人 了
1,1,IDClassifier,并 不是 ！ ！
1,1,IDClassifier,看清楚 再 打 嘛 哈哈哈
0,0,IDClassifier,嗯   你 是 谁 ？
1,1,IDClassifier,我 是 李 大宝 不是 张二狗
0,0,IDClassifier,你 之前 怎么 不 打电话
1,1,IDClassifier,自己 找 他
1,1,IDClassifier,不好意思 打错 了
0,0,IDClassifier,啊 我 不 认识 你 你 要 干什么
1,1,IDClassifier,我 是 他 家人
1,1,IDClassifier,他 家人
1,1,IDClassifier,你 打错 了 哈哈哈
1,1,IDClassifier,是 个 屁
0,0,IDClassifier,我 是   你 哪里 ？
0,0,IDClassifier,嗯   是 的
0,0,IDClassifier,对 的 你 是 哪位
1,1,IDClassifier,能 不能不要 打 我 电话 骚扰 我   他管 我 什么 事
1,1,IDClassifier,我 号码 刚办 的
1,1,IDClassifier,打错 了   没意思
1,1,IDClassifier,他 是 谁 啊 不 知道
1,1,IDClassifier,是 他 朋友
1,1,IDClassifier,不是   我 是 他 朋友   他 出去 了
0,0,IDClassifier,找 我 什么 事
0,0,IDClassifier,嗯   你 哪位 ？
0,0,IDClassifier,我 是
0,0,IDClassifier,找 我 有 什么 事情 吗
1,1,IDClassifier,对不起 我 不是 你 要 找 的 人
1,1,IDClassifier,他 不 在   有 啥事 ？
1,1,IDClassifier,你 打错 了 哦
1,1,IDClassifier,我 朋友
1,1,IDClassifier,没 得 这个 人 。
0,0,IDClassifier,是 啊   有 什么 事 ！
0,0,IDClassifier,我  
1,1,IDClassifier,这 两天 都 没 看到 他人 也   我 是 他 的 朋友
1,1,IDClassifier,我 不是 的 哈 没意思
0,0,IDClassifier,是 我   我 忘记 了
0,0,IDClassifier,恩恩   找 我 有 什么 事情 么 吧
0,0,IDClassifier,我 是   等 有钱 再说
0,0,IDClassifier,是   怎么 了
1,1,IDClassifier,号码 才 买 的   不 认识
0,0,IDClassifier,是 本人
0,0,IDClassifier,我 就是 你 大哥   怎么 先 想起 给 我 打电话 了
0,0,IDClassifier,我 等到 花儿 都 谢 了   才 等到 你们 的 电话 啊
1,1,IDClassifier,你好   我 不 认识
0,0,IDClassifier,哦 对 对
1,1,IDClassifier,你们 去 找 他   不要 找 我
0,0,IDClassifier,对   我 是 的
1,1,IDClassifier,跟 我 没关系
1,1,IDClassifier,我 都 已经 说 了 不 认识 了
1,1,IDClassifier,又 慌 说 不是 本人   你们 自己 找 他
0,0,IDClassifier,我 就是 那个 帅哥
1,1,IDClassifier,我 不是 你 找 的 人
1,1,IDClassifier,不是   这 是 我 朋友 给 我 的 号码
1,1,IDClassifier,我 是 他 大爷
1,1,IDClassifier,我 什么 都 不 知道 ！
1,1,IDClassifier,不是 你 找 谁 啊
1,1,IDClassifier,不 在
0,0,IDClassifier,Yes   是 的
1,1,IDClassifier,不是 我
1,1,IDClassifier,他 现在 在 国外 休假
1,1,IDClassifier,又 是 找 张 三 的
0,0,IDClassifier,嗯 ？
0,0,IDClassifier,对头   是 我   你 找 我 有 什么 事情
0,0,IDClassifier,唉 你好
0,0,IDClassifier,啊   对
0,0,IDClassifier,对 呀
0,0,IDClassifier,对 的   是 我   找 我 有 什么 事 吗
1,1,IDClassifier,我 不是 你 要 找 的 人
1,1,IDClassifier,你 找 他 本人
1,1,IDClassifier,刚办 的 号码
1,1,IDClassifier,我 不是 我 不是
1,1,IDClassifier,他 已经 被 警方 逮捕 了
1,1,IDClassifier,不是 不是 挂机
1,1,IDClassifier,不是
0,0,IDClassifier,嗯 嗯 有 什么 事 吗
0,0,IDClassifier,我 是 啊
0,0,IDClassifier,对   怎么 了
1,1,IDClassifier,这个 电话 是 我 捡 的
1,1,IDClassifier,不是 我   你 找 错 人 了
1,1,IDClassifier,是 同学
0,0,IDClassifier,嗯 嗯   是 呀
1,1,IDClassifier,我 是 他 爸
1,1,IDClassifier,我 是 他 表弟
1,1,IDClassifier,这人 谁 啊   怎么 天天 找 他
1,1,IDClassifier,不是 不是 没有 这个 人
1,1,IDClassifier,不是 你 是不是 打错 了
1,1,IDClassifier,找 他 有 什么 事情   他 正在 隔壁 的 房间 里 看电视
