label,old_label,classifier,split_text
1,1,WillingToPay,我 不 还 了
1,1,WillingToPay,实在 还 不了 那么 多
1,1,WillingToPay,我 不 清楚
1,0,WillingToPay,在 给 我 两天 时间 好 吗 ？
1,2,WillingToPay,你 帮 我 减免 弄 好 了 我 马上 还 进去
1,2,WillingToPay,太多 了   哟
0,0,WillingToPay,  之内 肯定 处理
1,1,WillingToPay,我   还 不了 哈
1,1,WillingToPay,有点 困难   我 现在 手上 没 钱
1,2,WillingToPay,我 没 那么 多   能 不能 少 点 ！
1,1,WillingToPay,再说 吧
1,2,WillingToPay,我要 分期 还 了
0,0,WillingToPay,我 这个 月 23 号 发工资 等 我 发工资 我 就 把 钱 还 了
0,0,WillingToPay,我 卖房子 还
1,2,WillingToPay,我 实在 没 那么 多钱   能先 还 一部分 吗
0,0,WillingToPay,我 一定 会 还 的
0,0,WillingToPay,我 十号 处理
1,1,WillingToPay,有钱 再 处理
1,1,WillingToPay,估计   去 了
1,1,WillingToPay,1 号 不能 还
1,1,WillingToPay,这 也 特多 了 晒
1,2,WillingToPay,我 只能 还 本金   你们 看 怎么办
1,1,WillingToPay,你们 是 高利贷 吧
0,0,WillingToPay,  还清
1,1,WillingToPay,贷款 有 意见
1,1,WillingToPay,时间 太短 抽 不到 钱
1,1,WillingToPay,你 说 什么 听不懂
1,1,WillingToPay,赌博 输 了
1,2,WillingToPay,少 整点 嘛 啊
0,0,WillingToPay,我 这边   之前 保证 还   我 发誓 。
1,1,WillingToPay,还 不起 了 哈哈哈
0,0,WillingToPay,得   还
0,0,WillingToPay,下午 就 给 你 打 过来
1,1,WillingToPay,饭 都 吃不起 了
1,1,WillingToPay,  还   还个 鬼 哦 ！
1,1,WillingToPay,你 慢慢 等 吧
0,0,WillingToPay,可以 把 这个 事情 处理 掉 。
1,2,WillingToPay,我 现在 手上 没 那么 多钱   只能 先 还 一部分
1,1,WillingToPay,他 说 没有 欠款
1,1,WillingToPay,钱网 贷太多 还 不 过来
0,0,WillingToPay,我 一会 处理 掉
1,1,WillingToPay,再 等等
1,1,WillingToPay,没 求得 钱 啥   你 是不是 傻
1,2,WillingToPay,能 不能 把 利息 和 滞纳金 免 了 ？
1,1,WillingToPay,这 是 我 朋友 贷 的   我 不 还 。
1,1,WillingToPay,我 现在 资金不足
1,1,WillingToPay,谁 用 找 谁
0,0,WillingToPay,我过 几个 星期 搞定   请 你 别 再 骚扰 我
1,2,WillingToPay,真的 没 钱   减免 点 啊
1,1,WillingToPay,我 没有 在 你们 那 贷款 啊
0,0,WillingToPay,我 知道 会 处理 的
0,0,WillingToPay,我 发誓 19 就行
1,1,WillingToPay,这么 短 的 时间 你 在 和 我 开玩笑 吧
0,0,WillingToPay,我 等 会 就 去 处理
0,0,WillingToPay,  还者
1,1,WillingToPay,没法 工资   处理 不了
1,1,WillingToPay,2 号 不能 还
0,0,WillingToPay,等 我 忙 好 处理
1,2,WillingToPay,少 点
1,1,WillingToPay,我 看 你 是 没 睡醒
1,1,WillingToPay,我 没得 钱 哪们 还
1,1,WillingToPay,换 不了 的
1,1,WillingToPay,这个 金额 太高 了 哈哈哈
1,2,WillingToPay,一半 行 吗
1,1,WillingToPay,没 这么 多钱   你们 给 个 最低 还款 标准 吧
1,1,WillingToPay,我 去 哪里找 这么 多钱 啊
1,1,WillingToPay,再 多 给 几天 时间 吧
1,1,WillingToPay,换 不了
1,1,WillingToPay,时间 太短 了
1,1,WillingToPay,没法 工资
1,1,WillingToPay,有钱 再说
1,1,WillingToPay,这个 金额 太高 了
1,1,WillingToPay,我 现在 缺钱
1,1,WillingToPay,利息 高
1,1,WillingToPay,  不行
1,1,WillingToPay,当时 贷款 没说 这么 高 利息
1,2,WillingToPay,我 现在 困难 能 帮 我 减免 1000 吗
0,0,WillingToPay,  去 处理
1,1,WillingToPay,我 想 还 但是 你们 利息 太高 了
1,1,WillingToPay,遇到 事情 了   还 不了 这么 多
1,1,WillingToPay,看看 到时候 能 有 多少 钱 我 先 还 上
1,1,WillingToPay,没钱 啊
1,1,WillingToPay,你们 搞 这个 也 太 黑 了   利息 好 高
0,0,WillingToPay,你 急 什么   已经 在 还 了
0,0,WillingToPay,    没 问题
1,1,WillingToPay,不 愿意 还款
0,0,WillingToPay,一 星期 之内 处理
0,0,WillingToPay,知道 了 一会 就 处理
1,1,WillingToPay,到 那天 再 联系
1,1,WillingToPay,有钱 了 再说
1,2,WillingToPay,没 那么 多钱
1,1,WillingToPay,我 欠 了 好 多家 银行 钱
1,1,WillingToPay,最近 比较 困难
1,1,WillingToPay,说 了 不 还 能 怎么样
1,1,WillingToPay,资金 还 没 到位   这 几个 月 可能 没法 处理
1,2,WillingToPay,只能 应付 本金   通融 一下 ？
0,0,WillingToPay,吃饭钱 还
1,1,WillingToPay,你 别胡说 不是 我 借 的
0,0,WillingToPay,15 号 发工资   立马 还款  
1,2,WillingToPay,只 还 本金
0,0,WillingToPay,我 这边 下午 十点 之前 保证 还   我 发誓 。
1,1,WillingToPay,能 不能 再缓  
0,0,WillingToPay,绝对 没 问题 ； 马上 处理
0,0,WillingToPay,行   好 的   你 放 一万个 心
0,0,WillingToPay,不用 到 那天 我 就 联系 你 还款
1,1,WillingToPay,4 号 不能 还
0,0,WillingToPay,好 嘞   我会 尽快 的   不让 你 失望
0,0,WillingToPay,我 现在 处理
1,2,WillingToPay,现在 没有 钱   能 分期 吗
1,1,WillingToPay,能少点 还 吗
0,0,WillingToPay,可以   我 在 两天 以内 处理
0,0,WillingToPay,跟着 就 还
1,2,WillingToPay,可以 先 还 一部分 吗
0,0,WillingToPay,我 等 会 就 去
1,1,WillingToPay,给 点 时间
1,1,WillingToPay,时间 太短 了   多来 两天 哈 。
1,1,WillingToPay,我 现在 没 工作   没钱 还
1,1,WillingToPay,可能 还 不了   最近 遇到 点 事情
1,1,WillingToPay,我要 先 还 别的 贷款
1,2,WillingToPay,可以 先 还 部分
1,2,WillingToPay,我要 减免   减免 到 多少 多少 再 还
0,0,WillingToPay,五点 之前 绝对 能 还 上 ！
0,0,WillingToPay,肯定 到 账
1,1,WillingToPay,朋友 借 的
1,1,WillingToPay,不是 我 贷款
1,1,WillingToPay,日子 都 没法 过 了
0,0,WillingToPay,一哈儿 就 还 哈哈哈
0,0,WillingToPay,没有 问题 的
1,1,WillingToPay,就 不 还   你 能 怎么样
1,1,WillingToPay,我 没得 钱 哪们 还   没意思
1,1,WillingToPay,  太短 了
1,2,WillingToPay,金额 太高 了   不 给 减 就 不 还 了
1,1,WillingToPay,我 没有 办理 过
1,1,WillingToPay,不好办
1,1,WillingToPay,我 现在 很 困难
1,1,WillingToPay,为啥 要 还
1,1,WillingToPay,一直 没 赢钱   哪来 的 钱 还   我 总 不能 去 抢钱 啊
1,1,WillingToPay,不要
0,0,WillingToPay,行   我 现在 上 APP 等 我 几分钟
1,1,WillingToPay,不 清楚
0,0,WillingToPay,  处理
1,2,WillingToPay,我 现在 困难 能 帮 我 减免 2500 吗
1,1,WillingToPay,我 等 工资 下来 得
1,2,WillingToPay,能 不能不 还 利息
1,1,WillingToPay,这样 啊 这么 短 的 时间 怎么 可能
1,1,WillingToPay,我 又 不是 不 还
0,0,WillingToPay,我 1   还
1,1,WillingToPay,我 没有 能力
1,1,WillingToPay,不行   没意思
1,1,WillingToPay,没 钱 现在
1,1,WillingToPay,别打我 电话   我 有钱 联系 我
1,1,WillingToPay,太高 了   再多来 几天 啥 。
1,1,WillingToPay,过段时间 在 说
1,1,WillingToPay,没 那么 多钱
0,0,WillingToPay,嗯   正确   还 钱 了
1,2,WillingToPay,能少点 不
1,1,WillingToPay,我 是 真 还 不了   能 还 我 就 还 了
1,1,WillingToPay,  再说
1,1,WillingToPay,我 实在 是 借 不到 了   等 我 发工资 好 吗
1,2,WillingToPay,现在 是 协商 是 可以 减免 的
0,0,WillingToPay,一定 的 。
1,2,WillingToPay,能 不能 先 还 本金
1,1,WillingToPay,没 钱 怎么 还
1,1,WillingToPay,说实话   不想 还款
0,0,WillingToPay,马上 还     ！
0,0,WillingToPay,知道 了 到时候 肯定 还
1,1,WillingToPay,这 时间 太紧 了
1,2,WillingToPay,可不可以 减免 利息
1,2,WillingToPay,俺 木有 这么 多钱   能少 还 点 不
1,1,WillingToPay,起诉 我 啊
1,2,WillingToPay,挂断
1,1,WillingToPay,肯定 处理 不了 没 钱 现在
1,0,WillingToPay,给 我 2 月
0,0,WillingToPay,好 的 哈   我 改天 来
1,1,WillingToPay,生病   实在 没 钱
1,1,WillingToPay,这 月 还 不了     再说
1,2,WillingToPay,利息 也 太 高 了 吧
1,1,WillingToPay,老子 没有 钱 还
0,0,WillingToPay,这个 事情 肯定 会 处理 好
0,0,WillingToPay,  就 可以
1,1,WillingToPay,你 打错 了 吧   我 没 借过 钱
1,1,WillingToPay,还有 其他 平台 要 还
1,1,WillingToPay,没 听 清   挂
0,0,WillingToPay,别 联系 我家 人   我 马上 处理
0,0,WillingToPay,好 的   马上 给 你 打 过去
1,1,WillingToPay,等 我 办好 卡 的 再说
1,1,WillingToPay,等 会 肯定 不行
1,1,WillingToPay,没钱 钱
1,1,WillingToPay,我 现在 手上 没 钱   你 过段时间 再 打来 吧
0,0,WillingToPay,下午 就存
1,1,WillingToPay,可以 再 推迟 几天 吗
1,1,WillingToPay,时间 太短 了   我 一下 拿 不 出来 这么 多 现金
0,0,WillingToPay,搞 忘 了   马上 阿
0,0,WillingToPay,我 吃完饭 就 去
1,1,WillingToPay,这 明显 是 不 可能 的
0,0,WillingToPay,  上午 处理 掉
0,0,WillingToPay,没 问题 啦
0,0,WillingToPay,可以 的   没 问题
1,2,WillingToPay,可以 减免 不
1,1,WillingToPay,钱 钱 都 舍不得
1,1,WillingToPay,没 发工资 了
1,1,WillingToPay,真的 没得 钱 没意思
0,0,WillingToPay,稍后 处理
1,0,WillingToPay,不行 要 到 月底
1,1,WillingToPay,能 不能 过段时间 再 还 啊   现在 没 钱
1,1,WillingToPay,手气 不好   输钱   没钱 还
1,2,WillingToPay,我 一下子 没 那么 多钱   帮 我 分期
1,1,WillingToPay,等 找到 工作 的
1,1,WillingToPay,还 不起 了
1,2,WillingToPay,利息 怎么 这么 高
0,0,WillingToPay,  下班 就 去
1,1,WillingToPay,他 现在 没有 这么 多钱
0,0,WillingToPay,正在 处理
0,0,WillingToPay,现在 就 换
1,1,WillingToPay,  财务 钱 还 没有 下来
1,2,WillingToPay,少 整点 嘛
1,1,WillingToPay,不 懂   到时候 有没有 钱
1,1,WillingToPay,不 还 会 咋样
1,1,WillingToPay,我 看看 吧
1,1,WillingToPay,我 爷爷 死 了   等 几天
1,1,WillingToPay,我 都 说 了 资金紧张   还 不了
1,2,WillingToPay,可以 分期 还 吗
1,1,WillingToPay,打电话 总是 骚扰 我家 人
1,1,WillingToPay,你们 是不是 有病 啊
1,1,WillingToPay,现在 比较 困难   最近 没法 处理 了
1,1,WillingToPay,我 晓得   我 有钱 了 马上 就 还   现在 手头 有点 紧张
1,1,WillingToPay,嗯   我 不是 在 赖账   有 了 就 给 你
1,2,WillingToPay,有莫得 少 啦
1,2,WillingToPay,俺 木有 这么 多钱 呢
0,0,WillingToPay,一定 会 还
1,1,WillingToPay,有钱 了 一定 第一 时间 处理
1,2,WillingToPay,让 你们 主管 找 我   给 我 减 成本 金   我 就 考虑 还
1,1,WillingToPay,认都 认不倒 你   哪个 借 了 你 的 钱 嘛 ！
1,1,WillingToPay,在 等 法院 结果
1,1,WillingToPay,别人 欠 我 的 钱 要 回来 马上 还
1,2,WillingToPay,家里 出事 了
1,2,WillingToPay,我能 先 还 一部分 吗 ？
1,1,WillingToPay,真 没 钱
1,1,WillingToPay,老子 就 不 还 了
0,0,WillingToPay,放心   我会 还 的
0,0,WillingToPay,好 的   好 的   好 的
1,2,WillingToPay,利息 再少点 嘛
1,1,WillingToPay,sorry
1,1,WillingToPay,打不死 还是 没 钱
1,1,WillingToPay,看看 再说
1,1,WillingToPay,我 已经 逾期 了 不 还 了
1,1,WillingToPay,等 几年
1,1,WillingToPay,真的 没 钱   会 还 的
1,0,WillingToPay,再 给 两天 时间 处理
1,1,WillingToPay,我 死 了 就 马上 还 。
0,0,WillingToPay,现在 没 那么 多   月底 发工资 处理
1,2,WillingToPay,孩子 要 上学 用钱   少 点
1,1,WillingToPay,太多 了   不得 行 哦 。
1,1,WillingToPay,我 在 哪里   有 本事 你 来 拿
1,1,WillingToPay,不要 打电话 给 我
0,0,WillingToPay,  上午 去 银行 还
0,0,WillingToPay,我 马上 让 朋友 帮 我 处理
0,0,WillingToPay,我 这个 月 15 号 发工资 等 我 发工资 我 就 把 钱 还 了
1,2,WillingToPay,太多 了 还 不起
0,0,WillingToPay,我 一定 在 这 之前 还 上
1,1,WillingToPay,要 我 还 钱   做梦 吧
1,0,WillingToPay,我 发工资 就 处理
1,1,WillingToPay,我 不 欠
1,1,WillingToPay,这样 是 没有 意义 的 了
0,0,WillingToPay,我 等 会 就 处理 没意思
1,1,WillingToPay,这 两天 我 可能 还 不了   钱 不够  
0,0,WillingToPay,最迟 月底 处理
1,2,WillingToPay,不 还   利息 太高 了
1,1,WillingToPay,没有 时间
0,0,WillingToPay,好   10 号 还
1,2,WillingToPay,我 实在 没 那么 多钱   能少 还 一点 吗
1,2,WillingToPay,真 没 钱 了   少点 就 还
1,1,WillingToPay,过段时间 看看
1,1,WillingToPay,没得 钱 还 哦 。
0,0,WillingToPay,俺   办
1,2,WillingToPay,分期
1,1,WillingToPay,  时间 太少 了   至少 得 要   才 有钱
1,1,WillingToPay,又 不是 不 还   又 打电话
0,0,WillingToPay,没什么 问题 但是 要  
0,0,WillingToPay,15 号 发工资 处理
1,2,WillingToPay,利息 怎么 这么 高 啊
1,1,WillingToPay,我 不 知道 这 事
1,1,WillingToPay,你 这 是 高利贷
0,0,WillingToPay,马上 就 还 了
1,2,WillingToPay,美女   给 点 折扣 啥 。
1,1,WillingToPay,我 朋友 是 搞 这 一方面 的   你 直接 跟 我 说 最低 多少
0,0,WillingToPay,保证 会 处理
1,1,WillingToPay,还是 太 多
1,1,WillingToPay,上 法院 起诉 我 吧
1,1,WillingToPay,想 让 我 还 钱   等到   吧 哈哈哈
1,1,WillingToPay,这个 号码 我 才 换 的
1,2,WillingToPay,我 父母 帮 还 你 减免 点
0,0,WillingToPay,我 下个星期 还
0,0,WillingToPay,相信 我   一定 办好
1,1,WillingToPay,暂时 没 上班
0,0,WillingToPay,放心   绝对 没 问题
1,2,WillingToPay,少 还 点行 不
1,1,WillingToPay,我 看 能 不能 借到 钱
1,2,WillingToPay,我能 只 还 60  吗
1,2,WillingToPay,少 也 有限 何必 呢
1,1,WillingToPay,不 知道 呢
1,1,WillingToPay,发 奖金 我 就 还
1,1,WillingToPay,到时候 看看 吧
1,2,WillingToPay,可以 分期
1,1,WillingToPay,因为 有事 还 不了
0,0,WillingToPay,我过   就 还 哈哈哈
1,1,WillingToPay,现在 没有 那么 多钱
1,1,WillingToPay,走开
1,2,WillingToPay,只能 先 还 一部分
0,0,WillingToPay,好 的   马上 去 还
1,1,WillingToPay,既然 依然 没 钱
1,2,WillingToPay,我 跟着 就 处理   打个 折哈
0,0,WillingToPay,好 的   放心
1,2,WillingToPay,本金 就 可以 还
0,0,WillingToPay,没 问题 。   就 处理 掉
1,1,WillingToPay,这 段时间 内 可能 还 不了
1,1,WillingToPay,金额 太多 了
1,1,WillingToPay,  没 办法
1,2,WillingToPay,金额 太高   只 还 本金 行不行
1,1,WillingToPay,没借 过
0,0,WillingToPay,我   处理
1,2,WillingToPay,暂时 没 那么 多钱
1,1,WillingToPay,还 不起   你们 能少 多少 ？
1,2,WillingToPay,我 只能 先 还 一点点
1,1,WillingToPay,金额 太高 了   不 给 减 就 不 还 了   爱 咋 咋 地
1,1,WillingToPay,没有 钱 还 不了
0,0,WillingToPay,月底 就 还
1,1,WillingToPay,有钱 再 还
1,1,WillingToPay,你 天天 给 我 打电话 也 没用 啊   我 说 了 等 几天   你 听不懂 人话 蛮 ？
1,1,WillingToPay,3 号 不能 还
0,0,WillingToPay,搞 忘 了   马上 嗯
1,1,WillingToPay,身上 没 钱   有钱 再说
1,1,WillingToPay,再 给 点 时间
1,1,WillingToPay,你 没想 过 为什么 这么 高 ？
1,1,WillingToPay,实在 没得 钱 没意思
1,1,WillingToPay,利息 太高   不 还
1,1,WillingToPay,你 找 我 还 钱   没门儿
0,0,WillingToPay,我   就 处理 掉
1,2,WillingToPay,这个 金额 太高 了   能 减免 吗
1,1,WillingToPay,以后 还 的 更 多
0,0,WillingToPay,行   按 你 说 的 办
1,1,WillingToPay,办不到
1,1,WillingToPay,敷衍
1,2,WillingToPay,太高 了 噻 嗯
1,2,WillingToPay,没有 那么 多
1,1,WillingToPay,没 求得 钱 啥   你 是不是 傻 哈哈哈
1,1,WillingToPay,钱 凑 不到
1,1,WillingToPay,没有 钱 还
1,1,WillingToPay,老是 发 骚扰 短信   侮辱
1,2,WillingToPay,能 不能 减免 点
1,1,WillingToPay,我 就是 赖到 起 了   就是 不想 还  
0,0,WillingToPay,必须 的
1,1,WillingToPay,你们 管 的 真 多 啊
0,0,WillingToPay,要 得     就 去 还
0,0,WillingToPay,钱 刚好 够
1,1,WillingToPay,财产 都 被 执行 了
1,1,WillingToPay,  不行   我 25 号 才 发工资
1,2,WillingToPay,我 可以 先 还 一部 份
1,2,WillingToPay,还 本金 我 就 还 。
1,2,WillingToPay,能先 还 一部分 吗
1,2,WillingToPay,金额 太高 了   能 不能 少 点
1,1,WillingToPay,等 我 有钱 就 处理
0,0,WillingToPay,现在 处理
1,1,WillingToPay,坐牢 就 还
1,1,WillingToPay,住房 公积金 取 不 出来
0,0,WillingToPay,我 还 上 联系 你  
1,1,WillingToPay,发了 工资 再说
0,0,WillingToPay,我 下班 就 处理
1,1,WillingToPay,手头 没 这么 多钱   少点 吧
1,1,WillingToPay,现在 手头紧   没 得 那么 多钱   要 等 下子
1,1,WillingToPay,不要 打 我 电话   没用 的
1,1,WillingToPay,急 什么
0,0,WillingToPay,马上 就 来 解决 哈
1,1,WillingToPay,这样 是 没有 意义 的 嗯
1,1,WillingToPay,我 就是 赖到 起 了   就是 不想 还   也 还 不起
1,1,WillingToPay,我 现在 资金 有点 周转 不开 啊
1,1,WillingToPay,我 又 不该 罪   你 报警 啊
0,0,WillingToPay,10 号 还
1,1,WillingToPay,分 几次 还
1,1,WillingToPay,不妥
0,0,WillingToPay,前   就 处理
0,0,WillingToPay,现在 在 转
1,1,WillingToPay,光脚 的 不怕 穿鞋 的
1,2,WillingToPay,能 减免 吧
1,1,WillingToPay,不 可以
1,1,WillingToPay,凭 本事 借 的 欠 为什么 要 还
1,1,WillingToPay,该 怎么办 就 怎么办 吧
1,1,WillingToPay,我 现在 没 钱   过 几天 吧 。
0,0,WillingToPay,我 15 号 还
1,1,WillingToPay,不 还 就 不 还
1,1,WillingToPay,投资 做生意 失败 了
0,0,WillingToPay,肯定 的
1,1,WillingToPay,我 拿不出 那么 多钱 。
1,1,WillingToPay,你 打电话 给 我家 人   我 不 还 了
0,0,WillingToPay,没 问题 哇
1,2,WillingToPay,我 做生意 失败 了
1,1,WillingToPay,有 什么 优惠 吗
1,1,WillingToPay,别想 了   想 的话 就 你 还 呗
0,0,WillingToPay,放心   一定 处理
0,0,WillingToPay,25 号 处理
0,0,WillingToPay,嗯 嗯   等 下 就 安排 。
1,1,WillingToPay,我 什么 时候 有钱 什么 时候 还
1,1,WillingToPay,现在 没有 钱   等 发工资 再说
1,1,WillingToPay,不能 保证
1,1,WillingToPay,我 无父 无母   不 需要 还 钱
1,1,WillingToPay,走开 别烦 我
0,0,WillingToPay,你 放心 吧 。 我 现在 在 路上
0,0,WillingToPay,明年 还
1,1,WillingToPay,不 打 清楚
1,2,WillingToPay,做生意 失败 了
0,0,WillingToPay,俺 晚上 办
1,1,WillingToPay,没有 钱
0,0,WillingToPay,我 到 时会 还 的
1,1,WillingToPay,为什么 要 还
1,1,WillingToPay,就是 不 还
1,1,WillingToPay,我 还 不 确定
1,1,WillingToPay,你们 是 高利贷   我 不 还
0,0,WillingToPay,行   也 行 吧
1,1,WillingToPay,能少点 吗
1,1,WillingToPay,分期 是 免息 的 么 ？
1,2,WillingToPay,利息 太高要 少点
0,0,WillingToPay,我   处理 。
1,1,WillingToPay,你 怎么 不去 抢钱 啊
1,2,WillingToPay,我能 分期 吗
0,0,WillingToPay,我 等 会 就 处理 了
1,1,WillingToPay,没得门 。
1,1,WillingToPay,那天 处理 不了 再缓 几天 吧
1,1,WillingToPay,你们 打电话 把 我 工作 弄 没 了 现在 没 钱 ！
0,0,WillingToPay,  后 还
1,1,WillingToPay,这个 时间 内   我 缺钱   你 在 借点 来
1,1,WillingToPay,你 猜
1,1,WillingToPay,等 有钱 了 再说
1,1,WillingToPay,还 没有 工作
1,2,WillingToPay,我 只能 还 几百
0,0,WillingToPay,稍后 就 还
0,0,WillingToPay,行   行   行
1,2,WillingToPay,太多 了   晚 了
1,1,WillingToPay,我 真的 没 办法 一下 拿出 这么 多钱
1,2,WillingToPay,如果 只 还 本金   我 可以 考虑
1,2,WillingToPay,再 扣点 就 马上 还 。
1,1,WillingToPay,恐怕 一时半会 还 不 上
0,0,WillingToPay,  还
0,0,WillingToPay,我 借点 钱 就 处理
1,1,WillingToPay,我 没 钱 还 呢
1,1,WillingToPay,这么 多钱 时间 太短 了
0,0,WillingToPay,  之内 处理
0,0,WillingToPay,立马 就 好
1,1,WillingToPay,不用 你 说
1,1,WillingToPay,赌博 欠 了 一屁股债
1,1,WillingToPay,金额 太 多
1,1,WillingToPay,我 现在 有 困难
1,1,WillingToPay,欠 了 很多 家
1,1,WillingToPay,短时间 还 不了
1,1,WillingToPay,我 在 住院
1,2,WillingToPay,可以 把 利息 减少 一点 吗 ？
1,2,WillingToPay,我 可以 先换 一部分 吗
1,1,WillingToPay,时间 长点
1,1,WillingToPay,要 还 的 太 多   一次 还 不了
1,2,WillingToPay,我要 分期 还哈
0,0,WillingToPay,马上 就 处理 好 。 待 会 联系 。
0,0,WillingToPay,  就 去
1,1,WillingToPay,不能 还
0,0,WillingToPay,30 号 还
1,1,WillingToPay,以后 有钱 再 还
1,1,WillingToPay,  我 还 不了
1,1,WillingToPay,不 还 了
0,0,WillingToPay,嗯   年底 给 你
1,1,WillingToPay,凭 本事 借 的 钱 我 为什么 要 还 。
1,2,WillingToPay,只 还 本金 可以
1,2,WillingToPay,我 这边 只能 先 还 一部分
1,1,WillingToPay,我 没 钱
1,1,WillingToPay,这 明显 是 高利贷
1,0,WillingToPay,  之内 不行
1,1,WillingToPay,难
1,1,WillingToPay,能 不能 再缓  
1,1,WillingToPay,我 现在 没 那么 多钱
1,1,WillingToPay,等 吧
0,0,WillingToPay,知道 了 马上 处理
1,2,WillingToPay,罚息 太 多   减免 分期
1,1,WillingToPay,别想 了   想 的话 就 你 还
1,1,WillingToPay,利息 太高   还 钱 还 没有 利息 涨 的 多
1,1,WillingToPay,吃饭 都 不够
1,1,WillingToPay,我 最近 没 钱   还 不了
1,2,WillingToPay,我 现在 手里 没 钱   能 不能 先 还 一部分
1,1,WillingToPay,多 给 点 时间 啊
1,1,WillingToPay,告知 逾期 的 后果
1,2,WillingToPay,只要 减免 我 就 还
0,0,WillingToPay,我 说 了 十号 你别 打电话 了 ！
1,1,WillingToPay,家里 穷
1,1,WillingToPay,什么 欠款
1,2,WillingToPay,不 减免 不 还
1,2,WillingToPay,利息 减免 了 还
1,1,WillingToPay,说实话   不想 给
1,2,WillingToPay,没 钱   减免 一些
1,1,WillingToPay,我 先 砸 吃饭 都 是 问题 没钱 还 贷款
1,1,WillingToPay,给 我点 时间
0,0,WillingToPay,我 马上 还
1,2,WillingToPay,还 欠 很多 钱   少 点
0,0,WillingToPay,我 还有   发工资 马上 还
1,2,WillingToPay,我 先 还 一部分 吧
1,1,WillingToPay,我 最近 资金 有点 紧张   麻烦 宽限 几日
0,0,WillingToPay,没 问题 的
1,1,WillingToPay,我 在 打官司   工程款 拿来 就 还
1,1,WillingToPay,还   拿命 来 还   拿 去 嘛 ！
1,1,WillingToPay,现在 困难 帮忙 减点
1,2,WillingToPay,你 帮 我 减免 到 本金 我 就 处理 掉
1,1,WillingToPay,直接 起诉 吧
0,0,WillingToPay,我过   就 还 吧
0,0,WillingToPay,嗯 嗯   好 的
1,1,WillingToPay,我能 处理 自己 不会 处理 吗
1,2,WillingToPay,这个 金额 太高 了   能少 还 一点 么
1,1,WillingToPay,利息 比 本来 还 多
1,1,WillingToPay,莫名其妙 的
1,1,WillingToPay,时间 短 了
1,1,WillingToPay,利息 大高
1,1,WillingToPay,找到 工作 了 在 还
0,0,WillingToPay,等 我 下班 就 去 还
1,1,WillingToPay,工资 不 确定 发不发
0,0,WillingToPay,好 的   我 知道 了   一会 就 去 处理
1,2,WillingToPay,费用 高 了
0,0,WillingToPay,我 等 会 去 处理
0,0,WillingToPay,  钱 到 账 了 还
1,2,WillingToPay,钱 有点 多   超过 我 的 能力 了   可不可以 少点 嘛 ？
1,1,WillingToPay,自己 在 工地   工资 一年 结 一次
0,0,WillingToPay,还
1,2,WillingToPay,现在 家庭 困难 还 不 上 这么 多 减免 点
1,1,WillingToPay,等 发工资 再说 吧
1,1,WillingToPay,我 欠 的 多   还 不了 那么 多 。
1,1,WillingToPay,能 不能 再缓  
1,1,WillingToPay,没 工作
1,2,WillingToPay,昨天 才 打 了 电话 说 可以 少 还 点 啊   你 能 再 给 减点 吗
0,0,WillingToPay,好     发给你
1,1,WillingToPay,分期 咋算安   没意思
0,0,WillingToPay,好 的 哈哈哈
1,1,WillingToPay,吃饭 都 成问题
1,1,WillingToPay,不行 哈
0,0,WillingToPay,我 等 会 就 处理
0,0,WillingToPay,  三点 之前 一定 还
1,1,WillingToPay,你们 该 怎么办   怎么办 吧
1,2,WillingToPay,能 还 本金 拿
1,1,WillingToPay,我 现在 生活 都 困难   怎么 还
1,1,WillingToPay,不 还 会 咋样   没意思
1,1,WillingToPay,没 时间
0,0,WillingToPay,可以 的   这个 欠款   待会 就 处理
0,0,WillingToPay,等 下 就 还
1,1,WillingToPay,已经 有人 联系 过 我 了
1,1,WillingToPay,我 的 银行卡 被 冻结 了
1,1,WillingToPay,发工资 就 处理
0,0,WillingToPay,天黑 了 就 还
1,1,WillingToPay,我出 了 点事
1,2,WillingToPay,不用 敷衍 我
1,1,WillingToPay,我 没空
1,2,WillingToPay,去 起诉 吧
1,1,WillingToPay,时间 太急   不 还
1,1,WillingToPay,时间 短 处理 不了
0,0,WillingToPay,肯定 还
0,0,WillingToPay,马上 给 你
0,0,WillingToPay,我 正在 银行   马上 处理
0,0,WillingToPay,恩 我 还 啊
0,0,WillingToPay,行
1,1,WillingToPay,x 号 之前 还 不了   继续 欠 下去 吧
1,2,WillingToPay,这个 金额 太高 了 ； 能少点 吗
1,1,WillingToPay,多 给 两天 三 。
0,0,WillingToPay,我 这边   之前 保证 还   我 发誓 。
0,0,WillingToPay,我 月底 换
1,1,WillingToPay,钱 到 就 还
0,0,WillingToPay,好 的 矣
1,1,WillingToPay,这 几天 可能 不行
1,1,WillingToPay,算了吧
1,1,WillingToPay,我   还 不了
1,1,WillingToPay,就算 再 多   也 还 不了
0,0,WillingToPay,行 行   马上 处理
0,0,WillingToPay,  上午 还 进去
1,1,WillingToPay,多 的 没有
0,0,WillingToPay,好 的 好 的
1,2,WillingToPay,能少 还 一点 吗 哈
0,0,WillingToPay,要 得
1,1,WillingToPay,  内 可能 还 不了
1,1,WillingToPay,我 没有 办过 贷款 啊
1,1,WillingToPay,能 不能 过段时间 现在 没 钱
0,0,WillingToPay,现在 就 还
1,1,WillingToPay,还是 有点 高 没 那么 多钱
