text,category,label,IDClassifier,IfKnowDebtor,ConfirmLoan,WillingToPay,CutDebt,Installment
我的助听器没在身上，听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我都听不见。你说啥,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么，你再说一遍,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我刚刚过马路，没听见你说话,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我没听清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂喂噪音太大了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我手机坏了，听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我手机信号不好！,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我听不到,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我没听清呢,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂喂喂喂喂喂,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂喂喂喂喂、、、、,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂喂喂听不到,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
头太大，听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
腿太大，听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
外面打雷了，听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
外面太吵了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
外面下雨没听见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
网络不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
为什么不说话,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？听不太清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂，信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂……,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂你好你好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂说话呀,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂喂.说话啊,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂喂喂,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我外面，听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在上班听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在做车，太吵了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边太吵听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边信号不好，,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边信号不好。,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边信号差,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边在山上信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这里太吵了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这里信号不好听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
山里信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，大声点,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，等会打给你！,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，没听清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边太吵了，你说什么,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不清太吵,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边太吵了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边很吵,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我幸好不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再山里，信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在厂里听不到,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在车站听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在飞机上，听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在飞机上，信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在马路上听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在山里听不到,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在山里听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在山里信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在山上信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在乡下信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边比较吵,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边比较吵。再说一次,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边好吵,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边很吵，大声点,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不清说什么,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？听不太清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不清说啥子,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么东西,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么啊,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？信号不好，我听不太清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？信号不好，我听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？信号不好，听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？信号不好，听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？我听不太清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？我听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？我听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说话慢点,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说话清楚点,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说话呀，怎么不说话,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说慢点,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说慢点没有听清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么东西？在说一遍,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么没听清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么声音啊,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说的啥子,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说的清楚一点,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
手机信号不好，听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
手机信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
声音怎么那么小,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
声音小听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
声音太小了听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
声音太小了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
声音断断续续的不知道你在说什么,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
声音大一点我听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
声音大点听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
声音大点，,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
声音大点,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么意思？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么呀你在说一遍太吵了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，你说什么,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说啥太吵了听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说什么东西,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不倒。,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不倒喃？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不见，你说话,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不见哈,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不见你说话,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不清楚，不知道,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不清楚你那边,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不清楚你说什么,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不清楚哦！,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说啥,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不清你说什么,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你好。我这边太吵。听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说什么,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
太撇了，声音好小哦！,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说什么呢,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说什么事,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说什么太吵了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？我是不是你爸,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说什么听不懂,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说什么听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
太吵,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
太吵，听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
太吵咯，等哈哈。,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
太吵了，说大声点,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
太吵了没听见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你能那边怎么那么吵,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说的什么,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，你说什么？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
没听清，你再说一遍呢,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
吵得很，挂了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
吵得很，听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我电梯没信号了～喂？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
地铁里信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥子，减好多？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥质量哦。,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥信号哦。,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥？我听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥？我听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥？免啥？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥？大声点！,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你重新说一下刚才没听清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说的什么？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在地下停车场呢～再说一下？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥子，你说的,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥？你说的什么？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥子？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你再说一遍，我没听清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你想说啥子,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说谁？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么，再说一遍好吗？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在打牌，听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你这是找谁,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你这边太吵,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你找谁啊,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么事情,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么啊,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么？我不知道,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么？听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么？没听见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么，信号不好，,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么，听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么，听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说啥子喃？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说啥子？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说啥子,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说啥不认识,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么我没听清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么我没听清啊！,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你找谁,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你找哪位,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你找哪个？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你在说什么听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥子东西哦,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你再说一遍我没听清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说谁,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么我在地铁里,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么我听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么我听不见！,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么我听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，听不到,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么，我在逛公园,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有电流音我听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥子喃？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
雨太大，听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
杂音大,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
再讲一次？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
再慢点,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号怎么那么差,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
再说一次,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在高速上信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在说一遍,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在说一次,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥子呐？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在外面太吵了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
再说一遍？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号已经是空气了。听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥子哦，干扰这么大。,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号太差了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，听不见。,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，再说一遍,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好吗,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好你说啥,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好你说什么,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好听不见挂电话,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好我听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好再说一遍,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不少，稍等,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不太好，再说吧,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我想仔细了解下，给你我的微信,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在外面听不见,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
噪音太大了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
怎么回事啊？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我信号不好，你说啥？我听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥子东东哦？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我听不见，你大声点,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我没有听清池,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂喂，你说什么,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂，信号不太好吗,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
完全听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
停不到,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不清楚，在动车上，好吵闹,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？我这暴风雨，手机信号很差，真听不清你说什么？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？你说多少？听不清了，要进电梯了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，你大点声，我听不清楚啊,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
怎么回事，听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，雨太大了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
怎么那么吵啊,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
怎么说话断断续续的,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
怎么听不到你说话,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
怎么听不到说话,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这边太吵,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这边太吵了，听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这儿信号差，听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
再给我说一遍？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这里信号不好,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这名字没听清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥子东东,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
吵死了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
厂里机器吵,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这里信号不好，听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说话大点声音,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么时候,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
听不懂,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
真的？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么鬼东西，听不懂,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好你再说一遍,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你在讲什么,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你要找谁,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说的谁,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
撒,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说的撒额,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂喂，谁啊！你说什么？听不懂,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么再说一遍,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你找谁？全名,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么我听不懂,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你找谁？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
呃，什么什么,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么鬼，风太大，听不清,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
叫什么?,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说哪个？嗯,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你要找谁给我打干嘛,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
找谁,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个呀？嗯,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么？谁？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
再说一次哈,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说哪个？哈哈哈,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
谁，你再说一遍,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说的是谁,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
是哪个？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有什么事,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
今天？,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么东西啊,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么意思,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说什么  听不清楚,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说的快了,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我不明白,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
干嘛,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不好意思你再说一次,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我怎么听不懂,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你找他什么事,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不明白,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在山上,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说啥子哦,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你们在和我说什么,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说的是张三么没意思,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
没听请，再说一次呢,请求重复,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
