from,label,original_label,original_text,new_label,
Installment,1,,不急,1
模糊确认,2,106,我想办法,2
模糊确认,2,106,我想办法,2
Installment,1,,我再去凑凑,106
讨价还价,2,100,可能还不上,1
Installment,1,,我不方便,1
Installment,1,,我要周转看看,106
模糊确认,2,106,会还的，别催,106
讨价还价,2,100,我也想还，但我现在真的很困难,1
讨价还价,2,100,没那么多钱,1
Installment,1,,只有这么多，,1
Installment,1,,钱到了立马还,106
Installment,1,,好几个月没发工资没钱,1
Installment,1,,再等等,106
讨价还价,2,100,要去借钱,106
Installment,1,,问问老婆同不同意,106
Installment,1,,你今天下午3点钟必须还XXX款,109
讨价还价,2,100,不行，没办法安妮说的,1
Installment,1,,能不能给我2天时间,0
Installment,1,,朋友还没回复我，现在不知道！,1
CutDebt,0,,我没意见,0
故意岔开话题,2,109,呀,2
Installment,1,,正在筹钱,106
Installment,1,,等等会处理,0
请求等下打来,2,104,等会来电,2
Installment,1,,我没借到,1
请求等下打来,2,104,我马上吃饭了,2
模糊确认,2,106,答应你的我一定会做到,2
讨价还价,2,100,工资没发,1
Installment,1,,高利贷吗,1
模糊确认,2,106,我尽量,2
Installment,1,,你把信息发我手机上,106
Installment,1,,等等，我在和朋友要钱！,106
Installment,0,,到时候通知你,106
Installment,1,,来抓我,1
模糊确认,2,106,答应你的我一定会做到,0
Installment,1,,这个号码我才换的,1
请求等下打来,2,104,你等我跟家里商量一下吧,106
Installment,1,,没有时间,1
讨价还价,2,100,我一定给你办好,0
CutDebt,0,,我等下处理了给你回复,0
讨价还价,2,100,还能在少点吗,2
模糊确认,2,106,我会还,106
Installment,1,,我吃了,109
故意岔开话题,2,109,我马上下载看看,2
Installment,1,,我能还100元，你们要不？,1
模糊确认,2,106,我会还的,2
故意岔开话题,2,109,失去后才明白当初该好好珍惜她,109
请求等下打来,2,104,我的任务都没有完成的呢,109
Installment,1,,没上班怎么还,1
CutDebt,0,,可以相信,106
模糊确认,2,106,是的吧,0
Installment,1,,你等我考虑一下吧,106
Installment,1,,再等等等吧,1
Installment,1,,工资还没有发,1
讨价还价,2,100,帅哥，帮帮忙喽，靠你了,109
Installment,1,,帮我多申请点时间,100
CutDebt,0,,现在等减免下来,110
模糊确认,2,106,看看吧,106
Installment,1,,没钱去还,1
Installment,0,,你不是已经说过了吗肯定会还的,109
Installment,1,,再和领导说说？,1
CutDebt,0,,今天下午,0
Installment,0,,哈哈，可以,0
模糊确认,2,106,月底发工资,0
讨价还价,2,100,我要和家人商量一下！,2
Installment,1,,能不能分期,-1
讨价还价,2,100,朋友说借我,106
Installment,1,,4天,0
模糊确认,2,106,不能保证处理掉,1
Installment,1,,过两天,1
Installment,1,,明天找朋友借下,106
CutDebt,0,,等下说,104
CutDebt,0,,你把账号发给我,108
CutDebt,0,,那你申请吧,110
Installment,1,,母亲住院没钱,1
讨价还价,2,100,钱借钱,1
Installment,1,,只愿还本金,100
Installment,1,,到时候联系你,106
讨价还价,2,100,看看吧,106
Installment,1,,银行卡被冻结了过几天解封就还,0
讨价还价,2,100,等父母给钱的,106
CutDebt,0,,都行,0
请求更新金额,2,110,只要减免下来我肯定处理,2
Installment,1,,尽量,106
CutDebt,0,,嗯嗯·,106
Installment,1,,看看到时候能有多少钱我先还上,106
Installment,1,,我会还的，现在不行,106
Installment,1,,我去想想,106
Installment,1,,工程款压太久了，我也急,1
Installment,1,,明天看看有没有钱,106
还款方式,2,108,我身上只有现金，要怎么处理,2
CutDebt,0,,不错哟,106
请求等下打来,2,104,十五号联系我,104
故意岔开话题,2,109,等我跟老板商量能预支工资不,106
故意岔开话题,2,109,下一秒的时间,2
Installment,1,,你等等。,104
模糊确认,2,106,那我尽量吧,2
故意岔开话题,2,109,神经病没5天能还？,0
Installment,1,,我有钱了我自己去还,106
Installment,1,,我去找朋友借看看,106
Installment,1,,本金,100
讨价还价,2,100,这个时间紧啊,1
讨价还价,2,100,去借钱,1
Installment,1,,你打死我吗,1
Installment,1,,我想知道，分期的话，最长能分几期？,102
讨价还价,2,100,钱到账还,106
Installment,1,,到时候我自己还进去,106
模糊确认,2,106,行,0
故意岔开话题,2,109,不认识,-1
讨价还价,2,100,滞纳金高,1
讨价还价,2,100,下个礼拜可以么我处理一点进去,0
Installment,1,,现在忙，稍后联系吧。,104
Installment,1,,到时候你联系我,1
模糊确认,2,106,行,0
讨价还价,2,100,我看能不能借到钱,106
讨价还价,2,100,钱没到位,1
请求等下打来,2,104,我马上要开会了,2
讨价还价,2,100,看老板拖不拖工资,1
Installment,1,,看情况吧,1
模糊确认,2,106,我想想,106
Installment,1,,我试试,106
模糊确认,2,106,我会尽快处理,0
模糊确认,2,106,我考虑考虑,2
CutDebt,0,,在体现,0
讨价还价,2,100,利息太多,1
模糊确认,2,106,好的，我想想,0
请求更新金额,2,110,那之前我还的利息可以抵扣本金么,2
讨价还价,2,100,再给个机会，下个月嘛,0
还款方式,2,108,确认还款方式,2
讨价还价,2,100,我一定想办法,106
Installment,0,,知道了,106
Installment,1,,通融下,1
Installment,1,,我去借借看能不能借到,106
讨价还价,2,100,贷款今天还没下来,1
Installment,0,,还没怎么处理,1
讨价还价,2,100,到时候看看吧,106
模糊确认,2,106,我母亲今天钱给我,2
Installment,1,,我欠的太多了,1
模糊确认,2,106,我尽力吧,2
讨价还价,2,100,我去借一下,106
讨价还价,2,100,还欠我钱,1
Installment,1,,我朋友有钱，放心,106
Installment,1,,考虑一下,106
Installment,1,,家人不知道帮不帮我,1
模糊确认,2,106,好嘛，我知道了,0
Installment,1,,现在有事，没办法处理,1
Installment,1,,再等等等吧,1
Installment,1,,等会联系,1
Installment,1,,生意失败了,1
讨价还价,2,100,工资还没发！,2
故意岔开话题,2,109,无语,2
故意岔开话题,2,109,我不感兴趣哈。,2
模糊确认,2,106,好,0
讨价还价,2,100,等放假我回家处理,106
故意岔开话题,2,109,不认识,-1
Installment,1,,等我电话，我自己处理,0
讨价还价,2,100,贷款还没下来,1
故意岔开话题,2,109,也要花蕊绽放,2
讨价还价,2,100,我去凑,106
Installment,1,,我现在生活都是问题,1
讨价还价,2,100,没有那么多,1
模糊确认,2,106,我尽力吧,2
CutDebt,0,,允许,0
还款方式,2,108,还不来啊,1
故意岔开话题,2,109,我没空,1
Installment,1,,我没时间,1
Installment,1,,晚上回家找父母要钱,106
Installment,1,,还是很多,1
Installment,1,,我父母生病，只能下个月,0
讨价还价,2,100,要是可以再少一点就可以,2
模糊确认,2,106,应该没问题,0
讨价还价,2,100,过一段时间,1
讨价还价,2,100,还能不能再少一点了,2
CutDebt,0,,十天内,0
Installment,0,,稍等,104
CutDebt,0,,给我半个月时间,0
故意岔开话题,2,109,不认识,-1
模糊确认,2,106,行，行，行,0
Installment,1,,不同意就先还别的,1
Installment,1,,等发工资的我自己处理,106
模糊确认,2,106,应该能还,2
讨价还价,2,100,我想办法,2
模糊确认,2,106,明天想办法还点,2
Installment,1,,我也不知道怎么办,1
Installment,0,,等等解决,0
故意岔开话题,2,109,阿拉小得了,106
故意岔开话题,2,109,不认识,1
Installment,1,,我卡都被冻结了,1
Installment,1,,我先给点,1
讨价还价,2,100,给我再想想吧,106
讨价还价,2,100,帅哥，帮帮忙楼,109
Installment,1,,等我有钱的,1
模糊确认,2,106,都说了会还,106
Installment,1,,开车,104
Installment,1,,等下个处理,106
故意岔开话题,2,109,有一点惆怅,2
模糊确认,2,106,可以呀，还一点是一点,2
故意岔开话题,2,109,不认识,-1
讨价还价,2,100,这个金额可不可以再少点,100
故意岔开话题,2,109,划落的万千情丝,2
讨价还价,2,100,今天不一定发工资,1
Installment,1,,我没时间,1
模糊确认,2,106,我想想,2
讨价还价,2,100,短时间还不上,1
Installment,1,,我尽力去凑吧。,106
讨价还价,2,100,这个，我一定尽量,106
讨价还价,2,100,等有钱的,1
讨价还价,2,100,给我考虑下,106
模糊确认,2,106,我想办法处理,106
Installment,0,,行，你们中途不要打扰我家人,0
讨价还价,2,100,我现在没工作,1
Installment,0,,三天,0
Installment,1,,考虑考虑,106
讨价还价,2,100,朋友转过来就还上,1
Installment,1,,钱到位了联系你,106
Installment,1,,我在上班，请不了假,1
Installment,1,,我没有能力还这部分,1
Installment,1,,再联系,1
请求等下打来,2,104,在路上,2
Installment,1,,现在不方便,1
模糊确认,2,106,这几天就行,0
故意岔开话题,2,109,不认识,-1
CutDebt,0,,我有钱,106
Installment,1,,有一个工程款要结有钱了立马还,1
Installment,0,,是的吧,0
Installment,0,,最少还多少,102
讨价还价,2,100,还是太多,1
模糊确认,2,106,放心会还,0
Installment,1,,我到时候还全款,0
CutDebt,0,,好的你申请吧,110
讨价还价,2,100,等我发工资的,1
故意岔开话题,2,109,不认识,-1
请求等下打来,2,104,马上回来,2
Installment,1,,老板拖欠工资，说下个月一起发,106
Installment,1,,催催催，欠你了好多啊,1
讨价还价,2,100,再给我少点钱嘛，邛,2
Installment,1,,孩子上学没钱,1
CutDebt,0,,知道了,106
Installment,1,,过段时间,1
Installment,1,,等我朋友借钱给我,1
CutDebt,0,,对于这么无理的要求，我也只能勉强接受了,0
Installment,0,,不差钱,106
Installment,0,,十天内,0
Installment,0,,知道了,106
Installment,1,,换一部分,1
讨价还价,2,100,我去找朋友借看看,1
Installment,1,,可以还得了啊，你在开玩笑吧,1
Installment,0,,知道了,106
Installment,1,,滞纳金高,1
Installment,1,,我在山里头来不及,1
故意岔开话题,2,109,不认识,-1
讨价还价,2,100,钱到位了我就还了,1
Installment,1,,我有钱就还,106
讨价还价,2,100,我周转一下！,106
讨价还价,2,100,等我稳定工作处理,1
讨价还价,2,100,你帮我减免一点,2
模糊确认,2,106,我会积极处理的,2
Installment,0,,周末,0
Installment,0,,嗯嗯,106
故意岔开话题,2,109,不认识,-1
请求等下打来,2,104,再等我一分钟,2
Installment,1,,我去跟父母要一点,106
Installment,1,,在打官司,1
Installment,0,,下个月全部还清,0
讨价还价,2,100,也不差这几天,1
Installment,1,,我去哪里偷啊,1
Installment,1,,我肯定还，但今天还不了,1
Installment,1,,我没那么多钱,1
CutDebt,0,,我知道了,106
Installment,1,,10打工资,106
故意岔开话题,2,109,还你妹,1
Installment,1,,再商量哈嘛。,1
Installment,1,,我问问家里,106
还款方式,2,108,麻烦问哈有哪些方式还,2
Installment,1,,我不同意,1
CutDebt,0,,太棒了,106
讨价还价,2,100,我去财务支,106
故意岔开话题,2,109,不认识,-1
Installment,1,,等会,104
CutDebt,0,,行嘛。,0
Installment,1,,要20天,0
讨价还价,2,100,工程款下来就还了,106
Installment,1,,随便你怎么弄,1
还款方式,2,108,我现在有钱，但是不知道如何还,2
Installment,0,,7天,0
讨价还价,2,100,工资还没发,1
Installment,1,,钱都收不回来啊，怎么还你嘛,1
Installment,1,,在说把,1
故意岔开话题,2,109,答案跟问题三一样的,2
Installment,1,,别人借我钱,1
故意岔开话题,2,109,不认识,-1
Installment,1,,我在忙,104
Installment,0,,马上在银行,0
模糊确认,2,106,好就这样,0
讨价还价,2,100,那我先凑,106
Installment,1,,违约金高,1
故意岔开话题,2,109,不认识,-1
CutDebt,0,,行我想办法借钱,106
Installment,1,,不能，你在申请申请吧,1
讨价还价,2,100,你帮我想办法,1
模糊确认,2,106,我考虑考虑,106
Installment,1,,明年再说,0
Installment,1,,我去借钱看看，借到就处理,106
请求等下打来,2,104,等等,2
模糊确认,2,106,我让别人给你打过去,106
Installment,1,,我今天没借到钱,1
确认数额,2,102,具体还多少,2
讨价还价,2,100,朋友钱到了就还,106
讨价还价,2,100,工资还没发了,1
Installment,1,,起诉我把,1
模糊确认,2,106,5号发工资,2
Installment,1,,钱到账还,1
故意岔开话题,2,109,三天内可能不得行,1
模糊确认,2,106,恩,2
Installment,1,,家里出事没钱,1
Installment,0,,哈 好啊,0
确认数额,2,102,这样啊，那我要考虑一下，不知道明天的股票怎么样,1
讨价还价,2,100,过几天就处理.,106
Installment,1,,等下说,104
Installment,0,,知道了,106
讨价还价,2,100,需要时间,1
Installment,1,,再医院,1
模糊确认,2,106,这样啊,2
请求更新金额,2,110,我还了之后你得帮我延期啊,2
Installment,1,,到时候尽量处理点,1
CutDebt,0,,知道了,106
模糊确认,2,106,应该可以,0
Installment,1,,我在卖房子，等我房子卖了的,1
Installment,0,,给我半个月时间,0
讨价还价,2,100,剩下部分能不能延期长一点,2
CutDebt,0,,过半小时你扣款,0
模糊确认,2,106,再说吧,1
讨价还价,2,100,不能再减少点么？,2
讨价还价,2,100,我现在没那么多,1
Installment,1,,吃饭怎么办,1
故意岔开话题,2,109,时间,103
Installment,1,,工资拖欠没发，发了我立马处理！,1
Installment,1,,我说了十号你别打电话了！,0
还款方式,2,108,俺肿么还,2
Installment,1,,给你们说了多少次，我是不得还钱的,1
模糊确认,2,106,就这样了，再说了,1
请求重复,2,103,线路问题,2
讨价还价,2,100,到时候尽量处理点,1
Installment,1,,看看吧,1
请求等下打来,2,104,路上呢,2
Installment,1,,我在要债,1
Installment,1,,不打清楚,1
讨价还价,2,100,现在没这多钱，后天吧,0
讨价还价,2,100,家人正在帮忙筹钱,106
Installment,1,,今天一概能处理部分吧,106
请求等下打来,2,104,等有空还,1
Installment,1,,只愿还本金,100
Installment,1,,ON,1
模糊确认,2,106,嗯,2
故意岔开话题,2,109,我难得还了,1
Installment,0,,可以下个月还吗,0
确认数额,2,102,可以多还点吗,2
请求等下打来,2,104,在干活在干活,2
CutDebt,0,,工程款下来就处理,106
Installment,1,,我尽量,106
Installment,1,,不要再打电话给我单位,1
Installment,1,,不确定,1
Installment,1,,在找父母要,1
Installment,0,,要2天,0
Installment,1,,我只有下个月还了,0
模糊确认,2,106,我想想办法,2
Installment,1,,等我好好想想再,1
故意岔开话题,2,109,你的背包，背到现在还没烂,2
确认数额,2,102,咋个算起得,2
模糊确认,2,106,放心吧，相信我,2
Installment,0,,会得，会得。,0
讨价还价,2,100,工程款还没有发,1
模糊确认,2,106,我会还的,2
Installment,1,,到时间候联系你,106
Installment,1,,我在看看,1
模糊确认,2,106,你别催了我知道了,2
Installment,1,,我有十块钱，你要不？,1
Installment,1,,我在山区短时间出不去,1
讨价还价,2,100,家里还是困难,1
讨价还价,2,100,工资不知道什么时候到,1
故意岔开话题,2,109,约定好、约定好,106
Installment,1,,我明天找你,104
Installment,1,,在开会待会再联系,104
讨价还价,2,100,我有钱就去还,1
讨价还价,2,100,我去想办法,106
CutDebt,0,,明天行吗,0
CutDebt,0,,不超过八点,0
Installment,0,,确认还款方式,108
Installment,1,,先还点,1
模糊确认,2,106,真好,2
模糊确认,2,106,没说不还,2
Installment,1,,过两天处理,1
Installment,1,,你急什么,1
Installment,1,,去贷点款处理,106
Installment,0,,钱已经要来了,106
讨价还价,2,100,我尽量哈,106
Installment,1,,只还本金可以,100
讨价还价,2,100,你这能减免，我就还,110
模糊确认,2,106,好的呢,2
Installment,1,,家里人生病了,1
请求等下打来,2,104,在干活,2
Installment,1,,我想还只是现在没钱,1
故意岔开话题,2,109,家里没没粮食了,1
CutDebt,0,,我说了十号你别打电话了！,0
请求等下打来,2,104,我在处理一些事情稍等,2
Installment,1,,等下说,104
故意岔开话题,2,109,钱钱都舍不得,1
Installment,1,,还100可以吗,1
还款方式,2,108,让人来拿,2
CutDebt,0,,知道了,106
还款方式,2,108,改app还,2
Installment,1,,等回去,106
CutDebt,0,,我知道,106
模糊确认,2,106,我想办法周转,106
故意岔开话题,2,109,不认识,1
CutDebt,0,,等会发凭条,1
Installment,1,,我现在两手空空,1
Installment,0,,知道了,106
Installment,1,,过两月我有个工程款下来就还,0
Installment,1,,这几天就行,106
Installment,1,,老板跑了,1
CutDebt,0,,那就好,106
Installment,1,,没空,1
故意岔开话题,2,109,不知道,1
Installment,1,,不用，你在**天和我联系就可以了,1
模糊确认,2,106,恩,2
故意岔开话题,2,109,出去了,1
CutDebt,0,,利息都能免,100
Installment,0,,今天下午,0
Installment,1,,你等我这个月来还吧,0
故意岔开话题,2,109,莫名其妙的,1
故意岔开话题,2,109,不认识,-1
Installment,1,,我想办法,106
CutDebt,0,,好人一生平安,109
Installment,1,,都说了，没有钱，你听不懂？,1
CutDebt,0,,行了,106
Installment,1,,我想一下,106
CutDebt,0,,我知道了,106
Installment,1,,我去借钱,1
还款方式,2,108,以前没钱，现在怎么处理,2
Installment,0,,我放银行卡里你们扣,0
讨价还价,2,100,预支工资,1
Installment,1,,有钱我联系你,1
模糊确认,2,106,好的,0
Installment,0,,再提现,106
Installment,0,,半个月,0
讨价还价,2,100,今天一概能处理部分吧,106
Installment,1,,看看吧,106
Installment,0,,明天,0
Installment,1,,我在凑钱,106
CutDebt,0,,不错,106
讨价还价,2,100,今天工程款可能下来,106
Installment,0,,明天呢,0
Installment,1,,下个月吧,0
确认数额,2,102,我现在也不确定,1
还款方式,2,108,到时候你直接在卡上扣款就行了,0
Installment,0,,好叻,0
Installment,1,,去借钱,106
故意岔开话题,2,109,我很烦，出来喝酒不？,2
Installment,1,,我在吃低保,1
故意岔开话题,2,109,麻烦,1
Installment,0,,是可以,0
Installment,1,,我现在资金不足,1
Installment,0,,说定喽,0
讨价还价,2,100,再等等等吧,1
Installment,1,,我工程款要回来就可以,1
Installment,1,,我想想,106
Installment,1,,不好办,1
Installment,1,,我看看,106
Installment,1,,我考虑下,106
Installment,1,,我可以还本金，其他的想都不要想,106
CutDebt,0,,我尽快处理,0
模糊确认,2,106,28号才能发工资,0
Installment,1,,我考虑一下,106
故意岔开话题,2,109,今天我还不了,1
模糊确认,2,106,会处理的,2
确认数额,2,102,那我还掉是不是就能结清啊,2
模糊确认,2,106,好嘛,0
Installment,1,,借钱再去还,106
Installment,1,,还上打你电话,106
模糊确认,2,106,我尽量,2
讨价还价,2,100,发工资就还,106
故意岔开话题,2,109,尚能饭否,2
Installment,1,,别给我打电话了,1
模糊确认,2,106,那好吧,0
Installment,1,,我在上班,104
Installment,1,,这个月钱已还别家贷款了,1
讨价还价,2,100,要是我还不还，是不是下次就本金减一半啊,1
讨价还价,2,100,到时候再说,106
还款方式,2,108,我给你一个账号你直接扣款吧,2
讨价还价,2,100,朋友没给我,1
讨价还价,2,100,别人还没还我钱了,1
讨价还价,2,100,又不是不还,1
CutDebt,0,,漂亮,109
Installment,1,,孩子住院要花钱,1
故意岔开话题,2,109,不认识,-1
Installment,1,,尽我最大努力,106
模糊确认,2,106,都行,0
Installment,1,,我问问,1
Installment,1,,人家不一定借给我,1
Installment,1,,今天有事,1
模糊确认,2,106,我尽量去,2
Installment,1,,这个月底行不行,0
故意岔开话题,2,109,随时随地,0
Installment,0,,现在转账,0
Installment,0,,我姐只给我500元,1
Installment,1,,没有那么多,1
模糊确认,2,106,我也不知道,1
Installment,0,,等下个月月底吧,0
Installment,1,,先还一点,106
Installment,1,,我想还没有钱,1
Installment,1,,没空,1
Installment,0,,我钱要到了全额还,0
讨价还价,2,100,钱没有到位,1
Installment,1,,我在上班的路上,1
讨价还价,2,100,刚上班，还没发工资。,1
CutDebt,0,,阿拉小得了，听到了吧,106
讨价还价,2,100,金额太高，我想想办法,1
Installment,1,,你借钱给我,1
Installment,0,,我朋友明天钱给我,1
Installment,1,,等月底,0
讨价还价,2,100,等我有钱再说,1
Installment,0,,欠钱就该还，但是没钱,1
故意岔开话题,2,109,钱钱钱，命相连了,1
Installment,1,,没到账,1
CutDebt,0,,我放银行卡里你们扣,0
Installment,1,,朋友出了事情,1
讨价还价,2,100,到时候我自己还进去,0
Installment,1,,输了300多万,1
Installment,1,,如果老板不拖欠马上还,1
Installment,1,,处理好了联系你,106
Installment,1,,可以月底嘛,0
Installment,1,,我卖血,1
Installment,1,,尽量,106
Installment,1,,看看再说,106
Installment,1,,我没有工作,1
故意岔开话题,2,109,高利贷吧,1
Installment,1,,我也不知道，钱还没到账,1
Installment,0,,钱到了你们扣,106
模糊确认,2,106,我尽快想办法处理,2
故意岔开话题,2,109,今生无缘，来世再见,2
Installment,1,,帅哥，帮帮忙楼,109
讨价还价,2,100,我欠钱太多了,1
请求等下打来,2,104,等等会处理,0
Installment,0,,知道了,106
Installment,1,,哪来的钱还啊,1
Installment,1,,还，还，还，还个锅铲，你们这个催法是让人还钱的吗？,1
故意岔开话题,2,109,不认识,-1
讨价还价,2,100,我问问家里,106
故意岔开话题,2,109,可以不还吗,1
Installment,1,,长一点,1
Installment,1,,一会,106
Installment,1,,看看再说,106
CutDebt,0,,可以撒,0
Installment,0,,莫问题，等下打。,0
Installment,1,,这个不是我说了算的，我也想马上还进去,1
讨价还价,2,100,只愿还本金,2
Installment,1,,我没空,1
故意岔开话题,2,109,做梦去吧。,1
Installment,1,,老人也要用钱,1
CutDebt,0,,嗯嗯,106
故意岔开话题,2,109,不认识,-1
Installment,1,,回家凑点给你,106
Installment,0,,不超过八点,0
请求更新金额,2,110,那你帮我申请延期吧,2
Installment,1,,考虑,106
讨价还价,2,100,我尽力去凑吧。,106
还款方式,2,108,apple pay 可以么,2
模糊确认,2,106,过几天就还,2
Installment,1,,等一下,104
讨价还价,2,100,工地几个月才发工资,1
Installment,1,,钱太多,1
Installment,0,,明天哦,0
Installment,0,,好像能,0
Installment,1,,我不是不想还，只是需要点时间,106
回问身份,2,107,这个号码我才换的,1
Installment,0,,一个月,0
讨价还价,2,100,这个减免。我也法处理，,1
故意岔开话题,2,109,正在银行,0
Installment,1,,去借钱,1
Installment,1,,昨天发工资还了其他家的了,1
请求等下打来,2,104,我在学习,2
请求等下打来,2,104,等下好吧,2
Installment,0,,我回家就处理,0
Installment,1,,我没空,1
Installment,1,,有钱了再说,1
讨价还价,2,100,还要再等等,1
Installment,1,,先还一点吧,106
故意岔开话题,2,109,今天一分不处理的，是不可能的。,0
Installment,1,,再来一个月,0
讨价还价,2,100,我现在资金有点周转不开啊,1
Installment,0,,三天内,0
Installment,1,,我再考虑下吧,106
Installment,1,,等以后有钱的,1
CutDebt,0,,再等两天,0
讨价还价,2,100,正在想办法,106
Installment,1,,等发工资再说吧，,1
模糊确认,2,106,想办法,106
模糊确认,2,106,可以，尽量想办法,0
讨价还价,2,100,多少多少我就还,1
Installment,1,,去借钱,1
Installment,1,,你给我申请吧，我尽量吧,110
Installment,1,,等我找到工作了，就立马还，行不行,1
Installment,0,,明白,106
故意岔开话题,2,109,不差钱,106
讨价还价,2,100,多给点时间，我先还一部分,106
模糊确认,2,106,这样子我就还的起了,0
Installment,1,,老婆还要生活费,1
Installment,0,,一会去办理,0
故意岔开话题,2,109,认识与否，我就在这里，你还能那我咋地,2
Installment,1,,趁着夜还未央,109
Installment,1,,到那天再联系,1
Installment,1,,在山上,1
模糊确认,2,106,我找朋友借，先还,2
Installment,1,,可以多分几次吗,100
Installment,0,,明天你查账就行了,0
模糊确认,2,106,好的,0
Installment,0,,随时随地,0
Installment,1,,银行抵押贷款没有下来,1
模糊确认,2,106,行，好的，你放心,0
Installment,1,,我考虑下,106
Installment,1,,银行已经关门，我过段时间在处理，,1
CutDebt,0,,老板拖欠N个月工资，后天就发了，肯定还！,0
CutDebt,0,,到时候你直接在卡上扣款就行了,0
讨价还价,2,100,车子卖了还,1
Installment,1,,这个时间内，肯定有麻烦了,1
Installment,1,,明天联系我吧,0
请求重复,2,103,今天多少处理？,2
Installment,0,,三天内呀,0
Installment,1,,大哥，行行好，在少点,100
Installment,1,,我在开会,104
CutDebt,0,,知道了,106
讨价还价,2,100,先还二百,1
故意岔开话题,2,109,没办法,1
模糊确认,2,106,行,0
Installment,0,,明天,0
模糊确认,2,106,待会我还100,1
Installment,1,,看老板拖不拖工资,1
故意岔开话题,2,109,不认识,-1
讨价还价,2,100,好几个月没发工资没钱,1
Installment,1,,朋友说帮我凑点的,1
模糊确认,2,106,好的，我知道了,0
Installment,1,,别人欠我钱在要,1
Installment,1,,工程款下来就能还了,1
Installment,1,,能减免多少在看看,1
Installment,1,,我明天找你,0
Installment,1,,会还的，别催,106
Installment,1,,大哥，行行好，在少点,100
Installment,1,,没人借我,1
Installment,1,,能不能再少点,100
Installment,1,,钱太多,1
讨价还价,2,100,如果老板不拖欠马上还,1
讨价还价,2,100,给点时间,2
Installment,1,,我爸妈过几天就回来了给钱,106
Installment,1,,钱太多,1
Installment,1,,待会发截图给你,0
模糊确认,2,106,可以啊,0
Installment,1,,不行，没办法安妮说的,1
模糊确认,2,106,行，也行吧,0
讨价还价,2,100,明天要得不？,0
讨价还价,2,100,银行卡被冻结了过几天解封就还,1
故意岔开话题,2,109,说散就散,2
Installment,1,,不能保证，尽量吧,106
还款方式,2,108,还是还之前的银行账户嘛,2
CutDebt,0,,我明白,106
Installment,1,,有钱再说,1
Installment,0,,我乐意,0
故意岔开话题,2,109,不认识,-1
模糊确认,2,106,好好，我听到起在,106
Installment,1,,等一下,104
Installment,1,,不想处理,1
CutDebt,0,,知道了,106
模糊确认,2,106,好叻,0
模糊确认,2,106,非常感谢,106
Installment,1,,12点之前处理进去就行,0
讨价还价,2,100,我去跟父母要一点,106
Installment,1,,等我想想，之后给你回复,104
讨价还价,2,100,钱还没到位,1
CutDebt,0,,十五号联系我,0
Installment,1,,再少三分之二金额吧,100
Installment,1,,明天再说,0
模糊确认,2,106,好的，我尽量,0
Installment,1,,我爸只给了500元,1
Installment,1,,再说,1
CutDebt,0,,我知道了,106
请求等下打来,2,104,稍等,2
故意岔开话题,2,109,自己在工地，工资一年结一次,1
模糊确认,2,106,到时候通知你,106
CutDebt,0,,我知道了,106
模糊确认,2,106,考虑考虑,2
讨价还价,2,100,我争取还,106
故意岔开话题,2,109,坐牢才出来,2
讨价还价,2,100,我还差点，,1
模糊确认,2,106,俺要还,106
Installment,1,,只愿还本金,100
Installment,1,,我工程款下来处理,1
故意岔开话题,2,109,说散就散,2
Installment,0,,钱到账,106
Installment,1,,我有钱就去还,1
Installment,1,,利息太多,1
Installment,1,,朋友也没给答复,1
讨价还价,2,100,工资还没有发,1
故意岔开话题,2,109,你帮我处理,110
讨价还价,2,100,我去借钱,1
模糊确认,2,106,嗯，好的,0
Installment,1,,到时候联系你,1
模糊确认,2,106,好的，我再想想,0
Installment,1,,打错了,1
故意岔开话题,2,109,不认识,-1
Installment,1,,我没有带银行卡,1
Installment,1,,现在差钱,1
还款方式,2,108,好，你可以接受现金支票吗？,2
Installment,1,,考虑一下,106
Installment,1,,你先忙,1
模糊确认,2,106,嗯,2
Installment,1,,高抬贵手,1
Installment,0,,等下我找我朋友帮我存下钱,0
Installment,1,,现在就这么多,1
故意岔开话题,2,109,没时间,1
Installment,0,,后天,0
Installment,1,,不知道能不能借到钱,1
讨价还价,2,100,过几天就还了,106
讨价还价,2,100,我知道我去想办法,106
Installment,1,,家里还是困难,1
Installment,1,,给我两个月吧,0
Installment,1,,正在凑钱,1
故意岔开话题,2,109,凭本事借的为什么要还，你爱起诉起诉，爱上门上门,1
Installment,0,,我去预支工资处理一点,1
Installment,1,,后年再说,1
Installment,1,,别催我了，我有钱就会还的,1
讨价还价,2,100,会处理，但现在没钱,1
故意岔开话题,2,109,可以相信,106
模糊确认,2,106,我尽量,2
模糊确认,2,106,在领工资,1
Installment,1,,周边没银行,1
请求等下打来,2,104,等会就好,0
讨价还价,2,100,本金我能够处理,106
Installment,1,,你记一下这个电话，如果联系不到我，找他也可以,1
故意岔开话题,2,109,我在学习,104
Installment,1,,我有钱就还.,1
Installment,1,,等借到钱的,1
确认数额,2,102,你这个金额怕是有点问题，我还得再确认下,2
CutDebt,0,,太好啦,0
Installment,1,,那我先凑,106
讨价还价,2,100,你等我这个月来还吧,0
故意岔开话题,2,109,不认识,1
请求等下打来,2,104,我给老板打个电话,1
还款方式,2,108,可以去银行当面交易吗,2
Installment,1,,我欠太多了,1
Installment,0,,明天我会还的,0
讨价还价,2,100,我再去凑凑,106
讨价还价,2,100,过段时间再说,0
讨价还价,2,100,能到年底么,0
Installment,1,,又不是不还,1
