label,split_text,classifier,new_label,comment,uncertain
0,这样子我一定想法子给你筹上,CutDebt,0,,
0,这周还,CutDebt,0,,
0,真的太好了，我保证在X天内还,CutDebt,0,,
0,真的太好了，我一定在X天内还,CutDebt,0,,
0,正在转,CutDebt,0,,
0,知道了到时候肯定还,CutDebt,0,,
0,知道了现在处理,CutDebt,0,,
0,中,CutDebt,0,,
0,中午还上,CutDebt,0,,
0,中午就还,CutDebt,0,,
0,自己在app还,CutDebt,0,,
0,最迟月底,CutDebt,0,,
0,最多月底还,CutDebt,0,,
1,10号不能还,CutDebt,1,,
1,10天太短了,CutDebt,1,,
1,1号不能还,CutDebt,1,,
1,20天内可能还不了,CutDebt,1,,
1,2号不能还,CutDebt,1,,
1,2天没办法,CutDebt,1,,
1,2小时之内不行,CutDebt,1,,
1,3号不能还,CutDebt,1,,
1,3天内可能还不了,CutDebt,1,,
1,3天之内还不上,CutDebt,1,,
1,4号不能还,CutDebt,1,,
1,5号不能还,CutDebt,1,,
1,6号不能还,CutDebt,1,,
1,7号不能还,CutDebt,1,,
1,8号不能还,CutDebt,1,,
1,9号不能还,CutDebt,1,,
1,app有减免的活动没有呢,CutDebt,1,,
1,no,CutDebt,1,,
1,sorry,CutDebt,1,,
1,XX天内可能还不了,CutDebt,1,,
1,xx天我肯定处理不了,CutDebt,1,,
1,啊！这么多啊！,CutDebt,1,,
1,爱怎么样怎么样,CutDebt,1,,
1,爱扎炸滴,CutDebt,1,,
1,俺没发工资,CutDebt,1,,
1,俺米得,CutDebt,1,,
1,俺木有,CutDebt,1,,
1,俺拿不出来,CutDebt,1,,
1,俺是在没有,CutDebt,1,,
1,俺现在没有,CutDebt,1,,
1,俺现在木有,CutDebt,1,,
1,俺现在拿不出来,CutDebt,1,,
1,把利息减了也没什么用啊,CutDebt,1,,
1,把之前的全部减了,CutDebt,1,,
1,办不到,CutDebt,1,,
1,半个月不行,CutDebt,1,,
1,帮帮忙啊我是真的困难,CutDebt,1,,
1,帮我分期行不行,CutDebt,1,,
1,帮我在减免一些吧,CutDebt,1,,
1,抱歉,CutDebt,1,,
1,抱歉，还不了这么多钱,CutDebt,1,,
1,抱一抱，就当做从没借款2万,CutDebt,1,,
1,本金,CutDebt,1,,
1,本金可以减免不,CutDebt,1,,
1,逼死我得了，我就这么一百多斤，你把我卖了看值多少钱,CutDebt,1,,
1,别打我电话，我有钱联系我,CutDebt,1,,
1,别人还没还我钱了,CutDebt,1,,
1,别人家还有好多欠款呢，还不了,CutDebt,1,,
1,别人借我钱,CutDebt,1,,
1,别人钱木有还款,CutDebt,1,,
1,别太天真了,CutDebt,1,,
1,不,CutDebt,1,,
1,不打清楚,CutDebt,1,,
1,不得还,CutDebt,1,,
1,不得行,CutDebt,1,,
1,不得行，多几天啥。,CutDebt,1,,
1,不得行，时间太紧张了，一下子凑不齐这么多,CutDebt,1,,
1,不得行，我现在啊拿不出钱来还,CutDebt,1,,
1,不得行，这个方案的力度不够，我还是还不起,CutDebt,1,,
1,不得行哦，还是还不起。,CutDebt,1,,
1,不对啊,CutDebt,1,,
1,不多么？还得少才成。,CutDebt,1,,
1,不方便出去,CutDebt,1,,
1,不给,CutDebt,1,,
1,不给减免不还了,CutDebt,1,,
1,不给减免我不还了,CutDebt,1,,
1,不给减免我就不还了,CutDebt,1,,
1,不给减免以后不还了,CutDebt,1,,
1,不还,CutDebt,1,,
1,不还咯,CutDebt,1,,
1,不还了,CutDebt,1,,
1,不还太高了,CutDebt,1,,
1,不行,CutDebt,1,,
1,不行，没办法安妮说的,CutDebt,1,,
1,不行，没办法按照你说的做哦,CutDebt,1,,
1,不行，没办法呀,CutDebt,1,,
1,不行，现在没有钱,CutDebt,1,,
1,不行，以后再说,CutDebt,1,,
1,不行，这钱我需要我的工资和家人的工资，他们那时候不能发工资,CutDebt,1,,
1,不行啊,CutDebt,1,,
1,不行啊，还是太多了,CutDebt,1,,
1,不行啊，时间太短了,CutDebt,1,,
1,不行不行,CutDebt,1,,
1,不行的,CutDebt,1,,
1,不行哦,CutDebt,1,,
1,不行时间太短，还不上,CutDebt,1,,
1,不行太多了,CutDebt,1,,
1,不行下个月才能还,CutDebt,1,,
1,不行要到月底,CutDebt,1,,
1,不好,CutDebt,1,,
1,不好办,CutDebt,1,,
1,不好处理,CutDebt,1,,
1,不好意思，这个欠款。我今天处理不了,CutDebt,1,,
1,不好意思我真的没钱，如果有钱我早就还了，哪还用你给我打电话啊,CutDebt,1,,
1,不接受,CutDebt,1,,
1,不可能,CutDebt,1,,
1,不可能，我还没发工资,CutDebt,1,,
1,不可能的,CutDebt,1,,
1,不可能哦,CutDebt,1,,
1,不可能哦。,CutDebt,1,,
1,不可以,CutDebt,1,,
1,不可以，傻呀，这么多，再少点,CutDebt,1,,
1,不可以，我到**时间才能有钱,CutDebt,1,,
1,不可以再减免一点吗,CutDebt,1,,
1,不能,CutDebt,1,,
1,不能保证,CutDebt,1,,
1,不能保证处理掉,CutDebt,1,,
1,不能没发工资,CutDebt,1,,
1,不能少点吗,CutDebt,1,,
1,不能再多点时间了么,CutDebt,1,,
1,不能再多减免一些么,CutDebt,1,,
1,不能再少啦,CutDebt,1,,
1,不能再少了吗,CutDebt,1,,
1,不确定,CutDebt,1,,
1,不如你们把本金也免了吧，这样我就还得起了,CutDebt,1,,
1,不是不还，真多没那么多,CutDebt,1,,
1,不是恶意拖欠，有钱就还了,CutDebt,1,,
1,不是我个人的,CutDebt,1,,
1,不是我借的,CutDebt,1,,
1,不说话,CutDebt,1,,
1,不想还,CutDebt,1,,
1,不信,CutDebt,1,,
1,不要逼我了，我没钱,CutDebt,1,,
1,不要急,CutDebt,1,,
1,不要闹,CutDebt,1,,
1,不一定,CutDebt,1,,
1,不一定吧,CutDebt,1,,
1,不一定的,CutDebt,1,,
1,不在,CutDebt,1,,
1,不知道,CutDebt,1,,
1,才减这么点，太少了,CutDebt,1,,
1,吃饭都成问题,CutDebt,1,,
1,筹不到那么多,CutDebt,1,,
1,出差没法还,CutDebt,1,,
1,处理不了,CutDebt,1,,
1,从牢里刚出来，没那么多钱,CutDebt,1,,
1,凑不到,CutDebt,1,,
1,打不死还是没钱,CutDebt,1,,
1,打死都没钱,CutDebt,1,,
1,打死我嘛,CutDebt,1,,
1,贷款太多,CutDebt,1,,
1,待会我还100,CutDebt,1,,
1,待职,CutDebt,1,,
1,但还是太多,CutDebt,1,,
1,但还是太多啊,CutDebt,1,,
1,但还是太多了,CutDebt,1,,
1,但还是太多了阿,CutDebt,1,,
1,但还是太多了哈,CutDebt,1,,
1,但还是太多了啦,CutDebt,1,,
1,但还是太多了没意思,CutDebt,1,,
1,但是本金还是太多了，还不了,CutDebt,1,,
1,但是打死了说不定也没钱,CutDebt,1,,
1,但是还是太多了,CutDebt,1,,
1,但是还太多,CutDebt,1,,
1,到时候尽量处理点,CutDebt,106,,
1,到时候可能不行，我找朋友再借一下吧,CutDebt,1,,
1,到时候再说,CutDebt,1,,
1,到时再说,CutDebt,1,,
1,得不得影响个人征信,CutDebt,1,,
1,得等,CutDebt,1,,
1,等等的,CutDebt,1,,
1,等发工资再说吧，,CutDebt,1,,
1,等发了工资再说吧,CutDebt,1,,
1,等会肯定不行,CutDebt,1,,
1,等几天,CutDebt,1,,
1,等几天吧,CutDebt,1,,
1,等我发工资了再说吧,CutDebt,1,,
1,等我还钱得人已经排到派出所了，要不你们也去排个队，说了没钱就没钱，不然你们把我逼死算了,CutDebt,1,,
1,等我有工作的,CutDebt,1,,
1,等我有钱的,CutDebt,1,,
1,等我有钱了会还清全款的,CutDebt,1,,
1,等我有钱了肯定立马还,CutDebt,1,,
1,等我有钱再说,CutDebt,1,,
1,等以后有钱的,CutDebt,1,,
1,等有钱处理,CutDebt,1,,
1,等有钱的,CutDebt,1,,
1,短时间还不了,CutDebt,1,,
1,短时间还不了。,CutDebt,1,,
1,短时间还不上,CutDebt,1,,
1,短时间可能处理不了,CutDebt,1,,
1,短时间没法,CutDebt,1,,
1,对不起，减免了我暂时还是还不了,CutDebt,1,,
1,对不起，我不方便这么做,CutDebt,1,,
1,对不起，我不方便这么做啊,CutDebt,1,,
1,对不起，我不方便这么做按,CutDebt,1,,
1,对不起，我不方便这么做呗,CutDebt,1,,
1,对不起，我不方便这么做呀,CutDebt,1,,
1,多半不够,CutDebt,1,,
1,多给点时间,CutDebt,1,,
1,多给点时间啊,CutDebt,1,,
1,多给两天三。,CutDebt,1,,
1,多家欠款,CutDebt,1,,
1,发给我也没用,CutDebt,1,,
0,发工资处理,CutDebt,1,！！工程款下来就还／能放的1先放1；106很模糊的词语,
1,发工资地吧,CutDebt,1,,
0,发工资就处理,CutDebt,1,,
0,发工资就还,CutDebt,1,,
0,发工资就还,CutDebt,1,,
1,发工资再处理行吗,CutDebt,1,,
1,发工资再说吧,CutDebt,1,,
1,发奖金我就还,CutDebt,1,,
1,发了工资还,CutDebt,1,,
1,发生了点事，处理不了,CutDebt,1,,
1,烦死了，天天催！催命啊,CutDebt,1,,
1,反正打不打都没钱,CutDebt,1,,
1,房子都卖了，凑不到了,CutDebt,1,,
1,房子卖了没凑不够啊,CutDebt,1,,
1,父母都没钱,CutDebt,1,,
1,父母还在住院,CutDebt,1,,
1,父母看病花了很多钱,CutDebt,1,,
1,父母没那么多钱,CutDebt,1,,
1,父母年纪大,CutDebt,1,,
1,父母身体不好，还要花钱,CutDebt,1,,
1,父母生病,CutDebt,1,,
1,父母在医院,CutDebt,1,,
1,父亲住院没钱,CutDebt,1,,
1,刚刚辞职,CutDebt,1,,
1,刚刚工作,CutDebt,1,,
1,刚上班,CutDebt,1,,
1,刚上班，还没发工资。,CutDebt,1,,
1,高了,CutDebt,1,,
1,高利贷，不还,CutDebt,1,,
1,高利贷吧,CutDebt,1,,
1,给我点时间,CutDebt,1,,
1,给我减免到本金,CutDebt,1,,
1,给我时间,CutDebt,1,,
1,跟朋友还没借到,CutDebt,1,,
1,工厂放假多，工资差,CutDebt,1,,
1,工程款还没下来,CutDebt,1,,
1,工程款还没有发,CutDebt,1,,
1,工程款没到手了。,CutDebt,1,,
1,工程款没下来,CutDebt,1,,
1,工程款压太久了，我也急,CutDebt,1,,
1,工程款一直没下来。,CutDebt,1,,
1,工地几个月才发工资,CutDebt,1,,
1,工资不到账我也没办法,CutDebt,1,,
1,工资不高，这段时间无法处理完,CutDebt,1,,
1,工资不确定发不发,CutDebt,1,,
1,工资发不了,CutDebt,1,,
1,工资还没发,CutDebt,1,,
1,工资还没发！,CutDebt,1,,
1,工资还没发，没法还,CutDebt,1,,
1,工资还没发还不了,CutDebt,1,,
1,工资还没发了,CutDebt,1,,
1,工资还没有发,CutDebt,1,,
1,工资没到,CutDebt,1,,
1,工资没发,CutDebt,1,,
1,工资没发呢,CutDebt,1,,
1,工资没有发,CutDebt,1,,
1,工资没有那么高,CutDebt,1,,
1,工资压了几百,CutDebt,1,,
1,工资延迟发了。,CutDebt,1,,
1,工作不稳定,CutDebt,1,,
1,工作刚丢没钱,CutDebt,1,,
1,公司工资一直没发。,CutDebt,1,,
1,估计不行,CutDebt,1,,
1,股市大跌，钱都焊到股市了，现在确实没得钱,CutDebt,1,,
1,滚,CutDebt,1,,
1,过几天,CutDebt,1,！几天／两天都是，1,
1,过几天还,CutDebt,1,,
1,过几天就处理.,CutDebt,1,,
1,过几天就还了,CutDebt,1,,
1,过几天看看,CutDebt,1,,
1,过几天再说,CutDebt,1,,
1,过几天再说吧,CutDebt,1,,
1,过两天处理,CutDebt,1,！目前全标1,
1,过两天行不行,CutDebt,1,,
1,过两天行不行,CutDebt,1,,
0,过两天就还,CutDebt,1,,
1,过两天我凑下钱,CutDebt,1,,
1,还不了,CutDebt,1,,
1,还不了啊,CutDebt,1,,
1,还不了那么多,CutDebt,1,,
1,还不起,CutDebt,1,,
1,还不起，减免得太少,CutDebt,1,,
1,还不起你又能把我怎样,CutDebt,1,,
1,还不起哦,CutDebt,1,,
1,还不如不减呢,CutDebt,1,,
1,还不上,CutDebt,1,,
1,还不上你看着办,CutDebt,1,,
1,还不完哦,CutDebt,1,,
1,还个屁,CutDebt,1,,
1,还可以，再，再少点？,CutDebt,1,,
1,还可以减免点,CutDebt,1,,
1,还可以再减免吧,CutDebt,1,,
1,还可以再减免一点么,CutDebt,1,,
1,还可以再减免一些吗,CutDebt,1,,
1,还可以再减免一些么,CutDebt,1,,
1,还可以再减免一些么阿,CutDebt,1,,
1,还可以再减免一些么啊,CutDebt,1,,
1,还可以再减免一些么嗯,CutDebt,1,,
1,还可以再减免一些么没意思,CutDebt,1,,
1,还可以再见面一些吗,CutDebt,1,,
1,还可以再少点不,CutDebt,1,,
1,还可以在减免一点吗,CutDebt,1,,
1,还可以在减免一些么,CutDebt,1,,
1,还可以在少点吗,CutDebt,1,,
1,还可以在少么,CutDebt,1,,
1,还没借到钱。,CutDebt,1,,
1,还能多减一点吗,CutDebt,1,,
1,还能再减免100吗,CutDebt,1,,
1,还能再减免200吗,CutDebt,1,,
1,还能再减免300吗,CutDebt,1,,
1,还能再减免400吗,CutDebt,1,,
1,还能再减免500吗,CutDebt,1,,
1,还能再减免了吗,CutDebt,1,,
1,还能再减免一点吗,CutDebt,1,,
1,还能再减一点吗,CutDebt,1,,
1,还能再减一点吗，我还是还不起,CutDebt,1,,
1,还能再减一点吗，我现在手上没钱,CutDebt,1,,
1,还能再减一点吗，我现在真的很困难,CutDebt,1,,
1,还能再减一点吗，我真的没钱了,CutDebt,1,,
1,还能再少吗,CutDebt,1,,
1,还能在减吗,CutDebt,1,,
1,还能在减一点吗,CutDebt,1,,
1,还能在少点吗,CutDebt,1,,
1,还你妹,CutDebt,1,,
1,还欠我钱,CutDebt,1,,
1,还是不还,CutDebt,1,,
1,还是不行,CutDebt,1,,
1,还是多,CutDebt,1,,
1,还是多了,CutDebt,1,,
1,还是多了，一次性还不了,CutDebt,1,,
1,还是搞不成啥。,CutDebt,1,,
1,还是还不了,CutDebt,1,,
1,还是还不去哦。,CutDebt,1,,
1,还是很多,CutDebt,1,,
1,还是很高啥，再扣点。,CutDebt,1,,
1,还是膴钱,CutDebt,1,,
1,还是没钱,CutDebt,1,,
1,还是没钱啊,CutDebt,1,,
1,还是没钱还啊,CutDebt,1,,
1,还是起诉我吧,CutDebt,1,,
1,还是算了吧,CutDebt,1,,
1,还是算了那,CutDebt,1,,
1,还是太多,CutDebt,1,,
1,还是太多了,CutDebt,1,,
1,还是太多了，,CutDebt,1,,
1,还是太多了，能再少点啊,CutDebt,1,,
1,还是太多了。我不会还的。,CutDebt,1,,
1,还是太多了点,CutDebt,1,,
1,还是太高了,CutDebt,1,,
1,还是挺多,CutDebt,1,,
1,还是有点多,CutDebt,1,,
1,还是有点高没那么多钱,CutDebt,1,,
1,还有那么多还不起，没钱,CutDebt,1,,
1,还有其他平台要还,CutDebt,1,,
1,还有其他欠款要处理,CutDebt,1,,
1,还有时间,CutDebt,1,,
1,还有太多了还不上,CutDebt,1,,
1,还在医院,CutDebt,1,,
1,还早吧,CutDebt,1,,
1,孩子都快上不了学了,CutDebt,1,,
1,孩子刚交过学费，没钱了,CutDebt,1,,
1,孩子上学没钱,CutDebt,1,,
1,孩子生病了,CutDebt,1,,
1,好几个月没发工资没钱,CutDebt,1,,
1,好像不行,CutDebt,1,,
1,和你说了还不了，你怎么逼我也没用,CutDebt,1,,
1,很困难，压力大,CutDebt,1,,
1,后年再说,CutDebt,1,,
1,后天可能不行,CutDebt,1,,
1,后天也不行,CutDebt,1,,
1,换不了,CutDebt,1,,
1,换不起呀现在,CutDebt,1,,
1,皇上，臣妾做不到啊,CutDebt,1,,
1,回不去,CutDebt,1,,
1,回头再说,CutDebt,1,,
1,回头再说吧,CutDebt,1,,
1,会处理，但现在没钱,CutDebt,1,！,
1,货还没卖出去,CutDebt,1,,
1,即减免又分期,CutDebt,1,,
0,急什么,CutDebt,1,,
1,既然依然没钱,CutDebt,1,,
1,家里出了点事,CutDebt,1,,
1,家里出事没钱,CutDebt,1,,
1,家里出事拿不出那么多。,CutDebt,1,,
1,家里出事情,CutDebt,1,,
1,家里发生了事，处理不了,CutDebt,1,,
1,家里父母生病还在住院,CutDebt,1,,
1,家里还是困难,CutDebt,1,,
1,家里还有两个小孩,CutDebt,1,,
1,家里基本生活都困难了,CutDebt,1,,
1,家里经济差，还不起那么多。,CutDebt,1,,
1,家里开销大，花多,CutDebt,1,,
1,家里困难,CutDebt,1,,
1,家里没经济来源,CutDebt,1,,
1,家里没有什么经济来源,CutDebt,1,,
1,家里穷,CutDebt,1,,
1,家里确实困难,CutDebt,1,,
1,家里人都联系不到,CutDebt,1,,
1,家里人都没钱,CutDebt,1,,
1,家里人身体不好没钱,CutDebt,1,,
1,家里人生病了,CutDebt,1,,
1,家里实在困哪,CutDebt,1,,
1,家里说是高利息不让还,CutDebt,1,,
1,家里所有人都没工作,CutDebt,1,,
1,家里现在比较困难,CutDebt,1,,
1,家里也没钱,CutDebt,1,,
1,家里一家开销，没多余钱,CutDebt,1,,
1,家里有事,CutDebt,1,,
1,家里有事，暂时没钱。,CutDebt,1,,
1,家里有事不一定,CutDebt,1,,
1,家人出事现在没法还,CutDebt,1,,
1,家人还生病了,CutDebt,1,,
1,家人生病,CutDebt,1,,
1,家人生病了,CutDebt,1,,
1,家庭开销太大,CutDebt,1,,
1,家庭困难、,CutDebt,1,,
1,家徒四壁，没钱,CutDebt,1,,
1,假的,CutDebt,1,,
1,减得太少了哈。,CutDebt,1,,
1,减的额度不够哦,CutDebt,1,,
1,减了利息欠款还是太多了,CutDebt,1,,
1,减了利息我也承担不起,CutDebt,1,,
1,减了也不行，反正我是没钱来还,CutDebt,1,,
1,减了也没用，还是还不起,CutDebt,1,,
1,减免得太少，还是太多，还不起,CutDebt,1,,
1,减免得太少了，接受不了,CutDebt,1,,
1,减免得太少了，接受不了，可不可以再优惠点嘛,CutDebt,1,,
1,减免的不够哦，还不起,CutDebt,1,,
1,减免后还是很多钱啊，我还不起,CutDebt,1,,
1,减免后我还是还不起,CutDebt,1,,
1,减免了还是很多,CutDebt,1,,
1,减免了还是很多，我现在真的很困难,CutDebt,1,,
1,减免了我钱也还是不够啊,CutDebt,1,,
1,减免了我也不还,CutDebt,1,,
1,减免了我也没有钱还啊,CutDebt,1,,
1,减免了之后还可以再减免吗？,CutDebt,1,,
1,减免力度太小了,CutDebt,1,,
1,减免没用的,CutDebt,1,,
1,减免太少了,CutDebt,1,,
1,减免太少了！,CutDebt,1,,
1,减免下,CutDebt,1,,
1,减免也不还,CutDebt,1,,
1,减免也还不了,CutDebt,1,,
1,减免也还不起,CutDebt,1,,
1,减免也没钱啊,CutDebt,1,,
1,减免也太少了吧,CutDebt,1,,
1,减免一下，每个月还f等额,CutDebt,1,,
1,减免这点有什么用呢，我还是没钱还,CutDebt,1,,
1,减免这些我也还不了,CutDebt,1,,
1,减这么点一点诚意都没有,CutDebt,1,,
1,接受不了,CutDebt,1,,
1,借不到,CutDebt,1,endendend,
1,借不到那么多,CutDebt,1,,
1,借不到钱,CutDebt,1,,
1,借不到钱了,CutDebt,1,,
1,借不到这么多钱,CutDebt,1,,
1,借借看吧,CutDebt,1,,
1,借借看吧+,CutDebt,1,,
1,今天不行,CutDebt,1,,
1,今天不一定发工资,CutDebt,1,,
1,今天还不了,CutDebt,1,,
1,今天可能还不上,CutDebt,1,,
1,今天我不一定能还啊,CutDebt,1,,
1,今天我还不了,CutDebt,1,,
1,今天我再找人想想办法,CutDebt,1,,
1,今天下午不行,CutDebt,1,,
1,今天一概能处理部分吧,CutDebt,106,,
1,今天有事没法处理,CutDebt,1,,
1,今天真没钱,CutDebt,1,,
1,金额高,CutDebt,1,,
1,金额高了,CutDebt,1,,
1,金额高想想办法,CutDebt,1,！,
1,金额还是高了,CutDebt,1,,
1,金额较高,CutDebt,1,,
1,金额太大给点时间,CutDebt,1,,
1,金额太大想想办法,CutDebt,1,,
1,金额太多,CutDebt,1,,
1,金额太多了,CutDebt,1,,
1,金额太多了，我得想办法,CutDebt,1,,
1,金额太高,CutDebt,1,,
1,金额太高，我想想办,CutDebt,1,,
1,金额太高，我想想办法,CutDebt,1,,
1,金额太高，需要时间,CutDebt,1,,
1,金额太高了,CutDebt,1,,
1,金额太高了，我再想想办法,CutDebt,1,,
1,金额太高了。,CutDebt,1,,
1,金额太高拿不出来，我只能先还一点,CutDebt,1,,
1,金额有点高,CutDebt,1,,
1,就不给,CutDebt,1,,
1,就不还,CutDebt,1,,
1,就是没钱,CutDebt,1,,
1,就算再多一个月也还不了,CutDebt,1,,
1,就这么点，不要就起诉我吧！,CutDebt,1,,
1,就这么多，多一分都没有,CutDebt,1,,
1,绝对不可能,CutDebt,1,,
1,卡里没钱,CutDebt,1,,
1,开玩笑,CutDebt,1,,
1,看看吧,CutDebt,1,！,
1,看看能不能拿到钱吧,CutDebt,1,,
1,看来你是不想我还了,CutDebt,1,,
1,可能不行,CutDebt,1,,
1,可能不行，我的房子贷款可能下不来,CutDebt,1,,
1,可能不行，我的工程结束以后可能会拖延几天,CutDebt,1,,
1,可能不太行,CutDebt,1,,
1,可能处理不了,CutDebt,1,,
1,可能还不了,CutDebt,1,,
1,可能还不了，最近遇到点事情,CutDebt,1,,
1,可能还不上,CutDebt,1,,
1,可能还是不行,CutDebt,1,,
1,可以？再少点才可以。,CutDebt,1,,
1,可以不还吗,CutDebt,1,,
0,可以等5天吗,CutDebt,106,,
1,可以减免本金，只还利息吗,CutDebt,1,,
1,可以减免吗,CutDebt,1,,
1,可以减免一点吗,CutDebt,1,,
1,可以减一半么,CutDebt,1,,
1,可以问朋友借,CutDebt,106,,
1,可以用其他东西抵押不,CutDebt,1,,
1,可以再给我申请减少点不嘛,CutDebt,1,,
1,可以再减点不？大哥,CutDebt,1,,
1,可以再减点不？大仙,CutDebt,1,,
1,可以再减点不？还不起哒,CutDebt,1,,
1,可以再减点不？美眉,CutDebt,1,,
1,可以再减点不？美女,CutDebt,1,,
1,可以再减点不？女士,CutDebt,1,,
1,可以再减点不？帅哥,CutDebt,1,,
1,可以再减点不？先生,CutDebt,1,,
1,可以再减点不？小弟,CutDebt,1,,
1,可以再减点不？小姐,CutDebt,1,,
1,可以再减免一点吗,CutDebt,1,,
1,可以再减免一些吗,CutDebt,1,,
1,可以再减一点吗,CutDebt,1,,
1,可以再减一些吗,CutDebt,1,,
1,可以再宽限几天吗,CutDebt,1,,
1,可以再少一些么,CutDebt,1,,
1,可以再推迟几天吗,CutDebt,1,,
1,可以在减一点吗,CutDebt,1,,
1,可以在少点,CutDebt,1,,
1,可以在少点吗,CutDebt,1,,
1,可以在少一点吗,CutDebt,1,,
1,可以在少一些吗,CutDebt,1,,
1,肯定不等行啥，还得再减点。,CutDebt,1,,
1,肯定处理不了没钱现在,CutDebt,1,,
1,肯定没有,CutDebt,1,,
1,恐怕不行,CutDebt,1,,
1,恐怕一时半会还不上,CutDebt,1,,
1,快给我减免,CutDebt,1,,
1,宽容宽容哈～,CutDebt,1,,
1,来不及,CutDebt,1,,
1,来撒，来打我嘛,CutDebt,1,,
1,来抓我,CutDebt,1,,
1,老板还没有发,CutDebt,1,,
1,老板跑了,CutDebt,1,,
1,老婆辞职了,CutDebt,1,,
1,老婆没工作,CutDebt,1,,
1,老婆没工作没那么多,CutDebt,1,,
1,老婆没上班,CutDebt,1,,
1,老婆没有工资,CutDebt,1,,
1,老婆生病,CutDebt,1,,
1,老婆现在没工作,CutDebt,1,,
1,老婆也辞职了,CutDebt,1,,
1,老婆也辞职了没有线,CutDebt,1,,
1,老婆住院了,CutDebt,1,,
1,老人住院了,CutDebt,1,,
1,老实说，你们就是再免一半也还不了,CutDebt,1,,
1,离婚了，还要带孩子,CutDebt,1,,
1,离银行有点远,CutDebt,1,,
1,利息才多少，再减部分本金吧,CutDebt,1,,
1,利息高,CutDebt,1,,
1,利息高啊？,CutDebt,1,,
1,利息高了,CutDebt,1,,
1,利息还是太高，不会处理,CutDebt,1,,
1,利息还是太高了,CutDebt,1,,
1,利息还是太高了处理不了,CutDebt,1,,
1,利息好高,CutDebt,1,,
1,利息减了我也还不了,CutDebt,1,,
1,利息没多少,CutDebt,1,,
1,利息能少点吗？我想想办法凑一下！,CutDebt,1,,
1,利息太多,CutDebt,1,,
1,利息太多了,CutDebt,1,,
1,利息太高,CutDebt,1,,
1,利息太高，还不起啊,CutDebt,1,,
1,利息太高了,CutDebt,1,,
1,两天不行啊，我现在没钱,CutDebt,1,,
1,两天时间还不上。,CutDebt,1,,
1,麻烦,CutDebt,1,,
1,麻烦你在给我想想办法,CutDebt,1,,
1,慢慢还,CutDebt,1,讨价还价,
1,没,CutDebt,1,,
1,没啊,CutDebt,1,,
1,没啊啊,CutDebt,1,,
1,没办法,CutDebt,1,,
1,没办法，明天来,CutDebt,1,,
1,没办法啊,CutDebt,1,,
1,没办法处理,CutDebt,1,,
1,没办法处理的,CutDebt,1,,
1,没得办法哦,CutDebt,1,,
1,没得钱,CutDebt,1,,
1,没得钱还你,CutDebt,1,,
1,没得什么好说的,CutDebt,1,,
1,没发工资,CutDebt,1,,
1,没法工资,CutDebt,1,,
1,没法工资，处理不了,CutDebt,1,,
1,没法工作,CutDebt,1,,
1,没工作,CutDebt,1,,
1,没空,CutDebt,1,,
1,没辣么多,CutDebt,1,,
1,没了,CutDebt,1,,
1,没没没,CutDebt,1,,
1,没那么多,CutDebt,1,,
1,没那么多啊,CutDebt,1,,
1,没那么多钱,CutDebt,1,,
1,没那么多钱，可以在减免吗,CutDebt,1,,
1,没能力,CutDebt,1,,
1,没钱,CutDebt,1,,
1,没钱，,CutDebt,1,,
1,没钱，还不了,CutDebt,1,,
1,没钱，再催也没有。惹毛了不还了,CutDebt,1,,
1,没钱，怎么搞，,CutDebt,1,,
1,没钱啊,CutDebt,1,,
1,没钱过段时间,CutDebt,1,,
1,没钱还,CutDebt,1,,
1,没钱还的，有钱还我也不会好你们借钱了,CutDebt,1,,
1,没钱哦,CutDebt,1,,
1,没钱去还,CutDebt,1,,
1,没求得钱啥，你是不是傻,CutDebt,1,,
1,没求得钱啥，你是不是傻，没意思,CutDebt,1,,
1,没求得钱啥，你是不是傻阿,CutDebt,1,,
1,没求得钱啥，你是不是傻哈,CutDebt,1,,
1,没求得钱啥，你是不是傻哈哈哈,CutDebt,1,,
1,没求得钱啥，你是不是傻哇,CutDebt,1,,
1,没上班,CutDebt,1,,
1,没上班怎么还,CutDebt,1,,
1,没时间,CutDebt,1,,
1,没想过,CutDebt,1,,
1,没用,CutDebt,1,,
1,没用啊,CutDebt,1,,
1,没有工作,CutDebt,1,,
1,没有工作怎么还,CutDebt,1,,
1,没有没有能力,CutDebt,1,,
1,没有那么多,CutDebt,1,,
1,没有那么多还不起,CutDebt,1,,
1,没有那么多钱,CutDebt,1,,
1,没有呢,CutDebt,1,,
1,没有能力,CutDebt,1,,
1,没有钱,CutDebt,1,,
1,没有钱我也没办法,CutDebt,1,,
1,没有钱怎么还,CutDebt,1,,
1,没有时间,CutDebt,1,,
1,没有收入,CutDebt,1,,
1,没这么多钱,CutDebt,1,,
1,美女，帮帮忙楼,CutDebt,1,,
1,免了利息还是还不起,CutDebt,1,,
1,免了也还不起,CutDebt,1,,
1,明年说,CutDebt,1,,
1,明天处理不了,CutDebt,1,,
1,明天没钱,CutDebt,1,,
1,明天再说吧,CutDebt,1,,
1,命给你,CutDebt,1,,
1,母亲住院,CutDebt,1,,
1,母亲住院没钱,CutDebt,1,,
1,拿不出,CutDebt,1,,
1,哪有那么多钱啊,CutDebt,1,,
1,那还可以申请分期吗,CutDebt,1,,
1,那还能分期吗,CutDebt,1,,
1,那减免以后还可以分期吗,CutDebt,1,讨价还价,
1,那没办法,CutDebt,1,,
