label,old_label,classifier,split_text
0,0.0,Installment,没 问题 的
1,1.0,CutDebt,只少 这么 一点   还是 要 等 我 中奖 了 才 可以 还
0,0.0,CutDebt,行   好 的   你 放 一万个 心
0,0.0,Installment,好 的 那样 就 好
1,1.0,CutDebt,我 没 那么 多钱
1,1.0,CutDebt,钱 没有 到位
1,1.0,CutDebt,俺 现在 拿 不 出来
0,0.0,CutDebt,马上 就 好
1,1.0,CutDebt,我 欠 的 太 多 了
0,0.0,CutDebt,这样的话 我   就 还 没意思
1,1.0,CutDebt,我 现在 缺钱
1,1.0,CutDebt,我 这个 月 肯定 没钱 啊
0,0.0,CutDebt,  还
0,0.0,CutDebt,你 放心 说 还 就 还
1,1.0,CutDebt,工资 没 到
1,1.0,CutDebt,为什么 你们 要 逼 我   没意思
1,1.0,CutDebt,我 现在 资金 上出 了 点 问题
0,0.0,CutDebt,过半 小时 你 扣款
1,1.0,CutDebt,你 做梦 呢 ？  
1,1.0,CutDebt,时间 短 处理 不了
1,1.0,CutDebt,月底 再 联系 我
1,1.0,CutDebt,我 想想 办法
1,1.0,CutDebt,金额 太 大 想想 办法
0,0.0,CutDebt,要 得 要 得 ！
0,0.0,Installment,最迟   后
1,1.0,CutDebt,少 一点 行 吗
0,0.0,CutDebt,12 点 之前 处理 进去 就行
0,0.0,CutDebt,  之内 处理
1,1.0,CutDebt,没有 能力
0,0.0,CutDebt,我   处理
1,1.0,CutDebt,还是 很 高 啥   再 扣点 。
0,0.0,CutDebt,没 问题 我 就
0,0.0,Installment,钱 在 微信 马上 提现
0,0.0,Installment,行 呢   我 朋友 说 今晚 借给 我滴
0,0.0,Installment,  就 去
0,0.0,CutDebt,很 好 的 方案   我 同意
1,1.0,CutDebt,家里 开销 大   花多
0,0.0,Installment,我 下午 就 还
1,1.0,CutDebt,时间 太短 了 吧
1,1.0,CutDebt,  才 有钱
1,1.0,CutDebt,这个 月 还 不了   可以
1,1.0,CutDebt,在 看守所 里面 刚 处理   还 没 上班 了
1,1.0,CutDebt,筹 不到 那么 多
1,1.0,CutDebt,遇到 事情 困难
0,0.0,CutDebt,已经 在 操作 了
1,1.0,CutDebt,我 真的 很难   还是 有点 多
0,0.0,Installment,月底 肯定 会 还
1,1.0,CutDebt,我   还 几百 剩下 谁 想 办法
1,1.0,CutDebt,好像 不行
1,1.0,CutDebt,我 真的 没 办法 一下 拿出 这么 多钱
0,0.0,CutDebt,我 觉得 没 问题 嗯
0,0.0,Installment,可以 的   这个 时间段 内 可以 还 了
0,0.0,CutDebt,好 的 可以
0,0.0,Installment,  就 可以
0,0.0,CutDebt,行 的   可以
1,1.0,CutDebt,这样 啊 ； 这么 短时间 肯定 没钱 还 ； 我 再 想想 办法
0,0.0,CutDebt,自己 在 app 还
1,1.0,CutDebt,再 给 我 一点 时间
0,0.0,Installment,好 的 谢谢
0,1.0,Installment,还 了 啊
0,0.0,Installment,下午 就 去
1,1.0,CutDebt,回头 再说 吧
0,0.0,Installment,5 好 吧
1,1.0,CutDebt,还 可以 减免 点
0,0.0,Installment,  吧   让 我 去 借
1,1.0,CutDebt,可以 再 减点 不 ？ 美眉
0,0.0,Installment,等   吧
0,0.0,CutDebt,这个 没 问题 呢
0,0.0,CutDebt,得行 。
1,1.0,CutDebt,我 做 不到 啊
0,0.0,Installment,可以     就 还
0,0.0,CutDebt,可以 一个 小时 以后 就 处理
1,1.0,CutDebt,爱扎炸滴
0,0.0,Installment,这个 时间 内   绝对 没 问题
1,1.0,CutDebt,等 我 有钱 了 会 还清 全款 的
0,0.0,CutDebt,行嘛 。
1,1.0,CutDebt,这个 我 接受 不了
0,0.0,Installment,要 得 嘛   先 还 阿
1,1.0,CutDebt,减免 了 我 也 没有 钱 还 啊
1,1.0,CutDebt,你 说 的 是 2 万 越南盾 哇 ？
0,0.0,Installment,三点 一定
1,1.0,CutDebt,还 不了
0,0.0,CutDebt,我 提现 到 账 就 处理
1,1.0,CutDebt,xx 天 我 肯定 处理 不了
1,1.0,CutDebt,月底 联系 我
1,0.0,CutDebt,资金 一 到位 就 处理
1,1.0,CutDebt,你们 爱 起诉 起诉
0,0.0,Installment,好 的 好 的   这个 可以 哈哈哈
0,0.0,Installment,这个 可以 接受
0,0.0,Installment,稍 等 我 去 处理
1,1.0,CutDebt,会 处理   但 现在 没 钱
1,1.0,CutDebt,工程款 一直 没 下来 。
1,1.0,CutDebt,我 经济 很 困难
1,1.0,CutDebt,没 办法     来
1,1.0,CutDebt,我 工程款 下来 处理
0,0.0,Installment,我 这边 下午 十点 之前 保证 还   我 发誓 。
0,0.0,Installment,这样的话 我 现在 就 还
0,1.0,Installment,  我 再 还 吧
0,0.0,Installment,可以 还 了
0,0.0,CutDebt,我 马上 还
0,0.0,CutDebt,好 的  
1,1.0,CutDebt,老婆 辞职 了
1,1.0,CutDebt,减免 这点 有 什么 用 呢   我 还是 没钱 还
0,0.0,CutDebt,行 我 现在 处理
0,0.0,CutDebt,太 可以 了
1,1.0,CutDebt,  可能 不行
1,1.0,CutDebt,你们 高利贷
0,0.0,CutDebt,这 样子 马上 还
0,0.0,CutDebt,太好 老   这下子 我 就 可以 还得起 钱 了
1,1.0,CutDebt,需要 时间
0,0.0,Installment,一会 去 办理
1,1.0,CutDebt,现在 身上 的 钱 不够
0,0.0,Installment,要 得 嘛   先 还 嗯
1,1.0,CutDebt,钱 都 套 在 股市 了   没得 钱
0,0.0,CutDebt,都 可以
1,1.0,CutDebt,我 失业 了
1,1.0,CutDebt,金额 太高 了   我 再 想想 办法
0,0.0,Installment,好 的 可以 了 吧
1,1.0,CutDebt,天天 催 啥子 嘛 ！ 没得 钱 还 ！
1,1.0,CutDebt,不行   没 办法 安妮 说 的
1,1.0,CutDebt,这么 短时间 不行 啊
0,0.0,Installment,我 找 家人 借钱 还 上
0,0.0,CutDebt,我 现在 就 去 还
1,1.0,CutDebt,过 几天 就 还 了
0,0.0,Installment,下班 就 去
1,1.0,CutDebt,现在 没有 工作
1,1.0,CutDebt,利息 高 啊 ？
1,1.0,CutDebt,工资 延迟 发了 。
1,1.0,CutDebt,这是 什么 方案   我 不 接受
1,1.0,CutDebt,  不行
0,0.0,Installment,保证 还款
1,1.0,CutDebt,我 还 在 医院
0,0.0,CutDebt,  能
0,0.0,Installment,很快 处理
1,1.0,CutDebt,我 讨厌
1,1.0,CutDebt,家里人 身体 不好 没 钱
1,1.0,CutDebt,把 之前 的 全部 减了
1,1.0,CutDebt,也 不差 这 几天
0,0.0,Installment,好好 好
1,1.0,CutDebt,我 这个 月 肯定 没钱 哈
0,0.0,CutDebt,行   我 去 周转 一下 资金 处理 ！
0,0.0,CutDebt,嗯 嗯 这个 金额 可以 的
1,1.0,CutDebt,只能 每月 还 500
0,0.0,CutDebt,我 同意   这 样子 我 就 还 的 起 了   谢谢 你 呢
0,0.0,CutDebt,  我会 还 的
1,1.0,CutDebt,下次 在 申请
0,0.0,Installment,可以   你 到时候 直接 查 账单
0,0.0,CutDebt,这个 我 同意
0,0.0,Installment,那好   我 月底 给 你 交钱 嗯
1,1.0,CutDebt,能 不能 多 给 几天
0,0.0,CutDebt,会 处理 好 的
0,0.0,Installment,这个 时间 内   肯定 还
1,1.0,CutDebt,我 工资 要 等 一段时间   等 发工资 再说
1,1.0,CutDebt,能 不能 再少点   没意思
1,1.0,CutDebt,我 没 钱 啊
1,1.0,CutDebt,现在 家里 吃饭 都 困难 还是 太多 了
1,1.0,CutDebt,虽然 少 了   但是 我 还是 莫得 那么 多钱 。
1,1.0,CutDebt,我 住院 了   老婆 也 辞职 了
1,1.0,CutDebt,我 不 还 你们 打算 怎么办
1,1.0,CutDebt,我 没 工作
0,0.0,CutDebt,好 的 么 问题
1,1.0,CutDebt,减免 太少 了
0,0.0,Installment,  上午 还 进去
0,0.0,CutDebt,马上 就 还
1,0.0,CutDebt,十五号 联系 我
0,0.0,CutDebt,  换
1,1.0,CutDebt,这个 欠款 还是 太多 了 阿
0,0.0,CutDebt,非常感谢   我 马上 就 可以 还
0,0.0,Installment,行 你 放心
0,0.0,Installment,可以 弄 了
0,0.0,CutDebt,那 我 就 按照 这个 还 了
1,1.0,CutDebt,我 现在 资金不足
0,0.0,Installment,我 这个 月 就 能 处理
0,0.0,CutDebt,这样 就 没 问题 了
0,0.0,CutDebt,稍后 就 还
1,1.0,CutDebt,但 还是 太 多
1,1.0,CutDebt,我 尽量 想 办法 吧
1,1.0,CutDebt,我 觉得   不 一定 有钱 啊
0,0.0,CutDebt,这样 就 能 处理 了
1,1.0,CutDebt,还是 有点 高 没 那么 多钱
0,0.0,CutDebt,可以 在 规定 时间 内 呀
0,0.0,Installment,  能够 还 xxx
0,0.0,CutDebt,那 就 能 还 上 了
0,0.0,CutDebt,谢 了   真 好
0,0.0,CutDebt,没 问题   马上 处理
0,0.0,CutDebt,这个 没 问题   没意思
0,0.0,CutDebt,要 的   我 接受 这个 方案   我待会 还 钱
0,0.0,Installment,晚上 就 去 处理
0,0.0,CutDebt,这样的话 没 问题 嗯
0,0.0,CutDebt,那好   谢谢 你 了
1,1.0,CutDebt,不 一定
1,1.0,CutDebt,我 没 这么 多钱   能 不能 再少点
1,1.0,CutDebt,有 困难
1,1.0,CutDebt,你 把 本金 也 给 我 减 了 吧
1,1.0,CutDebt,最近 资金周转 不 开
0,0.0,CutDebt,好好 好要 得 啦
0,0.0,CutDebt,  还 上
0,0.0,CutDebt,可以   谢谢 侬
1,1.0,CutDebt,听说 本金 也 可以 减免 啊
0,0.0,CutDebt,好 的   那 就 没得 问题 老   我待会 就 去 汇款
0,0.0,CutDebt,嗯 那 我 马上 还
1,1.0,CutDebt,要 等 几天
1,1.0,CutDebt,什么 利息   我 没 那么 多钱
1,1.0,CutDebt,时间 太短 了 这 不 可能
1,1.0,CutDebt,这个 欠款 还是 太多 了 唉
1,1.0,CutDebt,麻烦
0,0.0,Installment,行 吧   那 就 这么 办   我会 把 钱 还 了 的
1,1.0,CutDebt,利息 才 多少   再减 部分 本金 吧
0,0.0,Installment,真是 这 样子   我 立马 就 可以 先 还 剩余 部分
1,1.0,CutDebt,  没 钱
0,0.0,CutDebt,我 还 的 上
1,1.0,CutDebt,我   工资 就 那么 点
1,1.0,CutDebt,时间 不够 啊
1,1.0,CutDebt,我 怎么 可能 借钱
0,0.0,Installment,月底 处理
1,1.0,CutDebt,我 尽量 想 办法
0,0.0,Installment,可以 还
1,1.0,CutDebt,慢慢 还
0,0.0,CutDebt,必须 的   你 放心 吧
0,0.0,CutDebt,说 了 就 一定 做到 。
1,1.0,CutDebt,滞纳金 高
0,0.0,CutDebt,太棒了   这样 我 就 还得起 了
1,1.0,CutDebt,这个 减免 有点 不够
1,1.0,CutDebt,可能 还 不了
0,0.0,CutDebt,马上 好 的
0,0.0,Installment,等 会 我 就 还
1,1.0,CutDebt,现在 挺 困难 的   能 在 少点 吗
0,0.0,CutDebt,还 可以 这 样子 啊   没 问题
1,1.0,CutDebt,钱 凑 到 了 打电话
0,0.0,Installment,确定 行 的
0,0.0,CutDebt,  还
1,1.0,CutDebt,时间 短 了
0,0.0,CutDebt,必须 行
0,0.0,Installment,好 我 可以 还
0,0.0,Installment,我 马上 去 还
0,0.0,Installment,没 问题     就 还 了
1,1.0,CutDebt,我 父母 还 在 住院 呢
0,0.0,CutDebt,15 号 就 能 还款
1,1.0,CutDebt,能 分期 还 吗
1,1.0,CutDebt,能 再 减 一部分 本金 吗
1,1.0,CutDebt,金额 太高
1,1.0,CutDebt,我 还 没 工作   怎么办
1,1.0,CutDebt,老实 说   你们 就是 再免 一半 也 还 不了
1,1.0,CutDebt,我 有钱 了 肯定 会 处理
0,0.0,Installment,可以   非常感谢
0,0.0,Installment,这部分 我 可以 换
1,1.0,CutDebt,以后 还 的 更 多
1,1.0,CutDebt,不 对 啊
1,1.0,CutDebt,朋友 转 的 还 没到
1,1.0,CutDebt,我 就 不 还 了
0,0.0,CutDebt,  就 还   你 急 啥
1,1.0,CutDebt,减免 了 还是 很多
1,1.0,CutDebt,这个 时间 内   有 问题
1,1.0,CutDebt,这么 短时间 可能 还 不了
1,1.0,CutDebt,这个 真的 有点儿 坑
0,0.0,CutDebt,一定 配合 你
1,1.0,CutDebt,还是 有点 多 啊   之前 不是 还 了 一部分 吗
1,1.0,CutDebt,我家 贫困
0,0.0,Installment,放心
1,1.0,CutDebt,俺 是 在 没有
1,1.0,CutDebt,不好意思 我 真的 没 钱   如果 有钱 我 早就 还 了   哪 还 用 你 给 我 打电话 啊
0,0.0,Installment,部分 还 可以 还 的 起
0,0.0,CutDebt,下午 还 上
0,0.0,Installment,好 的 么 问题
1,1.0,CutDebt,我 实在 没 那么 多钱   我 还 在 住院 嗯
1,1.0,CutDebt,家里 出 事情
0,0.0,CutDebt,那 就 这样
1,1.0,CutDebt,时间 太短 了   我 一下 拿 不 出来 这么 多 现金
0,0.0,CutDebt,那好 啊
1,1.0,CutDebt,给 我点 时间
0,0.0,CutDebt,可以   我 同意
1,1.0,CutDebt,小孩 生病 了
1,0.0,CutDebt,神经病 没   能 还 ？
0,0.0,Installment,一会 我 立马 还
0,0.0,Installment,这部分 我 还 的 起 阿
0,0.0,Installment,一定 的 。
0,0.0,CutDebt,太棒了   好 的   我待会 就 还 钱
1,1.0,CutDebt,  行不行
1,1.0,CutDebt,你 再 帮 我 申请 一次   再少点 我 就 还
0,0.0,CutDebt,两分钟 还
1,1.0,CutDebt,能减 本金 就 好 了
1,1.0,CutDebt,钱太多
0,0.0,CutDebt,当然 可以
1,1.0,CutDebt,这个 钱太多 了 现在 处理 不了
0,0.0,Installment,我 这 就 还 进去
1,1.0,CutDebt,你 是 不想 脑子 坏 了
0,0.0,Installment,保证
1,1.0,CutDebt,换不起 呀 现在
1,1.0,CutDebt,多半 不够
0,0.0,CutDebt,  以后 可以
1,1.0,CutDebt,减免 后 我 还是 还 不起
1,1.0,CutDebt,违约金 高
1,1.0,CutDebt,我 后来 才 晓得 你们 是 高利贷
0,0.0,Installment,肯定 到 账
0,0.0,CutDebt,我 马上 去 周转
0,0.0,Installment,我 周六 肯定 去 存钱
0,0.0,CutDebt,这样 还 差不多
0,0.0,Installment,剩下 的   还
1,1.0,CutDebt,上次 就是 不 同意 减免 我 没有 还款 的
0,0.0,CutDebt,到时候 马上 还
0,0.0,Installment,完全 ok 哈
0,0.0,Installment,可以 月底 么
0,0.0,CutDebt,肯定 可以
0,0.0,Installment,  之内 一定 处理
1,1.0,CutDebt,嫩 瞎 扯淡
1,1.0,CutDebt,既然 依然 没 钱
0,0.0,CutDebt,  还
1,1.0,CutDebt,还 不如 不减 呢
1,1.0,CutDebt,可能 不行
1,1.0,CutDebt,我 也 不 知道
0,0.0,Installment,这部分 的 我 还 的 起
0,0.0,Installment,等 会 就 存
0,0.0,CutDebt,可以 矣
1,1.0,CutDebt,才 减 这么 点   太少 了
1,1.0,CutDebt,这个 不是 我 说了算 的   我 也 想 马上 还 进去
1,1.0,CutDebt,我 没 准备 好 还
1,1.0,CutDebt,绝对 不 可能
1,1.0,CutDebt,没有 那么 多 还 不起
1,1.0,CutDebt,周转 不 过来
0,0.0,Installment,好 的 好 的   这个 可以 哈
0,0.0,CutDebt,谢谢 你   我 保证 还 上 还是
1,1.0,CutDebt,你们 还有 没有 点 公德心 啊   我人 都 快死了   你们 还 这样 逼 我   把 我 惹急 了 我 传染给 你 信不信
0,0.0,Installment,你 放心   我 准时 还 进去
1,1.0,CutDebt,我 家里人 都 需要 我养
1,1.0,CutDebt,银行卡 冻结 了
1,1.0,CutDebt,不好 处理
1,1.0,CutDebt,在 给 我 两天 时间 好 吗 ？
1,1.0,CutDebt,这样 是 没有 意义 的 嗯
1,1.0,CutDebt,你 是 来 搞笑 的 吗 ？ 少 这么 一点
1,1.0,CutDebt,到时候 可能 不行   我 找 朋友 再 借 一下 吧
1,1.0,CutDebt,不行 啊   时间 太短 了
1,1.0,CutDebt,no
0,0.0,Installment,老板 拖欠 N 个 月工资     就 发 了   肯定 还 ！
0,0.0,Installment,我 下班 处理
1,1.0,CutDebt,我 尽量 吧
0,0.0,CutDebt,放宽心   没 问题 的 。
0,0.0,Installment,到时候 我 肯定 还 进去
1,1.0,CutDebt,我 还是 还 不起 啊
0,0.0,CutDebt,阿拉 小得 了   肯定 还 上
0,0.0,CutDebt,这个 时间 内   绝对 没 问题
1,1.0,CutDebt,明年 说
0,0.0,CutDebt,一会 去 办理
0,0.0,Installment,这个 行
1,1.0,CutDebt,但是 打死 了 说不定 也 没 钱
0,0.0,Installment,我 五点 去 换
0,0.0,Installment,俺 肯定 还
0,0.0,CutDebt,可以 阿
1,1.0,CutDebt,俺 木有
1,1.0,CutDebt,一直 都 没 上班   没钱 呀
0,0.0,CutDebt,太好 啦   这样 我 就 还得起 了
0,0.0,Installment,这个 时间 内   肯定 可以
0,0.0,Installment,马上 就 处理
0,0.0,Installment,要 得 嘛   先 还 哈哈哈
1,1.0,CutDebt,没法 工资   处理 不了
0,0.0,CutDebt,下午 就 能 处理
1,1.0,CutDebt,这点 时间 筹 不到 钱 啊
1,1.0,CutDebt,等 有钱 的
0,0.0,Installment,保证 没 问题
1,1.0,CutDebt,真的 没 办法
0,0.0,CutDebt,我 说话算话   肯定 还
1,1.0,CutDebt,这个 时间 内   肯定 有 问题
0,0.0,Installment,xx 款   我 可以 还 先 还 哈哈哈
0,0.0,Installment,得行     一定 还 。
0,0.0,CutDebt,转好 了
0,0.0,Installment,  还
1,1.0,CutDebt,利息 能少点 吗 ？ 我 想想 办法 凑 一下 ！
1,1.0,CutDebt,没   不行
1,1.0,CutDebt,我 在 看看
1,0.0,CutDebt,发工资 处理
1,1.0,CutDebt,实在 拿不出 这么 多
1,1.0,CutDebt,真的 是 没 钱 了
1,1.0,CutDebt,这 也 换 不起 啊
0,0.0,Installment,我   可以 还 的
0,0.0,CutDebt,你 急 什么   已经 在 还 了
0,0.0,CutDebt,我 说 还 就 一定 还
1,1.0,CutDebt,  有事 没法 处理
1,1.0,CutDebt,在 少 一点
0,0.0,Installment,  才能 处理
1,1.0,CutDebt,确实 还 不起 了 呢
1,1.0,CutDebt,减 的 额度 不够 哦
1,1.0,CutDebt,你们 真的 很 烦人   说 了 没 钱 还   有 本事 你 把 本金 一起 减了
1,1.0,CutDebt,我   还 不了
0,0.0,Installment,你 急 什么   已经 在 还 了
0,0.0,CutDebt,我 爸妈   帮 我 还
1,1.0,CutDebt,真的 我 也 没 办法   我 真的 没 钱   你 每天 催 我 也 没用 。 要钱 真 没有   要命 到 是 有 一条   要 不要 ？
1,1.0,CutDebt,钱 被 看病 用 了
1,1.0,CutDebt,9 号 不能 还
0,0.0,Installment,我   就 去 还
1,1.0,CutDebt,不 可能 哦
0,0.0,Installment,  吧
0,1.0,CutDebt,多少 多少 我 就 还
1,1.0,CutDebt,我 再 想想 吧
1,1.0,CutDebt,我 实在 没 那么 多钱   我 老婆 辞职 了 哈哈哈
1,1.0,CutDebt,孩子 刚交过 学费   没钱 了
0,0.0,CutDebt,我 发誓 19 号 就 行
1,1.0,CutDebt,你们 是 高利贷 哦   这么 多 利息
0,0.0,CutDebt,可以 还 的   这么 点钱
1,0.0,CutDebt,只要 不 还 利息   一定   还
1,1.0,CutDebt,我 身体 不好   不能 工作
1,1.0,CutDebt,就 这么 点   不要 就 起诉 我 吧 ！
0,0.0,CutDebt,好 的   我 马上 处理
1,1.0,CutDebt,朋友 钱 到 了 就 还
1,1.0,CutDebt,工资 没发 呢
1,1.0,CutDebt,减免 也 太少 了 吧
1,1.0,CutDebt,工地 几个 月 才 发工资
1,1.0,CutDebt,不 可以   傻 呀   这么 多   再少点
0,0.0,Installment,绝对 可以
1,1.0,CutDebt,我 实在 拿不出 那么 多钱
1,1.0,CutDebt,能 不能 再缓  
0,0.0,CutDebt,那要 得 嘛 啦
1,1.0,CutDebt,还 可以 在 减免 一些 么
0,0.0,Installment,这 都 是 可行 的
0,0.0,CutDebt,保证 还 上
1,1.0,CutDebt,还是 太多 了  
1,1.0,CutDebt,这个 金额 太高 了
0,0.0,CutDebt,  就 可以
1,1.0,CutDebt,估计 不行
1,1.0,CutDebt,还是 太 多
1,1.0,CutDebt,钱 钱 钱   命 相连 了
1,1.0,CutDebt,滚
1,1.0,CutDebt,还是 没钱 啊
0,0.0,Installment,行   我 现在 上 APP 等 我 几分钟
0,0.0,CutDebt,  没有 问题
1,1.0,CutDebt,老板 跑 了
0,0.0,Installment,待会发 截图 给 你
0,0.0,CutDebt,真的 太好了   我 一定 在 X 天内 还
0,0.0,Installment,随时随地 可以 还
0,0.0,Installment,xxx 元   我 这 就 还
1,1.0,CutDebt,这样 是 没有 意义 的   没意思
1,1.0,CutDebt,不 知道
0,0.0,Installment,我 准备 第   还 啊
1,1.0,CutDebt,还 可以 再 减免 吧
0,0.0,CutDebt,这样的话 没 问题 啦
1,1.0,CutDebt,为啥 要 还
0,0.0,CutDebt,到时候 借 也 还 上
0,0.0,Installment,我 可以 处理
1,1.0,CutDebt,先去 借 看看
0,0.0,Installment,我 说 还 就 一定 还
1,1.0,CutDebt,雨下 太大   没法 去 处理
0,0.0,Installment,会得   会得 。
1,1.0,CutDebt,那 减免 以后 还 可以 分期 吗
0,0.0,CutDebt,马上 就 去
0,0.0,Installment,可以 接受
0,0.0,Installment,我 15 号 才 处理
0,0.0,Installment,  之内 处理
1,1.0,CutDebt,等 会 肯定 不行
0,0.0,Installment,一个 星期 之内
0,0.0,Installment,  之内 肯定 处理
0,0.0,Installment,好 的   谢谢 了   那 我 马上 还 XX
1,1.0,CutDebt,家里人 都 联系 不到
0,0.0,Installment,在 这个 月 之内 处理 完
1,1.0,CutDebt,再少点 噻哈
1,1.0,CutDebt,一下子 拿 不 出来
0,0.0,Installment,我 等 下 就 去
1,1.0,CutDebt,以后 在 说
0,0.0,CutDebt,这个 时间 还 可以
0,0.0,Installment,我 这边   之前 保证 还   我 发誓 。
0,0.0,Installment,这个 时间 内   肯定 还 完
0,0.0,CutDebt,太好 啦   这样 我 就 还得起 啦
0,0.0,CutDebt,好 的 我会 按照 这个 还 钱 的
1,1.0,CutDebt,还 能 再 减免 200 吗
1,1.0,CutDebt,俺 现在 没有
0,0.0,Installment,这周 还
0,0.0,CutDebt,可以 的   这个 欠款   待会 就 处理
1,1.0,CutDebt,你 做梦
0,0.0,CutDebt,嗯   好
1,1.0,CutDebt,我 辞职 了
1,1.0,CutDebt,还是 膴 钱
0,0.0,CutDebt,谢谢   我   肯定 还 进去
0,0.0,Installment,可以   没 问题
0,0.0,Installment,肯定 处理 好
1,1.0,CutDebt,有钱 在 还
0,0.0,CutDebt,这 样子 我 就 还 的 起 了   谢谢 了
1,1.0,CutDebt,短时间 可能 处理 不了
0,0.0,Installment,现在 就 处理
1,1.0,CutDebt,减免 也 没 钱 啊
1,1.0,CutDebt,家里 发生 了 事   处理 不了
0,0.0,CutDebt,我 没 意见
1,1.0,CutDebt,时间 太短 了   多来 两天 哈 。
1,1.0,CutDebt,能 不能 在 多 给 几天
0,0.0,CutDebt,  之内 才能 处理 ！
0,0.0,CutDebt,那 我   就 去
1,1.0,CutDebt,一下子 拿不出 那么 多
0,0.0,Installment,可以 相信
1,1.0,CutDebt,我 尽量 凑钱
1,1.0,CutDebt,再少点
1,1.0,CutDebt,我 实在 没 那么 多钱   我 已经 失业 了   现在 靠 摆地摊 为生
1,1.0,CutDebt,可以 再 给 我 申请 减少 点 不 嘛
1,1.0,CutDebt,别人 家 还有 好多 欠款 呢   还 不了
1,1.0,CutDebt,别 太天真 了
1,1.0,CutDebt,这么 短时间 借 不到 这么 多钱
0,0.0,Installment,月底 换
0,0.0,CutDebt,月底 处理
0,0.0,Installment,行 的   可以
1,1.0,CutDebt,再 给 几天 吧
1,1.0,CutDebt,能 不能 再缓  
0,0.0,CutDebt,  钱到 一定 还
0,0.0,CutDebt,我 说 了 十号 你别 打电话 了 ！
0,0.0,CutDebt,  还
1,1.0,CutDebt,你 弄 好 了 再说
0,0.0,CutDebt,太好了   我 接受 这个 方案
1,1.0,CutDebt,最近 很多 事情
1,1.0,CutDebt,这样 啊   我 想 办法
1,1.0,CutDebt,可以 减免 本金   只 还 利息 吗
0,0.0,Installment,好   现在 就 处理
1,1.0,CutDebt,1 号 不能 还
0,0.0,Installment,恩好 吧
1,1.0,CutDebt,再减 一点
1,1.0,CutDebt,我 现在 只有 这么 多
1,1.0,CutDebt,我 欠钱 太多 了
0,0.0,CutDebt,以到 银行卡
1,1.0,CutDebt,家里 现在 比较 困难
1,1.0,CutDebt,工资 不 确定 发不发
0,0.0,CutDebt,月底 就 还
0,0.0,Installment,我 四点 去 还
1,1.0,CutDebt,我 还 不起
0,0.0,CutDebt,这个 没 问题
0,0.0,Installment,  发工资 处理
1,1.0,CutDebt,我 觉得 太高 了
0,0.0,Installment,我   处理
0,0.0,Installment,嗯   那 我 先 还 这部分 钱
1,1.0,CutDebt,你 这样 我 还是 还 不了
1,1.0,CutDebt,我 有钱 还 的 时候 你 杂 不 说
1,1.0,CutDebt,但是 还太多
1,1.0,CutDebt,要 还 的 太 多   一次 还 不了
1,1.0,CutDebt,对不起   我 不 方便 这么 做 按
0,0.0,Installment,下午 就存
1,1.0,CutDebt,因为 有事 还 不了
0,0.0,CutDebt,  后 还
1,1.0,CutDebt,等 我 有钱 再说
1,1.0,CutDebt,这个 时间 紧 啊
1,1.0,CutDebt,这 金额 太多 了   多 给 我 一个 星期 我 想想 办法
0,0.0,Installment,没有 多大 问题 的
1,0.0,CutDebt,只要 不 影响 征信   免 了 利息 我 就 可以 还 了
0,0.0,Installment,可以 下个星期 么
1,1.0,CutDebt,能 再 少点 吗
1,1.0,CutDebt,再 等等 等 吧
1,1.0,CutDebt,我 现在 刚 上班   没什么 钱   在 减免 一点
0,0.0,Installment,这 就 去 办
1,1.0,CutDebt,减免 也 还 不起
1,1.0,CutDebt,想想
1,1.0,CutDebt,实在 没有
0,0.0,Installment,马上 还     ！
0,0.0,CutDebt,要 的
0,0.0,Installment,好 的   我 可以 先 还 这个 呀
1,1.0,CutDebt,我 没 钱
1,1.0,CutDebt,到 时 再说
1,1.0,CutDebt,  处理 不了
1,1.0,CutDebt,我 不 清楚
1,1.0,CutDebt,还 不起 哦
1,1.0,CutDebt,现在 没 钱
1,1.0,CutDebt,时间 太急
1,1.0,CutDebt,等 我 有 工作 的
1,1.0,CutDebt,不行 时间 太短   还 不 上
1,1.0,CutDebt,打死 我 嘛
0,0.0,Installment,对 的 时间   对 的 金额   对 的 我   还得起
0,0.0,CutDebt,晚上 就 去
1,1.0,CutDebt,现在 没钱 先 处理 部分
1,1.0,CutDebt,工资 还 没 发还 不了
0,0.0,CutDebt,这 法子 听 起来 不错   可以 呢 。
0,0.0,CutDebt,那要 得 嘛 嗯
1,1.0,CutDebt,我 真的 没有 那么 多钱
1,1.0,CutDebt,我 有钱 就 去 还
1,1.0,CutDebt,过 几天 再说
1,1.0,CutDebt,但是 本金 还是 太多 了   还 不了
0,0.0,CutDebt,减免 到 这里   就 可以 了  
1,1.0,CutDebt,我 老婆 也 没 钱 。 我 的 钱 也 不够 。
1,1.0,CutDebt,我 现在 是 在 没 钱
1,1.0,CutDebt,时间 太短 了
1,1.0,CutDebt,老婆 没 工作
0,0.0,Installment,我 一定 会 还 的
0,0.0,CutDebt,我 可以
1,1.0,CutDebt,能 不能 本金 也 少 还 一点
0,0.0,CutDebt,好 的   棒极了
0,0.0,CutDebt,利息 全免   好 啊
1,1.0,CutDebt,多家 欠款
1,1.0,CutDebt,发工资 再说 吧
0,0.0,CutDebt,我 马上 去
0,0.0,CutDebt,这个 没 问题 嗯
0,0.0,CutDebt,可以   你 太好了
0,0.0,CutDebt,  还
1,1.0,CutDebt,还是 搞 不成 啥 。
