text,category,label,IDClassifier,IfKnowDebtor,ConfirmLoan,WillingToPay,CutDebt,Installment
明天再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会来电,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会回你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会回电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会给你打过去,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在忙，不方便接电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在忙，等会联系！,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在忙，等会联系我！,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有事等会说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有事，现在忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有时间找我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有时间再联系吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有时间联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有空再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有空再联系。我现在忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有个电话打进来了下次再说吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
一会在说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
一会在打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
一会我再联系你吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
一会联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
一会给你回电,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有事先挂了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
再开车,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
再开会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开车,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在见客户等会再打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在公司,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在高速上回家才能处理,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在高速上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在高速,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在干活在干活,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
一会儿说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在干活,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在地下室,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在船上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在吃饭，等会再打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在吃饭,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在车上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在草原,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在参加节目,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在飞机上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开车，不方便接电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
一会打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在在忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在很忙，下午打给我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在很忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在不方便接听,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在不方便接电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
先挂了忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下午联系我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下午联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下午给我联系吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下午打给我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下班再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下班再聊吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下班以后再联系，,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下班说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下班联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在接一下,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在忙没空,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在忙没时间,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在在开会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在在开车不方便接电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在在开车,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在在吃饭一家人都在等等联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在在吃饭,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在有事等会再打我电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在有事，晚上联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
要不你等会再打，我现在有事,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在有事,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在有点事,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在我点忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在上飞机了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在没时间,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在没空,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在没得空。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在有事，等会再打，,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下班联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开车，等会打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，稍后再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上班，不方便接听你的电话，有事请等我下班了在说，现在很忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在想想，一会儿再打吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这里信号不是很好，你把信息发到我手机上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，等等啊，要不一会儿你再打过来呢,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
大后天再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
最近忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
要赶飞机，再说了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这会在忙，后面再议,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在比较忙，晚点说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
好的，我知道了，我现在有事，等下打给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
正在忙，一会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这里信号不好，等会说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我要开会了，改天说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我要开车了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我要登机了，有什么事等我下飞机在说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你等会打过来，我先确认下。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
回来再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
对不起家里有客人来了，一会儿再聊,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
好了，等会儿再说，我要出去趟,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
好了，先聊到这，我这边有其他事情，晚点再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
火车来了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
马上进电梯了，没信号,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这个钱。我待会联系你，,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
马上就要起飞了，你过两小时打过来吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
手机要没电了，你一会儿再打过来吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
大后天说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂，喂，喂，我这边信号不好，等下再打过来。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喂，我在开车，等下再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我等下给你打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在开会，等会联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说啥？我信号不好，等会儿给你回过去,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开车，等会再打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这段时间在告诉上，下高速在说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
找时间详谈吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在路上不方便接电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在路上。再联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在路上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会在,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会呢,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会·,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会，我等一下回电话给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会，晚点联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会，稍后联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会，你等会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会，等会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会，等会打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会，待会联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会，待会打给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在忙，待会回你电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在忙，等会联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在忙，等会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
找个安静的地方,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在医院,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在外面,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在停车场,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在谈业务,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在上班下班联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在上班，我下班你再打我电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这边新号不好，等我联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在山上信号不好,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在山上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在山里,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在培训,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在忙等会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在忙等会再打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在忙不方便跟你说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在忙，你发个信息给我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在山上，等下山处理,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我知道了，等忙完再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我正在看比赛，完了再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我正在开车了，等会联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在船上信号不好,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在处理一些事情稍等,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在吃饭,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在超市,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在办理信用卡,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在办理身份证,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在班上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再上班，下班再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再上班,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再山上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再开会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再开车，等会打我电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再开车,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我有事了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等几天联系吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在地下室没信号,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在飞机上，不让打电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在高速,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车，等会我打电话给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车，等会打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车，到家说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车，不方便接电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在火车,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我有事,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在工作,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在高速上开车,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在高速上，先挂了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在高速上，下高速再打,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在高速上，下高速就还,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在高速上，挂了啊,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在高速上，等会说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在高速上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在工地不方便接听,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车，等会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我有时间再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我有点急事改天再说吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在开会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在开车,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在高速，等下高速,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在再忙，等会打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在有事啊我待会回给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在有点事,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在上班。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在上班,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在没空你改天再打吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在没空,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在忙待会回你电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在忙，没时间。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在忙，等会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在路上。待会联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在忙，你以后再联系我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在忙能等半小时吗，,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在上班,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我一会联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我一会给你打过去，这是你的电话吗,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我一会打给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我要上班了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我要去开会了，晚点再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我要去开会了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我要工作了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我有电话进来了，一会再说吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我要吃饭去了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我想睡觉,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在医院，没空,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在上班下班回电话给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在上班不方便接电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在上班不方便,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在上班，等一下联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在上班，等下班再说！,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我要吃饭,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车，等我停好车的,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车，稍后联系。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车，稍后再打。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上课,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上厕所,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上班下班聊,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上班等等再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上班的路上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上班，下班再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上班，下班以后给你回电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上班，下班说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上班,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在山上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在山区,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在山里,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在山洞里,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在山顶上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在汽车站，都是喇叭,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在睡觉,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在睡觉太累了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在外地,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在外地出差,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我正开会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我真的很忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这几天比较忙。过几天联系我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边信号不好，等下再联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边打雷了等会打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边不方便说话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边不方便回答,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在骑车不方便听电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在游泳,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在医院,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在学校,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在学习,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在外面呢等会再打我电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在外面不放便,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在外面，有事等我回去的,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在外面,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在骑车,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在跑步,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在面试,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会你等会打=打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会呢,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会等等再打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会，等下再说吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会，等下再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会，等下再联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会，等会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会一会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会，等会的,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车一会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车稍后联系吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车稍后联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车等会说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车，有事等等说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车，晚上你在打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会，不能接电话！,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
过两天,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在看演唱会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙现在没时间,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
