from,label,original_label,original_text
IfKnowDebtor,0,,我没办法转告
回问身份,2,107.0,内谁啊
不愿配合,2,110.0,别打我电话
IfKnowDebtor,0,,听不懂
IfKnowDebtor,1,,家哪里的啊
IfKnowDebtor,0,,等会我告诉我
请求等下打来,2,104.0,下午给我联系吧
不愿配合,2,110.0,我这里不是你要找的人
IfKnowDebtor,1,,我没这个朋友啊
IfKnowDebtor,0,,找他做什么啊
故意岔开话题,2,109.0,我想要的是无话不说
说出目的,2,101.0,我是他哥，有什么事情告诉我？
IfKnowDebtor,0,,明天
IfKnowDebtor,1,,打电话给我干什么
IfKnowDebtor,1,,你神经病吧
请求重复,2,103.0,这名字没听清
说出目的,2,101.0,你和他是啥子关系
IfKnowDebtor,1,,老板拖欠N个月工资，后天就发了，肯定还！
请求等下打来,2,104.0,有朋友
说出目的,2,101.0,请问找他干嘛
IfKnowDebtor,1,,不知道你在说什么
回问身份,2,107.0,打错了
IfKnowDebtor,1,,你说谁？？他干嘛的？？
说出目的,2,101.0,怎么了？
请求重复,2,103.0,怎么回事啊？
IfKnowDebtor,1,,28号才能发工资
请求等下打来,2,104.0,待还再打
IfKnowDebtor,0,,一起打过牌不熟。
IfKnowDebtor,1,,我不知道
