label,split_text,classifier,new_label,comment,uncertain,name,criterion
1,是我朋友借的吧，那天他拿我的身份证去用，搞出这么多事情。,ConfirmLoan,1,,,zl,
0,手头紧,ConfirmLoan,0,,,zl,
0,手头紧的很,ConfirmLoan,0,,,zl,
0,手头没钱,ConfirmLoan,0,,,zl,
0,受伤了,ConfirmLoan,0,,,zl,
0,输了300多万,ConfirmLoan,0,,,zl,
0,算了，我可以请你吃饭,ConfirmLoan,0,,,zl,
0,太多了，还少点行不,ConfirmLoan,0,,,zl,
0,太忙，忘记还了,ConfirmLoan,0,,,zl,
0,天天催啥子嘛！没得钱还！,ConfirmLoan,0,,,zl,
0,投资做生意失败了,ConfirmLoan,0,,,zl,
0,腿断了，挣不到钱了,ConfirmLoan,0,,,zl,
0,娃儿跑了,ConfirmLoan,0,,,zl,
0,娃娃读幼儿园，交了好大一笔钱，没得钱,ConfirmLoan,0,,,zl,
0,完全忘记了，马上还。,ConfirmLoan,0,,,zl,
0,忘记还款,ConfirmLoan,0,,,zl,
0,忘记了，不好意思,ConfirmLoan,0,,,zl,
0,忘记了哈,ConfirmLoan,0,,,zl,
0,忘记用户名密码了,ConfirmLoan,0,,,zl,
0,忘了,ConfirmLoan,0,,,zl,
0,为啥要还,ConfirmLoan,0,,,zl,
1,为啥要还,ConfirmLoan,0,,,zl,
0,违约金太多了,ConfirmLoan,0,,,zl,
0,我把别人弄伤了，都付医药费了,ConfirmLoan,0,,,zl,
0,我把钱换了，借条怎么还给我？,ConfirmLoan,0,,,zl,
0,我把钱捐给希望工程了,ConfirmLoan,0,,,zl,
0,我爸爸住院了，需要人照顾,ConfirmLoan,0,,,zl,
0,我被裁员了，还在找工作。,ConfirmLoan,0,,,zl,
0,我被车撞了，还在住院。,ConfirmLoan,0,,,zl,
0,我被传销的弄进去了，钱都花完了,ConfirmLoan,0,,,zl,
0,我被骗了，钱都被骗走了,ConfirmLoan,0,,,zl,
0,我不还你们打算怎么办,ConfirmLoan,0,,,zl,
1,我不记得我借了这么多,ConfirmLoan,0,,,zl,
0,我不记得有这么多,ConfirmLoan,0,,,zl,
0,我不认可你们的算法，我需要再查一下,ConfirmLoan,0,,,zl,
0,我不是不想还，只是需要点时间,ConfirmLoan,0,,,zl,
0,我不是故意的，是确实没有办法,ConfirmLoan,0,,,zl,
1,我不相信我有这么多,ConfirmLoan,0,,,zl,
0,我不想还了,ConfirmLoan,0,,,zl,
0,我不知道多少钱,ConfirmLoan,0,,,zl,
0,我不知道有没有这么多钱,ConfirmLoan,0,,,zl,
0,我才借了2万，利息滞纳金就有几千，疯了吧,ConfirmLoan,0,,,zl,
0,我炒股输了,ConfirmLoan,0,,,zl,
0,我吃不起饭了,ConfirmLoan,0,,,zl,
0,我凑不齐，如果能凑齐早就还了,ConfirmLoan,0,,,zl,
0,我打牌全输了,ConfirmLoan,0,,,zl,
0,我打牌输了,ConfirmLoan,0,,,zl,
0,我到处都欠款，你说我该还你们谁啊,ConfirmLoan,0,,,zl,
0,我得了病，现在都还在医院检查,ConfirmLoan,0,,,zl,
0,我得了重病，钱全部治疗去了,ConfirmLoan,0,,,zl,
0,我的工程款都被人卷跑了，没钱还了,ConfirmLoan,0,,,zl,
0,我的钱都被法院冻结了,ConfirmLoan,0,,,zl,
0,我的钱都投到股票里了，最近股票大跌都套牢了，没办法提出来啊,ConfirmLoan,0,,,zl,
0,我的钱都在我老婆那里，这个钱是我偷偷借的，现在没有私房钱还,ConfirmLoan,0,,,zl,
0,我的钱全被骗了，现在没法还,ConfirmLoan,0,,,zl,
0,我的钱遭银行给我冻结了,ConfirmLoan,0,,,zl,
0,我的银行卡被冻结了,ConfirmLoan,0,,,zl,
0,我丢工作了,ConfirmLoan,0,,,zl,
0,我丢工作了，没意思,ConfirmLoan,0,,,zl,
0,我丢工作了阿,ConfirmLoan,0,,,zl,
0,我丢工作了哈,ConfirmLoan,0,,,zl,
0,我丢工作了没意思,ConfirmLoan,0,,,zl,
0,我都不晓得我欠了多少钱了,ConfirmLoan,0,,,zl,
0,我都不知道我欠了你们好多钱,ConfirmLoan,0,,,zl,
0,我都吃不起饭，真的没有钱,ConfirmLoan,0,,,zl,
0,我都吃不起饭了,ConfirmLoan,0,,,zl,
0,我都吃不起饭了，没意思,ConfirmLoan,0,,,zl,
0,我都吃不起饭了，哪来的钱还啊,ConfirmLoan,0,,,zl,
0,我都吃不起饭了哈,ConfirmLoan,0,,,zl,
0,我都吃不起饭了没意思,ConfirmLoan,0,,,zl,
0,我都吃不起饭了哇,ConfirmLoan,0,,,zl,
0,我都吃不起饭了者,ConfirmLoan,0,,,zl,
0,我都没钱吃饭了～,ConfirmLoan,0,,,zl,
0,我都在吃土了，催什么催嘛，又不是不还,ConfirmLoan,0,,,zl,
0,我赌球欠了一屁股债,ConfirmLoan,0,,,zl,
0,我多少还多少,ConfirmLoan,0,,,zl,
0,我儿子把我家的钱全给拿走了,ConfirmLoan,0,,,zl,
0,我儿子读书才交了学费,ConfirmLoan,0,,,zl,
0,我房子车子都抵押了，现在就只剩我这个人了，你看我还值多少钱，把我卖了吧,ConfirmLoan,0,,,zl,
0,我父母过世了,ConfirmLoan,0,,,zl,
0,我刚刚才找到工作，还没满一个月呢，没法工资啊,ConfirmLoan,0,,,zl,
0,我刚离婚，老婆带钱跑了,ConfirmLoan,0,,,zl,
0,我给忘了,ConfirmLoan,0,,,zl,
0,我根本就没有借那么多,ConfirmLoan,0,,,zl,
0,我工作丢了,ConfirmLoan,0,,,zl,
0,我故意不还的,ConfirmLoan,0,,,zl,
0,我故意的,ConfirmLoan,0,,,zl,
0,我还不起滞纳金和利息,ConfirmLoan,0,,,zl,
0,我还差点，,ConfirmLoan,0,,,zl,
0,我还了一部分了，没有多少了,ConfirmLoan,0,,,zl,
0,我还有老婆孩子需要养,ConfirmLoan,0,,,zl,
0,我还在借,ConfirmLoan,0,,,zl,
0,我孩子生病了,ConfirmLoan,0,,,zl,
1,我好久借了这么多钱，我好像就借了几千块钱哒,ConfirmLoan,0,,,zl,
0,我好像没借这么多钱哦，你把详细记录给我看看,ConfirmLoan,0,,,zl,
0,我后悔借钱了，我没钱还,ConfirmLoan,0,,,zl,
0,我后来才晓得你们是高利贷,ConfirmLoan,0,,,zl,
0,我后面给你,ConfirmLoan,0,,,zl,
0,我回老家修房子用了,ConfirmLoan,0,,,zl,
0,我会还的，但是现在没有钱，再让我缓一段时间吧,ConfirmLoan,0,,,zl,
0,我记得莫得这么多哦,ConfirmLoan,0,,,zl,
0,我记得我没有欠那么多呢,ConfirmLoan,0,,,zl,
0,我记得已经还了一部分了啊，怎么还有这么多,ConfirmLoan,0,,,zl,
0,我家被火烧了,ConfirmLoan,0,,,zl,
0,我家被偷了,ConfirmLoan,0,,,zl,
0,我家里出了事，现在还不了,ConfirmLoan,0,,,zl,
0,我家里有事，用了,ConfirmLoan,0,,,zl,
0,我家人出事了,ConfirmLoan,0,,,zl,
0,我家人出事了，没意思,ConfirmLoan,0,,,zl,
0,我家人出事了哈,ConfirmLoan,0,,,zl,
0,我家人出事了没意思,ConfirmLoan,0,,,zl,
0,我家人出事了哇,ConfirmLoan,0,,,zl,
0,我家人出事了也,ConfirmLoan,0,,,zl,
0,我家遭贼啦，全被偷了,ConfirmLoan,0,,,zl,
1,我借个2000块，你说我借了2万？,ConfirmLoan,0,,,zl,
0,我今天没借到钱,ConfirmLoan,0,,,zl,
0,我尽量还，但是要给我时间啊，你说对吧,ConfirmLoan,0,,,zl,
0,我就那点死工资，只能解决我个人的生活问题，除非我中彩票了,ConfirmLoan,0,,,zl,
0,我就是不还,ConfirmLoan,0,,,zl,
0,我就是不想还,ConfirmLoan,0,,,zl,
0,我就是故意不还的，莫得其他原因,ConfirmLoan,0,,,zl,
0,我开车出了交通事故，现在没钱还款了,ConfirmLoan,0,,,zl,
0,我老板跑路，发不出工资了,ConfirmLoan,0,,,zl,
0,我老公去普吉岛旅游，坐船失踪了，现在人都找不到，你知道那个新闻吧，你还管我要钱,ConfirmLoan,0,,,zl,
0,我老婆得了大病，还在住院。,ConfirmLoan,0,,,zl,
0,我妈妈也住院了,ConfirmLoan,0,,,zl,
0,我妈妈也住院了，没意思,ConfirmLoan,0,,,zl,
0,我妈妈也住院了阿,ConfirmLoan,0,,,zl,
0,我妈妈也住院了嗯,ConfirmLoan,0,,,zl,
0,我妈妈也住院了哈哈哈,ConfirmLoan,0,,,zl,
0,我妈妈也住院了呀,ConfirmLoan,0,,,zl,
0,我妈妈住院了，需要人照顾,ConfirmLoan,0,,,zl,
0,我马上下载看看,ConfirmLoan,0,,,zl,
0,我买的币亏了,ConfirmLoan,0,,,zl,
0,我买了车,ConfirmLoan,0,,,zl,
0,我没工作了，还不了,ConfirmLoan,0,,,zl,
1,我没借那么多,ConfirmLoan,0,,,zl,
1,我没借这么多,ConfirmLoan,0,,,zl,
1,我没借这么多，没意思,ConfirmLoan,0,,,zl,
1,我没借这么多哈,ConfirmLoan,0,,,zl,
1,我没借这么多啦,ConfirmLoan,0,,,zl,
1,我没借这么多没意思,ConfirmLoan,0,,,zl,
1,我没借这么多矣,ConfirmLoan,0,,,zl,
0,我没那么多钱,ConfirmLoan,0,,,zl,
0,我没钱,ConfirmLoan,0,,,zl,
0,我没钱了，所有的钱都输完了,ConfirmLoan,0,,,zl,
0,我没有带银行卡,ConfirmLoan,0,,,zl,
0,我没有工作,ConfirmLoan,0,,,zl,
0,我没有钱,ConfirmLoan,0,,,zl,
0,我没在家,ConfirmLoan,0,,,zl,
0,我没准备好还,ConfirmLoan,0,,,zl,
0,我妹儿刚刚办婚事，要用钱。,ConfirmLoan,0,,,zl,
0,我们公司还没发工资,ConfirmLoan,0,,,zl,
0,我们这地震了，我家也倒了，哪还有钱啊,ConfirmLoan,0,,,zl,
0,我母亲病了，等一段时间再说吧,ConfirmLoan,0,,,zl,
0,我拿不出这么多钱来还,ConfirmLoan,0,,,zl,
0,我哪有借那么多哦,ConfirmLoan,0,,,zl,
1,我哪知道啊，钱是朋友帮我借的！,ConfirmLoan,0,,,zl,
0,我奶奶住院了，需要人照顾,ConfirmLoan,0,,,zl,
1,我难得管,ConfirmLoan,0,,,zl,
0,我难得还了,ConfirmLoan,0,,,zl,
0,我能还100元，你们要不？,ConfirmLoan,0,,,zl,
0,我能说我忘记了吗,ConfirmLoan,0,,,zl,
0,我朋友借一下，抓紧把事情处理掉。,ConfirmLoan,0,,,zl,
0,我朋友钱没还给我,ConfirmLoan,0,,,zl,
0,我朋友说今天钱还我,ConfirmLoan,0,,,zl,
0,我凭本事借的钱为什么要还,ConfirmLoan,0,,,zl,
0,我破产了,ConfirmLoan,0,,,zl,
0,我其实就是不想还,ConfirmLoan,0,,,zl,
0,我其实一直是想还的,ConfirmLoan,0,,,zl,
0,我前段时间做了个手术，钱都用掉了,ConfirmLoan,0,,,zl,
0,我欠的太多了,ConfirmLoan,0,,,zl,
0,我欠了多少钱？,ConfirmLoan,0,,,zl,
0,我欠了你们多少钱？你说说看,ConfirmLoan,0,,,zl,
0,我欠钱太多了,ConfirmLoan,0,,,zl,
0,我切肾,ConfirmLoan,0,,,zl,
0,我亲戚住院,ConfirmLoan,0,,,zl,
0,我穷得很，莫得钱还，可以不可以再借点给我,ConfirmLoan,0,,,zl,
0,我去你们公司发现你们办公司都搬了，还以为不用还钱了哦,ConfirmLoan,0,,,zl,
0,我缺钱，还不起,ConfirmLoan,0,,,zl,
0,我确认没钱,ConfirmLoan,0,,,zl,
0,我身上只有100，要不要。,ConfirmLoan,0,,,zl,
0,我身无分文,ConfirmLoan,0,,,zl,
1,我什么时候跟你们借的款，滞纳金和利息要这么多，你们这个利息是怎么算的？我在别的地方贷款也没有这么高的利息,ConfirmLoan,0,,,zl,
0,我生病住院用了,ConfirmLoan,0,,,zl,
0,我失业了,ConfirmLoan,0,,,zl,
0,我实在没钱,ConfirmLoan,0,,,zl,
0,我实在没钱还了,ConfirmLoan,0,,,zl,
1,我是不是可以当不知道,ConfirmLoan,0,,,zl,
0,我手机丢了，钱都被转移了,ConfirmLoan,0,,,zl,
0,我手里只有100块了，这周还要吃饭呢，下个月才发工资,ConfirmLoan,0,,,zl,
0,我手头紧啊,ConfirmLoan,0,,,zl,
1,我听我爱人说了，没借那么多，只有几千块钱,ConfirmLoan,0,,,zl,
0,我投资了其他行业，没钱了,ConfirmLoan,0,,,zl,
0,我网银密码忘了,ConfirmLoan,0,,,zl,
0,我忘还了,ConfirmLoan,0,,,zl,
0,我忘记还有这欠款了！,ConfirmLoan,0,,,zl,
0,我忘记了,ConfirmLoan,0,,,zl,
0,我忘记了，没收到催款短信,ConfirmLoan,0,,,zl,
0,我忘记了，没收到手机短信,ConfirmLoan,0,,,zl,
0,我忘记有借款这回事了,ConfirmLoan,0,,,zl,
0,我忘记这回事了,ConfirmLoan,0,,,zl,
0,我忘了,ConfirmLoan,0,,,zl,
0,我忘了，等下就去还,ConfirmLoan,0,,,zl,
0,我忘了还有这回事,ConfirmLoan,0,,,zl,
0,我问问我爱人，看看她还了吗,ConfirmLoan,0,,,zl,
0,我媳妇前段时间生小孩,ConfirmLoan,0,,,zl,
0,我媳妇前段时间生小孩，没意思,ConfirmLoan,0,,,zl,
0,我媳妇前段时间生小孩嗯,ConfirmLoan,0,,,zl,
0,我媳妇前段时间生小孩哈哈哈,ConfirmLoan,0,,,zl,
0,我媳妇前段时间生小孩了,ConfirmLoan,0,,,zl,
0,我媳妇前段时间生小孩呢,ConfirmLoan,0,,,zl,
0,我媳妇生孩子用了,ConfirmLoan,0,,,zl,
0,我先看看我是不是欠了这么多。,ConfirmLoan,0,,,zl,
0,我现在吃饭的钱都没有了,ConfirmLoan,0,,,zl,
0,我现在还欠哪个的钱哦,ConfirmLoan,0,,,zl,
0,我现在借钱,ConfirmLoan,0,,,zl,
0,我现在没工作,ConfirmLoan,0,,,zl,
0,我现在没工作啊，不然你让我来你那工作抵债吧！,ConfirmLoan,0,,,zl,
0,我现在没钱,ConfirmLoan,0,,,zl,
0,我现在确认没钱,ConfirmLoan,0,,,zl,
0,我现在手里面没钱,ConfirmLoan,0,,,zl,
0,我现在手里一点钱都没有,ConfirmLoan,0,,,zl,
0,我现在手头紧,ConfirmLoan,0,,,zl,
0,我现在一分钱都没有,ConfirmLoan,0,,,zl,
0,我想法子,ConfirmLoan,0,,,zl,
0,我想还没有钱,ConfirmLoan,0,,,zl,
0,我想还只是现在没钱,ConfirmLoan,0,,,zl,
0,我想是想还，手头太紧了,ConfirmLoan,0,,,zl,
0,我小孩生病了，钱给他看病了,ConfirmLoan,0,,,zl,
0,我心情不好，不想还,ConfirmLoan,0,,,zl,
0,我心软把钱借给别人了,ConfirmLoan,0,,,zl,
0,我信用卡刷爆了,ConfirmLoan,0,,,zl,
0,我兄弟欠了高利贷，我帮他救急了。,ConfirmLoan,0,,,zl,
0,我爷爷住院了，需要人照顾,ConfirmLoan,0,,,zl,
0,我也不知道逾期了啊，怎么这么快呢？,ConfirmLoan,0,,,zl,
0,我也没得办法，没有赚到钱，哪里有钱还。,ConfirmLoan,0,,,zl,
0,我也是想还你们，可惜是心有余而力不足，现实太残酷，一分钱难倒英雄汉,ConfirmLoan,0,,,zl,
0,我也想还，但我现在真的很困难,ConfirmLoan,0,,,zl,
0,我也想还钱，问题是没有钱啊。,ConfirmLoan,0,,,zl,
0,我已经辞职了，现在手里拿不出来这么多，这个月暂时没钱,ConfirmLoan,0,,,zl,
0,我已经让财务打给我了，还没到呢,ConfirmLoan,0,,,zl,
0,我以为有人帮我还了,ConfirmLoan,0,,,zl,
0,我银行卡丢了，钱还不了了,ConfirmLoan,0,,,zl,
0,我有钱的时候，你干嘛不给我打电话,ConfirmLoan,0,,,zl,
0,我有钱还的时候你杂不说,ConfirmLoan,0,,,zl,
0,我又不止借了你们一家公司,ConfirmLoan,0,,,zl,
1,我又没欠你钱,ConfirmLoan,0,,,zl,
1,我又没问你借钱，你算老几哦？,ConfirmLoan,0,,,zl,
0,我在打官司，现在不能还钱,ConfirmLoan,0,,,zl,
0,我在换工作，最近没钱,ConfirmLoan,0,,,zl,
0,我在医院呢，正准备卖肾，过几天就还你哈。,ConfirmLoan,0,,,zl,
0,我这个月请假了，到手工资只够生活,ConfirmLoan,0,,,zl,
0,我真的没钱,ConfirmLoan,0,,,zl,
0,我争取还,ConfirmLoan,0,,,zl,
0,我正等着公司裁员把我裁掉，这样就有赔偿金还了,ConfirmLoan,0,,,zl,
0,我正在筹钱，你催个毛线啊,ConfirmLoan,0,,,zl,
0,我正准备去还呢，你们电话就打过来了,ConfirmLoan,0,,,zl,
1,我只借过100，早还清了,ConfirmLoan,0,,,zl,
1,我只借了2百，哪里来的滞纳金？,ConfirmLoan,0,,,zl,
1,我只借了2千，2万是什么鬼，滚开,ConfirmLoan,0,,,zl,
1,我只借了2千，没有利息和滞纳金,ConfirmLoan,0,,,zl,
1,我只借了500,ConfirmLoan,0,,,zl,
1,我只借了5000 ，哪有那么多,ConfirmLoan,0,,,zl,
1,我只借了不到 5000，怎么到你这里就变成 2 万了哦？,ConfirmLoan,0,,,zl,
0,我准备第3个月还啊,ConfirmLoan,0,,,zl,
0,我准备下个月就还了,ConfirmLoan,0,,,zl,
0,我自己都吃不饱饭，哪里有钱来还,ConfirmLoan,0,,,zl,
0,我最近炒股赔了好几万，真没钱了，你也知道最近股票大跌啊,ConfirmLoan,0,,,zl,
0,我最近做手术了，钱花没了，还欠了朋友一大笔钱呢,ConfirmLoan,0,,,zl,
0,我昨天买的德国，结果全输了,ConfirmLoan,0,,,zl,
0,我做生意失败了，现在在找工作！,ConfirmLoan,0,,,zl,
0,屋漏偏逢连夜雨啊，前天出去买菜的时候钱包被偷了，昨天家里又被盗了，实在是拿不出一分钱了,ConfirmLoan,0,,,zl,
0,媳妇跑了,ConfirmLoan,0,,,zl,
0,现在的经济状况，我没有这么多钱呐,ConfirmLoan,0,,,zl,
0,现在家里有事需要现金,ConfirmLoan,0,,,zl,
0,现在没有钱还,ConfirmLoan,0,,,zl,
0,现在没这多钱，后天吧,ConfirmLoan,0,,,zl,
0,现在身上一分钱也没有,ConfirmLoan,0,,,zl,
0,现在手头紧,ConfirmLoan,0,,,zl,
0,现在有一顿没一顿的，怎么还钱啊！,ConfirmLoan,0,,,zl,
0,现在在忙，没空打钱,ConfirmLoan,0,,,zl,
0,想还还不起啊,ConfirmLoan,0,,,zl,
0,想让我还等下辈子吧,ConfirmLoan,0,,,zl,
0,需要修车，暂时手头紧,ConfirmLoan,0,,,zl,
0,要不缓一下，可以嘛，现在手里确实没有,ConfirmLoan,0,,,zl,
0,要不你报警抓我吧,ConfirmLoan,0,,,zl,
0,要买奶粉,ConfirmLoan,0,,,zl,
0,要钱没有，要命不给,ConfirmLoan,0,,,zl,
0,要钱没有，要命一条,ConfirmLoan,0,,,zl,
0,要钱没有，要命一条，你要不要,ConfirmLoan,0,,,zl,
0,要钱莫得，要命有一条,ConfirmLoan,0,,,zl,
0,要是我还不还，是不是下次就本金减一半啊,ConfirmLoan,0,,,zl,
0,一分钱没赚到，又不能抢银行，你说咋还钱呢？,ConfirmLoan,0,,,zl,
0,以为现在股市可以抄底，结果还在大跌，钱都焊到股市里面了,ConfirmLoan,0,,,zl,
0,因为没有钱,ConfirmLoan,0,,,zl,
0,因为钱全部拿去买彩票了,ConfirmLoan,0,,,zl,
0,因为我买世界杯彩票还没中奖,ConfirmLoan,0,,,zl,
0,因为我想等彩票中大奖之后再还,ConfirmLoan,0,,,zl,
0,银行抵押贷款没有下来,ConfirmLoan,0,,,zl,
0,银行卡丢了，还没补办,ConfirmLoan,0,,,zl,
0,银行也在逼债，早就没得钱了,ConfirmLoan,0,,,zl,
0,应该没有这么多吧,ConfirmLoan,0,,,zl,
1,有病么，我借了2万好么,ConfirmLoan,0,,,zl,
0,有点困难,ConfirmLoan,0,,,zl,
0,有这么利息了啊,ConfirmLoan,0,,,zl,
0,又不是不还,ConfirmLoan,0,,,zl,
0,原因就是我不想还钱,ConfirmLoan,0,,,zl,
1,咋个就2万3了，应该是2万一的嘛,ConfirmLoan,0,,,zl,
0,再催都要卖血了,ConfirmLoan,0,,,zl,
0,早干嘛去了,ConfirmLoan,0,,,zl,
1,怎么不去抢？怎么这么多,ConfirmLoan,0,,,zl,
0,怎么都2个月了？,ConfirmLoan,0,,,zl,
0,怎么还款我给忘了,ConfirmLoan,0,,,zl,
0,怎么还要滞纳金，你确定是正确的啊，我不记得有这么多钱了,ConfirmLoan,0,,,zl,
0,怎么会这么多？,ConfirmLoan,0,,,zl,
1,怎么可能借这么多，拿出你的证据来,ConfirmLoan,0,,,zl,
1,怎么是2万3了？,ConfirmLoan,0,,,zl,
1,怎么无端多出2万多欠款，为什么不是我中了2万多彩票呢,ConfirmLoan,0,,,zl,
1,怎么这么多,ConfirmLoan,0,,,zl,
0,这段时间资金周转不开，能不能延期？,ConfirmLoan,0,,,zl,
0,这个欠款我是知道的，可不知道利息已经这么多了，一直也没有收到通知，所以钱已经借出去了，一直别人没还,ConfirmLoan,0,,,zl,
0,这个月休病假，没上班,ConfirmLoan,0,,,zl,
0,这哈没得钱了,ConfirmLoan,0,,,zl,
0,这哈没得钱了，没意思,ConfirmLoan,0,,,zl,
0,这哈没得钱了啊,ConfirmLoan,0,,,zl,
0,这哈没得钱了嗯,ConfirmLoan,0,,,zl,
0,这哈没得钱了没意思,ConfirmLoan,0,,,zl,
0,这哈没得钱了焉,ConfirmLoan,0,,,zl,
0,这么多,ConfirmLoan,0,,,zl,
0,这么多啊,ConfirmLoan,0,,,zl,
0,这太多了,ConfirmLoan,0,,,zl,
0,真的没钱,ConfirmLoan,0,,,zl,
0,真的没有钱,ConfirmLoan,0,,,zl,
0,真没钱,ConfirmLoan,0,,,zl,
0,真没钱，不然你再借我2万吧。,ConfirmLoan,0,,,zl,
0,真没钱，你说咋办,ConfirmLoan,0,,,zl,
0,真没钱了,ConfirmLoan,0,,,zl,
0,正在银行,ConfirmLoan,0,,,zl,
0,之前没钱,ConfirmLoan,0,,,zl,
0,之前手机掉了,ConfirmLoan,0,,,zl,
0,只借了你们2万吗？你搞对没有哦,ConfirmLoan,0,,,zl,
0,滞纳金太多了,ConfirmLoan,0,,,zl,
0,自己在工地，工资一年结一次,ConfirmLoan,0,,,zl,
0,最近丢工作了,ConfirmLoan,0,,,zl,
0,最近赌球输了。,ConfirmLoan,0,,,zl,
0,最近发生了点意外,ConfirmLoan,0,,,zl,
0,最近父亲刚刚过世。,ConfirmLoan,0,,,zl,
0,最近股市大跌，亏得血本无归，没得钱,ConfirmLoan,0,,,zl,
0,最近家里经济紧张，本来是能够付清这笔款的，可是家里有人生病了,ConfirmLoan,0,,,zl,
0,最近金融危机，我的公司都倒闭了，还欠员工工资没发呢，最近都打算卖房了,ConfirmLoan,0,,,zl,
0,最近买足彩，输的好惨哦，没得钱啊,ConfirmLoan,0,,,zl,
0,最近忙,ConfirmLoan,0,,,zl,
0,最近没钱,ConfirmLoan,0,,,zl,
0,最近生意不好啊,ConfirmLoan,0,,,zl,
0,最近失业了,ConfirmLoan,0,,,zl,
0,最近世界杯场场爆冷，我买的足彩全部都亏了，还不起了,ConfirmLoan,0,,,zl,
0,最近收益不好，没挣到钱,ConfirmLoan,0,,,zl,
0,最近手气背，买彩票一个没中，等我中了就还你。,ConfirmLoan,0,,,zl,
0,最近手气背的,ConfirmLoan,0,,,zl,
0,最近手头紧,ConfirmLoan,0,,,zl,
0,最近手头紧张,ConfirmLoan,0,,,zl,
0,最近手头有点紧,ConfirmLoan,0,,,zl,
0,最近太忙，忘记了,ConfirmLoan,0,,,zl,
0,最近有点忙，把这事儿给忘了,ConfirmLoan,0,,,zl,
0,最近运气撇，做生意亏了几十万，现在还欠几十万，天天被人追账，我都要崩溃了，确实莫得钱,ConfirmLoan,0,,,zl,
0,最近债主太多，没钱了,ConfirmLoan,0,,,zl,
0,最少还多少,ConfirmLoan,0,,,zl,
0,昨天才交了2万元的住院费，我哪里还拿得出来钱嘛,ConfirmLoan,0,,,zl,
0,昨天我兄弟才走我这里借了几十万走，没得钱了啊，你们应该早点给我打电话的,ConfirmLoan,0,,,zl,
0,坐公交车都没钱了，怎么还？,ConfirmLoan,0,,,zl,
0,坐牢才出来,ConfirmLoan,0,,,zl,
0,坐牢了,ConfirmLoan,0,,,zl,
0,做生意亏惨了,ConfirmLoan,0,,,zl,
0,做生意亏了,ConfirmLoan,0,,,zl,
0,做外包还没结清钱,ConfirmLoan,0,,,zl,
1,2万多？我至于要跟你们贷款吗？真是搞笑,ConfirmLoan,1,,,sr,
1,别打了，我没借,ConfirmLoan,1,,,sr,
1,别人吧，不是我,ConfirmLoan,1,,,sr,
1,别找我了，我没借,ConfirmLoan,1,,,sr,
1,不对啊,ConfirmLoan,1,,,sr,
1,不对哦,ConfirmLoan,1,,,sr,
1,不关我的事,ConfirmLoan,1,,,sr,
1,不关我的事，不是我借的，找错人了你,ConfirmLoan,1,,,sr,
1,不关我事,ConfirmLoan,1,,,sr,
1,不管我的事,ConfirmLoan,1,,,sr,
1,不好意思，你打错电话了,ConfirmLoan,1,,,sr,
1,不好意思，我从没有借款,ConfirmLoan,1,,,sr,
1,不会是你搞错了哇,ConfirmLoan,1,,,sr,
1,不可能,ConfirmLoan,1,,,sr,
1,不可能，我都几年都不借钱了,ConfirmLoan,1,,,sr,
1,不可能的,ConfirmLoan,1,,,sr,
1,不可能哦,ConfirmLoan,1,,,sr,
1,不是吧,ConfirmLoan,1,,,sr,
1,不是吧？以我的名义贷款的吗？难道是我弟弟用了我的身份，我俩是双胞胎,ConfirmLoan,1,,,sr,
1,不是我,ConfirmLoan,1,,,sr,
1,不是我办理的,ConfirmLoan,1,,,sr,
1,不是我借的,ConfirmLoan,1,,,sr,
1,不是我借的，是我朋友借的,ConfirmLoan,1,,,sr,
1,不是我小瞧这2万块钱，是我真没必要管你们贷款，我家里真不差钱,ConfirmLoan,1,,,sr,
0,不晓得,ConfirmLoan,1,,,sr,
1,不晓得，哪个龟儿子才借了！,ConfirmLoan,1,,,sr,
0,不要的,ConfirmLoan,1,,,sr,
0,不知,ConfirmLoan,1,,,sr,
1,不知道了,ConfirmLoan,1,,,sr,
0,不知道了,ConfirmLoan,1,,,sr,
0,不知道呢,ConfirmLoan,1,,,sr,
1,不知道你们再说什么，啥子利息，滞纳金，懂都懂不起,ConfirmLoan,1,,,sr,
1,锤子大爷借了你们钱啊,ConfirmLoan,1,,,sr,
1,从出生到现在我还没借过钱,ConfirmLoan,1,,,sr,
1,打错电话了哇,ConfirmLoan,1,,,sr,
1,打错了,ConfirmLoan,1,,,sr,
1,打错了，不是我借的,ConfirmLoan,1,,,sr,
1,打错了，我没借,ConfirmLoan,1,,,sr,
1,搞错了,ConfirmLoan,1,,,sr,
1,搞错了吧,ConfirmLoan,1,,,sr,
1,搞笑，我根本没借,ConfirmLoan,1,,,sr,
1,根本不可能,ConfirmLoan,1,,,sr,
1,根本不是,ConfirmLoan,1,,,sr,
1,根本就是无理取闹,ConfirmLoan,1,,,sr,
1,根本没那么回事,ConfirmLoan,1,,,sr,
1,跟我没关系,ConfirmLoan,1,,,sr,
1,关我屁事,ConfirmLoan,1,,,sr,
1,鬼扯哟,ConfirmLoan,1,,,sr,
1,滚，还借款2万，你怎么不说我借款20万呢？,ConfirmLoan,1,,,sr,
1,滚，你们再打我就，信不信我让你们吃不了兜着走,ConfirmLoan,1,,,sr,
1,滚，胎神,ConfirmLoan,1,,,sr,
1,滚，我没借,ConfirmLoan,1,,,sr,
1,滚你大爷的嘴，老子不欠钱,ConfirmLoan,1,,,sr,
1,滚远点，我没借,ConfirmLoan,1,,,sr,
