split_text,classifier,label
你们的利息加滞纳金太高了，我已经还不起了。,ConfirmLoan,0
你们的利息太高了,ConfirmLoan,0
你们的利息太高了吧，还有滞纳金又是什么鬼,ConfirmLoan,0
你们的利息也太高了嘛，抢人哦，还不起咯。,ConfirmLoan,0
你们的帐后我忘了,ConfirmLoan,0
你们放贷有点赚钱哦，能不能分享下经验,ConfirmLoan,0
你们干嘛给我爸联系,ConfirmLoan,0
你们高利贷吧，利息太高，没钱,ConfirmLoan,0
你们搞错了，没有那么多，真的,ConfirmLoan,0
你们搞这个也太黑了，利息好高,ConfirmLoan,0
你们给我造成的影响怎么算,ConfirmLoan,0
你们公司的地址在哪里？实际负责人是谁，都借了多少钱出去，一一给我报出来，不要问我为什么，你们摊上大事了。,ConfirmLoan,0
你们还不如去抢呢，我只借了2000块,ConfirmLoan,0
你们还发福利了啊,ConfirmLoan,0
你们还有点歪哦，没意思,ConfirmLoan,0
你们还有点歪哦哈,ConfirmLoan,0
你们还有点歪哦啦,ConfirmLoan,0
你们还有点歪哦没意思,ConfirmLoan,0
你们还有点歪哦呀,ConfirmLoan,0
你们继续,ConfirmLoan,0
你们简直是高利贷哦，没意思,ConfirmLoan,0
你们简直是高利贷哦阿,ConfirmLoan,0
你们简直是高利贷哦哈,ConfirmLoan,0
你们简直是高利贷哦没意思,ConfirmLoan,0
你们简直是高利贷哦呢,ConfirmLoan,0
你们老板是我亲戚，我不还,ConfirmLoan,0
你们利息那么高，还以为你们是高利贷，我才去报警了的，警察喊我回去等消息,ConfirmLoan,0
你们利息太高了,ConfirmLoan,0
你们利息太高了，能优惠点不,ConfirmLoan,0
你们利息太高了。,ConfirmLoan,0
你们利息太高能优惠一点吗,ConfirmLoan,0
你们哪个不去抢,ConfirmLoan,0
你们哪个不去抢阿,ConfirmLoan,0
你们哪个不去抢啊,ConfirmLoan,0
你们哪个不去抢嗯,ConfirmLoan,0
你们哪个不去抢哈哈哈,ConfirmLoan,0
你们那边没收到吗,ConfirmLoan,0
你们软件有问题,ConfirmLoan,0
你们是高利贷哦，这么多利息,ConfirmLoan,0
你们是什么公司的,ConfirmLoan,0
你们通过什么方式知道的,ConfirmLoan,0
你们有人威胁我,ConfirmLoan,0
你们咋不早说呐，我晓都不晓得逾期了，我等下就去银行处理。,ConfirmLoan,0
你们账号我给忘了,ConfirmLoan,0
你们之前不是说不算利息的吗,ConfirmLoan,0
你们总打电话已经干扰我的工作和生活了，把你们领导电话给我,ConfirmLoan,0
"你哪个, 行，我会想办法的, 本打算还的，结果钱包被人抢了。",ConfirmLoan,0
"你哪个。能不能换个长点儿的还款周期呢,我想起来了，是我借的。之前工程欠款，没钱还。",ConfirmLoan,0
"你哪个。要得，晓得了,本打算还的，结果钱包被人抢了。",ConfirmLoan,0
你去报警啊,ConfirmLoan,0
你去猜吧,ConfirmLoan,0
你认为呢,ConfirmLoan,0
你是哪位？为什么打电话给我？不知道我现在正在等一个重要的电话吗？你们可能让我损失几百万的生意，知道吗？这个损失你负责的了吗？,ConfirmLoan,0
你说的是2万多的日币吧，我只借了2000块，怎么变成那么多了,ConfirmLoan,0
你说的是2万越南盾哇？,ConfirmLoan,0
"你说的是哪一个XXX。能不能换个长点儿的还款周期呢,我家人出事了，我都吃不起饭了，确实拿不出这个钱。",ConfirmLoan,0
"你说的是哪一个XXX。优惠力度大不大,我家人出事了，我都吃不起饭了，确实拿不出这个钱。",ConfirmLoan,0
你说呢,ConfirmLoan,0
你说呢？,ConfirmLoan,0
你说是就是咯,ConfirmLoan,0
你吓到我了，我记得没这么多啊,ConfirmLoan,0
你先说你是哪个,ConfirmLoan,0
"你先说你是哪个。能不能换个长点儿的还款周期呢,",ConfirmLoan,0
"你先说有什么事。能不能换个长点儿的还款周期呢,",ConfirmLoan,0
"你先说有什么事。我想想办法吧,本打算还的，结果钱包被人抢了。",ConfirmLoan,0
你咬我,ConfirmLoan,0
你要是还要这么高,ConfirmLoan,0
"你又是谁。能不能换个长点儿的还款周期呢,本打算还的，结果钱包被人抢了。",ConfirmLoan,0
"你又是谁。哦，收到,我想起来了，是我借的。之前工程欠款，没钱还。",ConfirmLoan,0
"你又是谁。矣, 你们利息太高了。",ConfirmLoan,0
你在逗我,ConfirmLoan,0
你在干嘛,ConfirmLoan,0
你在干啥,ConfirmLoan,0
你在哪,ConfirmLoan,0
你在说什么啊？我就是不想还,ConfirmLoan,0
你怎么不早说,ConfirmLoan,0
你找我也没用,ConfirmLoan,0
你这利息太高了，不想还,ConfirmLoan,0
你真是一个好人,ConfirmLoan,0
你知道我家在哪吧？自己去搬东西吧。,ConfirmLoan,0
你知道现在学校有多黑吗？各种课补过去不过来，我哪有钱还？,ConfirmLoan,0
弄死我都没钱,ConfirmLoan,0
噢,ConfirmLoan,0
哦,ConfirmLoan,0
哦，我一时大意给忘记了,ConfirmLoan,0
哦，现在才想起还有钱没还,ConfirmLoan,0
哦哦哦，我忘了,ConfirmLoan,0
赔了别人很多钱,ConfirmLoan,0
朋友把我的钱都借走了,ConfirmLoan,0
朋友出了事情,ConfirmLoan,0
朋友都接了,ConfirmLoan,0
朋友生病了,ConfirmLoan,0
朋友需要买房，把钱全借去了,ConfirmLoan,0
碰到骗子，被龟儿子骗了个精光,ConfirmLoan,0
皮本事借的钱，为什么要还。你爱起诉就起诉，上门就上门。,ConfirmLoan,0
骗人的吧，我没借这么多？,ConfirmLoan,0
凭本事借的为什么要还，你爱起诉起诉，爱上门上门,ConfirmLoan,0
凭什么回答你,ConfirmLoan,0
凭什么回答你,ConfirmLoan,0
破产了,ConfirmLoan,0
其他平台我也有欠款，先还其他平台去了,ConfirmLoan,0
企业贷款还没有还清，现在没得多的钱还,ConfirmLoan,0
前短时间有急用，钱全部花完了。,ConfirmLoan,0
前段时间把钱都拿去炒房了,ConfirmLoan,0
前段时间出国了，没有时间,ConfirmLoan,0
前段时间出国旅游了，才回来，都把这个事情给忘记了,ConfirmLoan,0
前段时间出国旅游了，没得空来处理,ConfirmLoan,0
前段时间正好出国了，没有时间来处理,ConfirmLoan,0
前几天钱包被贼娃子偷个了，银行卡都在包包里，我现在吃法钱都没着落了。,ConfirmLoan,0
前两天暴风雨把车都淹了，钱都用在修车上了，真没多余的钱了,ConfirmLoan,0
前两天暴风雨树刮倒了把腿砸断了，现在还在医院躺着呢,ConfirmLoan,0
前两天弄坏了公司的电脑，要赔钱。,ConfirmLoan,0
前两天跑路的 XXX P2P你知道吗？我的钱都在他哪里,ConfirmLoan,0
前两天新闻才报道了说打击非法放贷，不是说不用还了吗？,ConfirmLoan,0
钱，是没有，只有一条命,ConfirmLoan,0
钱包被偷了,ConfirmLoan,0
钱包丢了,ConfirmLoan,0
钱包丢了,ConfirmLoan,0
钱被财务卷跑了,ConfirmLoan,0
钱被法院查封了,ConfirmLoan,0
钱被花光了,ConfirmLoan,0
钱被老婆没收了,ConfirmLoan,0
钱被老婆那败家玩意拜光了，最近没钱,ConfirmLoan,0
钱被朋友借走了，最近没钱,ConfirmLoan,0
钱被骗了，没钱,ConfirmLoan,0
钱被前妻拿走了,ConfirmLoan,0
钱被抢了,ConfirmLoan,0
钱被人抢劫了，没钱了,ConfirmLoan,0
钱被人抢了,ConfirmLoan,0
钱被人偷了,ConfirmLoan,0
钱被人偷了，能宽限段时间不,ConfirmLoan,0
钱被偷了,ConfirmLoan,0
钱不对,ConfirmLoan,0
钱不够,ConfirmLoan,0
钱不确定什么时候到,ConfirmLoan,0
钱存定期了，取不出来,ConfirmLoan,0
钱存银行，没到期,ConfirmLoan,0
钱到就还,ConfirmLoan,0
钱到位了我就还了,ConfirmLoan,0
钱掉完了,ConfirmLoan,0
钱都被我那个败家娘们淘宝买东西买完了，行用卡都还欠几万，咋子还嘛,ConfirmLoan,0
钱都被小三骗光了，奉劝你们这些年轻人些也不要去找小三，好生对待家里的老婆,ConfirmLoan,0
钱刚给了房租，下月才有,ConfirmLoan,0
钱给老婆买包了,ConfirmLoan,0
钱给兄弟应急了，过段时间才有,ConfirmLoan,0
钱还没凑齐,ConfirmLoan,0
钱花完了,ConfirmLoan,0
钱借出去了,ConfirmLoan,0
钱借给朋友做生意了,ConfirmLoan,0
钱借给亲戚去了,ConfirmLoan,0
钱没有到位,ConfirmLoan,0
钱拿去购房了，现在也没得钱了,ConfirmLoan,0
钱拿去投资了,ConfirmLoan,0
钱钱都舍不得,ConfirmLoan,0
钱钱钱，命相连了,ConfirmLoan,0
钱全拿去给小孩子交幼儿园学费了,ConfirmLoan,0
钱全在牌桌上了,ConfirmLoan,0
钱是借给别人用的，等他钱还我了再还。,ConfirmLoan,0
钱投P2P爆雷了，现在成穷光蛋了,ConfirmLoan,0
钱投进新项目了，过段时间才有活动资金,ConfirmLoan,0
钱我是有，但是就是不想还，你能把我怎么样,ConfirmLoan,0
钱早就还清了，我现在压根不欠钱,ConfirmLoan,0
钱早就花光了，你要是早打电话就好了,ConfirmLoan,0
欠的钱太多了，全部钱还了另一个平台,ConfirmLoan,0
欠你妹，老子没钱,ConfirmLoan,0
抢吗,ConfirmLoan,0
清不到，不晓得,ConfirmLoan,0
请报上你的大名，让警察跟你说。,ConfirmLoan,0
请说普通话,ConfirmLoan,0
"请说普通话。明显还可以再优惠点儿,我丢工作了，我媳妇前段时间生小孩，我妈妈也住院了，实在没有钱。",ConfirmLoan,0
请我吃饭,ConfirmLoan,0
穷,ConfirmLoan,0
全都免了？,ConfirmLoan,0
全欠很多钱,ConfirmLoan,0
全套在咋们大A股中，怎么还？,ConfirmLoan,0
确实打算还的，但是最近家里也急需用钱,ConfirmLoan,0
确实没办法了,ConfirmLoan,0
确实没钱,ConfirmLoan,0
确实没钱，你说怎么办嘛？,ConfirmLoan,0
确实没钱还啊,ConfirmLoan,0
确实没钱还了,ConfirmLoan,0
确实没有钱还,ConfirmLoan,0
确实拿不出这个钱,ConfirmLoan,0
确实拿不出这个钱，能不能缓缓,ConfirmLoan,0
确实拿不出这个钱阿,ConfirmLoan,0
确实拿不出这个钱哈,ConfirmLoan,0
确实拿不出这个钱哈哈哈,ConfirmLoan,0
确实拿不出这个钱哇,ConfirmLoan,0
确实拿不出这个钱焉,ConfirmLoan,0
确实是因为周转不过来才没还的，等我手头松动一点就会还你们了。,ConfirmLoan,0
确实遇到困难了，暂时还不上,ConfirmLoan,0
让客服给我道歉,ConfirmLoan,0
让我看看，能不能还一点，但是我不能保证都能还,ConfirmLoan,0
人事会给你解释,ConfirmLoan,0
"认识怎么样不认识又怎么样。啊，啥, 你们利息太高了。",ConfirmLoan,0
"认识怎么样不认识又怎么样。啊,我想起来了，是我借的。之前工程欠款，没钱还。",ConfirmLoan,0
如果老板不拖欠马上还,ConfirmLoan,0
如果你能判断今天的天气，我就告诉你答案，咋样？,ConfirmLoan,0
如果我不还呢？,ConfirmLoan,0
啥？有这事？看我这个记性。,ConfirmLoan,0
啥子才告诉你,ConfirmLoan,0
啥子飞蛾蛾？,ConfirmLoan,0
啥子喃？逾期了？好久过的？咋不早通知我呢？,ConfirmLoan,0
啥子情况不晓得,ConfirmLoan,0
山穷水尽，没有钱啊,ConfirmLoan,0
上班太忙了，搞忘了，马上还。,ConfirmLoan,0
上次手机掉了，你们的联系方式就没有了,ConfirmLoan,0
上打给我,ConfirmLoan,0
上个工作人员骂人,ConfirmLoan,0
上个月出了交通事故，钱都赔给对方了,ConfirmLoan,0
上个月电脑坏了，还没修好，没时间到银行开手机银行。过两天，电脑取回来了就还哈。,ConfirmLoan,0
上个月离婚，钱都判给我老婆了,ConfirmLoan,0
上个月手机掉海里了，今天才补了卡，不晓得逾期了喃，没接到通知都嘛。,ConfirmLoan,0
社保涨价了，到手钱少了，还不上了,ConfirmLoan,0
身份证掉了,ConfirmLoan,0
身份证挂失还没拿来,ConfirmLoan,0
身份证挂失还没拿来,ConfirmLoan,0
身上没这么钱,ConfirmLoan,0
什么？这么多,ConfirmLoan,0
什么情况怎么欠那么多,ConfirmLoan,0
什么时候还？,ConfirmLoan,0
什么是逾期？,ConfirmLoan,0
神经病没5天能还？,ConfirmLoan,0
生病了,ConfirmLoan,0
生病住院,ConfirmLoan,0
生活困难,ConfirmLoan,0
生活困难，这个月还太了,ConfirmLoan,0
生活困难啊,ConfirmLoan,0
生小孩,ConfirmLoan,0
失业了,ConfirmLoan,0
实在罗不转,ConfirmLoan,0
实在没钱,ConfirmLoan,0
实在没钱，拿不出来,ConfirmLoan,0
实在没钱还,ConfirmLoan,0
实在没有钱,ConfirmLoan,0
实在没有钱阿,ConfirmLoan,0
实在没有钱唉,ConfirmLoan,0
实在没有钱吧,ConfirmLoan,0
实在没有钱嗯,ConfirmLoan,0
实在没有钱没意思,ConfirmLoan,0
实在是没有，总不能让我去卖肾吧,ConfirmLoan,0
世界杯常常爆冷，钱都去买足彩了,ConfirmLoan,0
视屏吧，我看看你长啥样,ConfirmLoan,0
"是不是那个在敲代码的？, 好嘛, 我丢工作了，我媳妇前段时间生小孩，我妈妈也住院了，实在没有钱。",ConfirmLoan,0
"是不是那个在敲代码的？。方案给我发到微信嘛, 你们利息太高了。",ConfirmLoan,0
是否风流偏偏要都化乌有,ConfirmLoan,0
是借的你的嘛,ConfirmLoan,0
是那个app的平台嘛,ConfirmLoan,0
是我朋友借的吧，那天他拿我的身份证去用，搞出这么多事情。,ConfirmLoan,0
是有借过但没那么多哇,ConfirmLoan,0
是有这个事情，不过时间久了，具体欠多少都忘了,ConfirmLoan,0
手机掉了,ConfirmLoan,0
手机坏了,ConfirmLoan,0
手机烂了,ConfirmLoan,0
手机有点坏了,ConfirmLoan,0
手头不太方便,ConfirmLoan,0
手头紧,ConfirmLoan,0
手头紧的很,ConfirmLoan,0
手头没钱,ConfirmLoan,0
受伤了,ConfirmLoan,0
输了300多万,ConfirmLoan,0
帅哥，帮帮忙楼,ConfirmLoan,0
"说多了都是泪, 我丢工作了，我媳妇前段时间生小孩，我妈妈也住院了，实在没有钱。",ConfirmLoan,0
算了，我可以请你吃饭,ConfirmLoan,0
虽说有借有还，再借不难。但我没想过再借你们的钱。,ConfirmLoan,0
随便你,ConfirmLoan,0
随你们吧,ConfirmLoan,0
随时随地,ConfirmLoan,0
随缘,ConfirmLoan,0
太多了，还少点行不,ConfirmLoan,0
太忙，忘记还了,ConfirmLoan,0
天若有情天亦老，我若无钱拿甚还？,ConfirmLoan,0
天天催啥子嘛！没得钱还！,ConfirmLoan,0
天知道为什么没还啊，你帮我问问天吧？先谢过了！,ConfirmLoan,0
"听不懂你说的什么, 要得，我知道, 我想起来了，是我借的。之前工程欠款，没钱还。",ConfirmLoan,0
投资做生意失败了,ConfirmLoan,0
腿断了，挣不到钱了,ConfirmLoan,0
哇哈哈哈你是谁,ConfirmLoan,0
娃儿跑了,ConfirmLoan,0
娃儿要上学都嘛，刚交了学费，现在没得钱了。,ConfirmLoan,0
娃娃读幼儿园，交了好大一笔钱，没得钱,ConfirmLoan,0
娃娃要读书，房子要还钱，没得多的钱了,ConfirmLoan,0
完全忘记了，马上还。,ConfirmLoan,0
忘记还款,ConfirmLoan,0
忘记还款日期了,ConfirmLoan,0
忘记了，不好意思,ConfirmLoan,0
忘记了哈,ConfirmLoan,0
忘记用户名密码了,ConfirmLoan,0
忘了,ConfirmLoan,0
微信有问题,ConfirmLoan,0
为啥要还,ConfirmLoan,0
为什么不早一点通知我，我忘得一干二净了,ConfirmLoan,0
为什么打我家人电话,ConfirmLoan,0
为什么告诉你,ConfirmLoan,0
为什么告诉你,ConfirmLoan,0
为什么骚扰我家人,ConfirmLoan,0
为什么要告诉你,ConfirmLoan,0
为什么要告诉你,ConfirmLoan,0
为什么要还我又没借你钱,ConfirmLoan,0
违约金太多了,ConfirmLoan,0
我把别人弄伤了，都付医药费了,ConfirmLoan,0
我把钱搞丢了,ConfirmLoan,0
我把钱换了，借条怎么还给我？,ConfirmLoan,0
我把钱捐给希望工程了,ConfirmLoan,0
我爸爸过生日需要大摆宴席,ConfirmLoan,0
我爸爸住院了，需要人照顾,ConfirmLoan,0
我被裁员了，还在找工作。,ConfirmLoan,0
我被车撞了，还在住院。,ConfirmLoan,0
我被传销的弄进去了，钱都花完了,ConfirmLoan,0
我被恶意盗刷了，卡里的钱都被刷走了,ConfirmLoan,0
我被法院冻结资产了,ConfirmLoan,0
我被骗了，钱都被骗走了,ConfirmLoan,0
我被抢劫了，所有银行卡都挂失了,ConfirmLoan,0
我被人骗了，没钱了,ConfirmLoan,0
我本借钱凭本事，岂因催债还款之。,ConfirmLoan,0
我不差钱,ConfirmLoan,0
我不给你说,ConfirmLoan,0
我不给你说,ConfirmLoan,0
我不还你们打算怎么办,ConfirmLoan,0
我不记得我借了这么多,ConfirmLoan,0
我不记得有这么多,ConfirmLoan,0
我不清出,ConfirmLoan,0
我不清楚你说的什么,ConfirmLoan,0
我不确定,ConfirmLoan,0
我不确定,ConfirmLoan,0
我不认可你们的算法，我需要再查一下,ConfirmLoan,0
我不是不想还，只是需要点时间,ConfirmLoan,0
我不是故意的，是确实没有办法,ConfirmLoan,0
我不说,ConfirmLoan,0
我不听,ConfirmLoan,0
我不相信我有这么多,ConfirmLoan,0
我不想还了,ConfirmLoan,0
我不想回答,ConfirmLoan,0
我不想回答你,ConfirmLoan,0
我不想回答你的问题,ConfirmLoan,0
"我不想说, 阿, 我凭本事借的钱，为什么要还 。",ConfirmLoan,0
"我不想说, 乎, 我凭本事借的钱，为什么要还 。",ConfirmLoan,0
"我不想说, 这个考虑下, 我丢工作了，我媳妇前段时间生小孩，我妈妈也住院了，实在没有钱。",ConfirmLoan,0
"我不想说。等我出差回来再说, 你们利息太高了。",ConfirmLoan,0
"我不想说。好嘛，我知道了,我家人出事了，我都吃不起饭了，确实拿不出这个钱。",ConfirmLoan,0
"我不想说。要得，我知道, 你们利息太高了。",ConfirmLoan,0
"我不想说话，不要烦我。哦，收到,我家人出事了，我都吃不起饭了，确实拿不出这个钱。",ConfirmLoan,0
我不知道,ConfirmLoan,0
我不知道多少钱,ConfirmLoan,0
我不知道该说什么好,ConfirmLoan,0
我不知道有没有这么多钱,ConfirmLoan,0
我才借了2万，利息滞纳金就有几千，疯了吧,ConfirmLoan,0
我炒股输了,ConfirmLoan,0
我吃不起饭了,ConfirmLoan,0
我从拘留所刚出来,ConfirmLoan,0
我凑不齐，如果能凑齐早就还了,ConfirmLoan,0
我打牌全输了,ConfirmLoan,0
我打牌输了,ConfirmLoan,0
我到处都欠款，你说我该还你们谁啊,ConfirmLoan,0
我得了癌症了，不能还钱了,ConfirmLoan,0
我得了病，现在都还在医院检查,ConfirmLoan,0
我得了重病，钱全部治疗去了,ConfirmLoan,0
我得抑郁症了，哪有心思还钱,ConfirmLoan,0
我的工程款都被人卷跑了，没钱还了,ConfirmLoan,0
我的工程款还没收回来,ConfirmLoan,0
我的工程款还没收回来，可以宽限几天吗,ConfirmLoan,0
我的钱被偷了,ConfirmLoan,0
我的钱都被法院冻结了,ConfirmLoan,0
我的钱都投到股票里了，最近股票大跌都套牢了，没办法提出来啊,ConfirmLoan,0
我的钱都在我老婆那里，这个钱是我偷偷借的，现在没有私房钱还,ConfirmLoan,0
我的钱借给我舅舅了,ConfirmLoan,0
我的钱全被骗了，现在没法还,ConfirmLoan,0
我的钱在我爸那里,ConfirmLoan,0
我的钱在我老公那里,ConfirmLoan,0
我的钱在我老婆那里,ConfirmLoan,0
我的钱在我妈那里,ConfirmLoan,0
我的钱遭银行给我冻结了,ConfirmLoan,0
我的身份证办的,ConfirmLoan,0
我的银行卡被冻结了,ConfirmLoan,0
我的资金没收回，等收回来还你,ConfirmLoan,0
我等下就安排银行的行长还哈。,ConfirmLoan,0
我弟弟生病了需要钱,ConfirmLoan,0
我丢工作了,ConfirmLoan,0
我丢工作了，没意思,ConfirmLoan,0
我丢工作了阿,ConfirmLoan,0
我丢工作了哈,ConfirmLoan,0
我丢工作了没意思,ConfirmLoan,0
我都不晓得我欠了多少钱了,ConfirmLoan,0
我都不知道我欠了你们好多钱,ConfirmLoan,0
我都吃不起饭，真的没有钱,ConfirmLoan,0
我都吃不起饭了,ConfirmLoan,0
我都吃不起饭了,ConfirmLoan,0
我都吃不起饭了，没意思,ConfirmLoan,0
我都吃不起饭了，哪来的钱还啊,ConfirmLoan,0
我都吃不起饭了哈,ConfirmLoan,0
我都吃不起饭了没意思,ConfirmLoan,0
我都吃不起饭了哇,ConfirmLoan,0
我都吃不起饭了者,ConfirmLoan,0
我都没钱吃饭了～,ConfirmLoan,0
我都忘了有这回事儿,ConfirmLoan,0
我都无语了,ConfirmLoan,0
"我都已经不记得了, 再说, 我丢工作了，实在没有钱。",ConfirmLoan,0
我都已经说了不认识了,ConfirmLoan,0
我都在吃土了，催什么催嘛，又不是不还,ConfirmLoan,0
我赌球欠了一屁股债,ConfirmLoan,0
我对钱没兴趣，还不了,ConfirmLoan,0
我多少还多少,ConfirmLoan,0
我儿子把我家的钱全给拿走了,ConfirmLoan,0
我儿子出国耍去了，平时网银都是他在操作，我搞不懂，还不来哦。,ConfirmLoan,0
我儿子读书才交了学费,ConfirmLoan,0
我儿子生病了，需要用钱,ConfirmLoan,0
我房子车子都抵押了，现在就只剩我这个人了，你看我还值多少钱，把我卖了吧,ConfirmLoan,0
我父母过世了,ConfirmLoan,0
我感冒了,ConfirmLoan,0
我刚刚才找到工作，还没满一个月呢，没法工资啊,ConfirmLoan,0
我刚离婚，老婆带钱跑了,ConfirmLoan,0
我给你发红包,ConfirmLoan,0
我给忘了,ConfirmLoan,0
我根本就没有借那么多,ConfirmLoan,0
我工作丢了,ConfirmLoan,0
我故意不还的,ConfirmLoan,0
我故意的,ConfirmLoan,0
我还不起滞纳金和利息,ConfirmLoan,0
我还差点，,ConfirmLoan,0
我还了钱就吃不起饭了,ConfirmLoan,0
我还了一部分了，没有多少了,ConfirmLoan,0
我还有老婆孩子需要养,ConfirmLoan,0
我还在借,ConfirmLoan,0
我孩子生病了,ConfirmLoan,0
我好久借了这么多钱，我好像就借了几千块钱哒,ConfirmLoan,0
我好像没借这么多钱哦，你把详细记录给我看看,ConfirmLoan,0
我狠你,ConfirmLoan,0
我后悔借钱了，我没钱还,ConfirmLoan,0
我后来才晓得你们是高利贷,ConfirmLoan,0
我后面给你,ConfirmLoan,0
我回老家修房子用了,ConfirmLoan,0
我会还的，但是现在没有钱，再让我缓一段时间吧,ConfirmLoan,0
我会还的，等到几年后,ConfirmLoan,0
我记得莫得这么多哦,ConfirmLoan,0
我记得我没有欠那么多呢,ConfirmLoan,0
我记得已经还了一部分了啊，怎么还有这么多,ConfirmLoan,0
我家被火烧了,ConfirmLoan,0
我家被偷了,ConfirmLoan,0
我家里出了事，现在还不了,ConfirmLoan,0
我家里有事，用了,ConfirmLoan,0
我家人出事了,ConfirmLoan,0
我家人出事了，没意思,ConfirmLoan,0
我家人出事了哈,ConfirmLoan,0
我家人出事了没意思,ConfirmLoan,0
我家人出事了哇,ConfirmLoan,0
我家人出事了也,ConfirmLoan,0
我家遭贼啦，全被偷了,ConfirmLoan,0
我借个2000块，你说我借了2万？,ConfirmLoan,0
我借给别人去了,ConfirmLoan,0
我借钱就是不还的,ConfirmLoan,0
我今天没借到钱,ConfirmLoan,0
我尽量还，但是要给我时间啊，你说对吧,ConfirmLoan,0
我就那点死工资，只能解决我个人的生活问题，除非我中彩票了,ConfirmLoan,0
我就是不还,ConfirmLoan,0
我就是不想还,ConfirmLoan,0
我就是不想还,ConfirmLoan,0
我就是不想还了,ConfirmLoan,0
我就是不想还了,ConfirmLoan,0
我就是故意不还的，莫得其他原因,ConfirmLoan,0
我就是因为没钱才会借钱，你们觉得我还能还吗？,ConfirmLoan,0
我开车出了交通事故，现在没钱还款了,ConfirmLoan,0
我老板跑路，发不出工资了,ConfirmLoan,0
我老公去普吉岛旅游，坐船失踪了，现在人都找不到，你知道那个新闻吧，你还管我要钱,ConfirmLoan,0
我老婆得了大病，还在住院。,ConfirmLoan,0
我妈妈也住院了,ConfirmLoan,0
我妈妈也住院了，没意思,ConfirmLoan,0
我妈妈也住院了阿,ConfirmLoan,0
我妈妈也住院了嗯,ConfirmLoan,0
我妈妈也住院了哈哈哈,ConfirmLoan,0
我妈妈也住院了呀,ConfirmLoan,0
我妈妈住院了，需要人照顾,ConfirmLoan,0
我马上下载看看,ConfirmLoan,0
我买的币亏了,ConfirmLoan,0
我买了车,ConfirmLoan,0
我没工作了，还不了,ConfirmLoan,0
我没借那么多,ConfirmLoan,0
我没借这么多,ConfirmLoan,0
我没借这么多，没意思,ConfirmLoan,0
我没借这么多哈,ConfirmLoan,0
我没借这么多啦,ConfirmLoan,0
我没借这么多没意思,ConfirmLoan,0
我没借这么多矣,ConfirmLoan,0
我没那么多钱,ConfirmLoan,0
我没钱,ConfirmLoan,0
我没钱,ConfirmLoan,0
我没钱，还不了,ConfirmLoan,0
我没钱啊，都给你说了,ConfirmLoan,0
我没钱了，所有的钱都输完了,ConfirmLoan,0
我没有工作,ConfirmLoan,0
我没有钱,ConfirmLoan,0
我没有义务告知你,ConfirmLoan,0
我没有义务告知你,ConfirmLoan,0
我没在家,ConfirmLoan,0
我没准备好还,ConfirmLoan,0
我妹儿刚刚办婚事，要用钱。,ConfirmLoan,0
我们公司还没发工资,ConfirmLoan,0
我们这地震了，我家也倒了，哪还有钱啊,ConfirmLoan,0
我母亲病了，等一段时间再说吧,ConfirmLoan,0
我拿不出这么多钱来还,ConfirmLoan,0
我哪有借那么多哦,ConfirmLoan,0
我哪知道啊，钱是朋友帮我借的！,ConfirmLoan,0
我奶奶住院了，需要人照顾,ConfirmLoan,0
我难得给你说,ConfirmLoan,0
我难得还了,ConfirmLoan,0
我能还100元，你们要不？,ConfirmLoan,0
我能说我忘记了吗,ConfirmLoan,0
我怕你是骗子哦,ConfirmLoan,0
我朋友借一下，抓紧把事情处理掉。,ConfirmLoan,0
我朋友钱没还给我,ConfirmLoan,0
我朋友说今天钱还我,ConfirmLoan,0
我凭本事借的钱，为什么要还 。,ConfirmLoan,0
我凭本事借的钱为什么要还,ConfirmLoan,0
我凭什么告诉你？,ConfirmLoan,0
我破产了,ConfirmLoan,0
我其实就是不想还,ConfirmLoan,0
我其实一直是想还的,ConfirmLoan,0
我前段时间生病了，钱全花在医院去了,ConfirmLoan,0
我前段时间做了个手术，钱都用掉了,ConfirmLoan,0
我钱被媳妇管了，最近她心情不好拿不到钱,ConfirmLoan,0
我钱拿去买彩票了,ConfirmLoan,0
我欠的太多了,ConfirmLoan,0
我欠了多少钱？,ConfirmLoan,0
我欠了你们多少钱？你说说看,ConfirmLoan,0
我欠钱太多了,ConfirmLoan,0
我切肾,ConfirmLoan,0
我亲戚住院,ConfirmLoan,0
我穷得叮当响了，没钱还了,ConfirmLoan,0
我穷得很，莫得钱还，可以不可以再借点给我,ConfirmLoan,0
我求求,ConfirmLoan,0
我去你们公司发现你们办公司都搬了，还以为不用还钱了哦,ConfirmLoan,0
我缺钱，还不起,ConfirmLoan,0
我确认没钱,ConfirmLoan,0
我身上只有100，要不要。,ConfirmLoan,0
我身无分文,ConfirmLoan,0
我什么借的,ConfirmLoan,0
我什么时候跟你们借的款，滞纳金和利息要这么多，你们这个利息是怎么算的？我在别的地方贷款也没有这么高的利息,ConfirmLoan,0
我生病了,ConfirmLoan,0
我生病住院用了,ConfirmLoan,0
我失业了,ConfirmLoan,0
我实在没钱,ConfirmLoan,0
我实在没钱还了,ConfirmLoan,0
我试试不还会怎样,ConfirmLoan,0
我是别个帮我办的,ConfirmLoan,0
我是别个帮我借的,ConfirmLoan,0
我是别个帮我借的,ConfirmLoan,0
我是不是可以当不知道,ConfirmLoan,0
我是老赖，你来抓我呀,ConfirmLoan,0
我是老赖不会还的,ConfirmLoan,0
我是月光族,ConfirmLoan,0
